"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","pinned_tweet_id","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"565","Blame it on #redtide . https   twitter com mysuncoast status 1419371879018729478",NA,"1419381408141914112",2021-07-25 19:37:53,"en","everyone",FALSE,"1419381408141914112","349049976",NA,TRUE,"2011-08-05T13:16:34.000Z","Bradenton, Fla.",FALSE,"MRMasferrer",NA,"","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",2,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Blame it on #redtide https://t.co/jmvUJzENZh"
"566","Red tide is expected to intensify, and scientists point the finger at Piney Point . https   www bradenton com news local article252972418 html",NA,"1419577870977052675",2021-07-26 08:38:33,"en","everyone",FALSE,"1419577870977052675","394878948","https://t.co/XG5wZPllJ4",TRUE,"2011-10-20T19:32:36.000Z","Bradenton, Florida",FALSE,"tompkinscondie",NA,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","Tiffany Tompkins","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png",0,0,0,0,0,"b83641daa7c732dc",2346,2806,9736,60,"Red tide is expected to intensify, and scientists point the finger at Piney Point https://t.co/FvYOs64PNi"
"567","How do you prep for red tide? Manatee has a plan for possible impact on Anna Maria . https   www bradenton com news local article252950908 html",NA,"1419982276176273409",2021-07-27 11:25:31,"en","everyone",FALSE,"1419982276176273409","394878948","https://t.co/XG5wZPllJ4",TRUE,"2011-10-20T19:32:36.000Z","Bradenton, Florida",FALSE,"tompkinscondie",NA,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","Tiffany Tompkins","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png",0,0,0,0,0,"008338532a26abed",2346,2806,9736,60,"How do you prep for red tide? Manatee has a plan for possible impact on Anna Maria https://t.co/phlJpuGANA"
"568","Red Tide . https   twitter com NickDangrBA status 1420541998503809024 photo 1",NA,"1420541998503809024",2021-07-29 00:29:39,"da","everyone",FALSE,"1420541998503809024","761012254703747073",NA,FALSE,"2016-08-04T01:33:55.000Z","Florida, USA",FALSE,"NickDangrBA",NA,"","Ben Adler","https://pbs.twimg.com/profile_images/1604291862638071809/ApmTlRlB_normal.jpg",1,0,2,0,0,"944823725419dd20",23,212,1346,0,"Red Tide https://t.co/sg8B0tMjab"
"569","Some of the rarest species of sea turtles . https   www baynews9 com fl tampa news 2021 07 27 sea turtle trackers find dead sea turtles likely killed by red tide",NA,"1420701402524012545",2021-07-29 11:03:04,"en","everyone",FALSE,"1420701402524012545","349049976",NA,TRUE,"2011-08-05T13:16:34.000Z","Bradenton, Fla.",FALSE,"MRMasferrer",NA,"","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",0,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Some of the rarest species of sea turtles https://t.co/LManHbrZwO"
"570","Doing a bit of sight seeing during my day off today... this big guy washed up on shore at Whitney Beach. @HeraldTribune #RedTide #Florida . https   twitter com Reportographer status 1420778950414962689 photo 1",NA,"1420778950414962689",2021-07-29 16:11:13,"en","everyone",FALSE,"1420778950414962689","855611885164654593",NA,FALSE,"2017-04-22T02:39:04.000Z","Bradenton, FL",FALSE,"Reportographer",NA,"I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!","Jesse Mendoza","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg",1,2,2,0,0,"103466d90d54c000",255,249,260,8,"Doing a bit of sight seeing during my day off today... this big guy washed up on shore at Whitney Beach. @HeraldTribune #RedTide #Florida https://t.co/NETvOEjTSn"
"571","@Reportographer @HeraldTribune Estimated size?. ","855611885164654593","1420778950414962689",2021-07-29 16:20:12,"en","everyone",FALSE,"1420781210612211715","624039687",NA,FALSE,"2012-07-01T18:06:46.000Z","Tampa, FL",FALSE,"Tampa_Live","1545062679089397760","Enjoy the Tampa news.","Tampa Live","https://pbs.twimg.com/profile_images/414059198691811330/iFa2WNdz_normal.jpeg",0,1,0,0,0,NA,7342,404,44006,188,"@Reportographer @HeraldTribune Estimated size?"
"572","@GovRonDeSantis you’re not doing anything about the red tide and at the same time killing your citizens with the virus. And you think you’re going to be the President????. ","1058807868","1421247288974925829",2021-07-30 23:12:13,"en","everyone",FALSE,"1421247288974925829","748276872539144192",NA,FALSE,"2016-06-29T22:08:03.000Z","Bradenton, Fl.",FALSE,"jsig1107fla",NA,"Retired in Florida. Born in St. Louis, lived in Cincinnati. Veteran of U.S. Army.","Jerome Signaigo","https://pbs.twimg.com/profile_images/748288643819835398/yWAkU6AN_normal.jpg",0,0,0,0,0,"00512e800f6ac9b5",16,34,7250,0,"@GovRonDeSantis you’re not doing anything about the red tide and at the same time killing your citizens with the virus. And you think you’re going to be the President????"
"573","Red tide victim on snake island near the #Venice FL inlet. Also more jellyfish in the area than usual. @MyFWC @robhild @MikeOMearaShow @capthlr @FOX13News . https   twitter com SteveB446 status 1421598708072951813 photo 1",NA,"1421598708072951813",2021-07-31 22:28:38,"en","everyone",FALSE,"1421598708072951813","3311539324",NA,FALSE,"2015-06-07T04:16:39.000Z",NA,FALSE,"SteveB446",NA,"Veteran, tech expert, chopper pilot, coffee lover.","Steve Bianchi 🇺🇸","https://pbs.twimg.com/profile_images/1109272408412876801/jBCKFDM0_normal.png",0,1,1,0,0,"008338532a26abed",28238,14,263,10,"Red tide victim on snake island near the #Venice FL inlet. Also more jellyfish in the area than usual. @MyFWC @robhild @MikeOMearaShow @capthlr @FOX13News https://t.co/jxTFFoVkZU"
"574","I only see a couple of small dead fish on Cortez Beach this morning but my throat has that red tide tickle. . https   twitter com tompkinscondie status 1422150871924846593 video 1",NA,"1422150871924846593",2021-08-02 11:02:44,"en","everyone",FALSE,"1422150871924846593","394878948","https://t.co/XG5wZPllJ4",TRUE,"2011-10-20T19:32:36.000Z","Bradenton, Florida",FALSE,"tompkinscondie",NA,"Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","Tiffany Tompkins","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png",0,0,2,0,0,"224d8d4e6da92f36",2346,2806,9736,60,"I only see a couple of small dead fish on Cortez Beach this morning but my throat has that red tide tickle. https://t.co/CgWubq89ig"
"575","@BarryVictor5 Red Tide State. ","760545307713122304","1422555321378148363",2021-08-04 09:22:29,"no","everyone",FALSE,"1422850416161824771","1280565990489829376",NA,FALSE,"2020-07-07T18:15:36.000Z","Bradenton, FL",FALSE,"jill_rovner",NA,"Never Trumper, patriotic America, who loves my country animal lover atheist believes in science","Jill Rovner","https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg",0,0,0,0,0,"fe2f57acdd2dad03",66,128,1164,0,"@BarryVictor5 Red Tide State"
"576","@BarryVictor5 Oops Red Tide State...its early. ","760545307713122304","1422555321378148363",2021-08-04 09:24:10,"en","everyone",FALSE,"1422850839698358273","1280565990489829376",NA,FALSE,"2020-07-07T18:15:36.000Z","Bradenton, FL",FALSE,"jill_rovner",NA,"Never Trumper, patriotic America, who loves my country animal lover atheist believes in science","Jill Rovner","https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg",0,0,0,0,0,"fe2f57acdd2dad03",66,128,1164,0,"@BarryVictor5 Oops Red Tide State...its early"
"577","@Tampa_Live @HeraldTribune I'm bad at eyeballing, but it was big. Easily the largest animal I have personally seen wash on shore near here.. ","624039687","1420778950414962689",2021-08-04 10:09:21,"en","everyone",FALSE,"1422862212729819138","855611885164654593",NA,FALSE,"2017-04-22T02:39:04.000Z","Bradenton, FL",FALSE,"Reportographer",NA,"I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!","Jesse Mendoza","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg",0,0,1,0,0,NA,255,249,260,8,"@Tampa_Live @HeraldTribune I'm bad at eyeballing, but it was big. Easily the largest animal I have personally seen wash on shore near here."
"578","Heads up y'all! Sarasota is set to begin cleaning up fish killed by red tide from local beaches. Manatee cleaned about 10 tons of dead fish in the past week. @ManateeGov
@SRQCountyGov #redtide #manateecounty #sarasotacounty 

. https   www heraldtribune com story news local manatee 2021 08 04 red tide manatee sarasota county different response fish kill florida beaches removal 5466481001",NA,"1423043263397830662",2021-08-04 22:08:47,"en","everyone",FALSE,"1423043263397830662","855611885164654593",NA,FALSE,"2017-04-22T02:39:04.000Z","Bradenton, FL",FALSE,"Reportographer",NA,"I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!","Jesse Mendoza","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg",0,0,0,0,0,"008338532a26abed",255,249,260,8,"Heads up y'all! Sarasota is set to begin cleaning up fish killed by red tide from local beaches. Manatee cleaned about 10 tons of dead fish in the past week. @ManateeGov
@SRQCountyGov #redtide #manateecounty #sarasotacounty 

https://t.co/Q3eqbSUGrK"
"579","Make America Florida #redtide @ Parrish, Florida . https   www instagram com p CSMpkVsLd_bPzTk15jBO9OBontK4BENlSfam4s0",NA,"1423303968164352003",2021-08-05 15:24:44,"pt","everyone",FALSE,"1423303968164352003","850471569474412545",NA,FALSE,"2017-04-07T22:13:17.000Z","Lancaster, PA",FALSE,"nstoyc",NA,"Noah Stoycos","Noah Stoycos","https://pbs.twimg.com/profile_images/1077303967342833664/ezKTEcFA_normal.jpg",0,0,0,0,0,"01b3372f2fcfd1c6",12,101,109,0,"Make America Florida #redtide @ Parrish, Florida https://t.co/iHUk6Bu0PU"
"580","The water is more brown than it was last week, but the beach is FULL of tourists up at Bean Point on #AnnaMariaIsland . @ManateeGov and cities have been cleaning up fish killed by #redtide since they started washing up on shore. I think more respiratory effects, I'll report back. . https   twitter com Reportographer status 1423732965499092996 photo 1",NA,"1423732965499092996",2021-08-06 19:49:25,"en","everyone",FALSE,"1423732965499092996","855611885164654593",NA,FALSE,"2017-04-22T02:39:04.000Z","Bradenton, FL",FALSE,"Reportographer",NA,"I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!","Jesse Mendoza","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg",1,0,1,0,0,"07d9d5f3c4480000",255,249,260,8,"The water is more brown than it was last week, but the beach is FULL of tourists up at Bean Point on #AnnaMariaIsland . @ManateeGov and cities have been cleaning up fish killed by #redtide since they started washing up on shore. I think more respiratory effects, I'll report back. https://t.co/6Ms6vHNey3"
"581","⚠️(RED TIDE)⚠️ Manatee &amp; Sarasota Counties are being hit hard by red tide.  Here are a few photos of Bradenton Beach before &amp; after red tide developed. 

*I'll be posting a satellite view &amp; red tide update for the Gulf Coast tomorrow (Wednesday) . https   twitter com weatherbryan status 1425259666334957571 photo 1",NA,"1425259666334957571",2021-08-11 00:55:59,"en","everyone",FALSE,"1425259666334957571","1452715530",NA,FALSE,"2013-05-23T23:11:40.000Z","Tampa, FL",FALSE,"weatherbryan",NA,"Meteorologist, AMS Certified, Emmy awards for coverage of Hurricane Sandy & Irene, Undergrad degree from GT, Graduate degree from MS State.","Bryan Bennett","https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg",10,3,19,2,0,"224d8d4e6da92f36",3449,694,16981,150,"⚠️(RED TIDE)⚠️ Manatee &amp; Sarasota Counties are being hit hard by red tide.  Here are a few photos of Bradenton Beach before &amp; after red tide developed. 

*I'll be posting a satellite view &amp; red tide update for the Gulf Coast tomorrow (Wednesday) https://t.co/tJVy4dKJJs"
"582","@weatherbryan Aw jeez, there goes our beach. 😞
Thanks for the updates Bryan, as always 👍. ","1452715530","1425259666334957571",2021-08-11 03:33:59,"en","everyone",FALSE,"1425299428303380483","299447855","https://t.co/2IjOwwYjOt",FALSE,"2011-05-16T03:14:12.000Z","Winnipeg, MB, Canada",FALSE,"AKalicinski",NA,"I build stuff. Well I don't build it, I simply envision it and make it happen. #engineer #traveller","andrew kalicinski 🇨🇦🇺🇦","https://pbs.twimg.com/profile_images/658235480803151872/w3ltYcqY_normal.jpg",0,0,0,0,0,NA,107,128,2079,7,"@weatherbryan Aw jeez, there goes our beach. 😞
Thanks for the updates Bryan, as always 👍"
"583","@weatherbryan @MRMasferrer 😭😭😭😭. ","1452715530","1425259666334957571",2021-08-11 13:10:24,"und","everyone",FALSE,"1425444491687833606","4230938057",NA,FALSE,"2015-11-20T01:57:23.000Z",NA,FALSE,"ElkeHollings","1540730044754153472","Duke 🌈 and Luna just doing what she can to make the world a better place.... oh and to get more treats each day. Mastodon @VOTEFORDEMOCRATS@ohai.social","Vote For Democrats 🇺🇸","https://pbs.twimg.com/profile_images/909486558276763649/VzQ45wg3_normal.jpg",0,0,0,0,0,NA,2417,5003,968999,10,"@weatherbryan @MRMasferrer 😭😭😭😭"
"584","@weatherbryan @MRMasferrer What are our leaders doing about Florida’s environmental failures?  Where’s DeSantis? Did he head for Vegas yet?. ","1452715530","1425259666334957571",2021-08-11 13:28:21,"en","everyone",FALSE,"1425449009032925187","15561539",NA,FALSE,"2008-07-23T13:13:01.000Z","Florida, USA",FALSE,"ced25",NA,"recently referred to as a “radical left agitator” lol. Something to aspire to.","ced25","https://pbs.twimg.com/profile_images/1008857484025647104/LHKuzF3c_normal.jpg",0,0,1,0,0,NA,105,299,4321,1,"@weatherbryan @MRMasferrer What are our leaders doing about Florida’s environmental failures?  Where’s DeSantis? Did he head for Vegas yet?"
"585","Bout tired of this red tide. ",NA,"1425884331956973576",2021-08-12 18:18:11,"en","everyone",FALSE,"1425884331956973576","282250094",NA,FALSE,"2011-04-14T21:09:08.000Z","bradenton, Florida",FALSE,"90sWavyEstWerch",NA,"","Wireless","https://pbs.twimg.com/profile_images/1204449855160107009/gNroJFyK_normal.jpg",0,0,0,0,0,"00512e800f6ac9b5",272,273,7373,1,"Bout tired of this red tide"
"586","Red tide levels are the lowest in weeks around Anna Maria Island, new water samples show

Great news from @RBallogg

. https   www bradenton com news local health care article253545504 html",NA,"1427703768074924037",2021-08-17 18:47:58,"en","everyone",FALSE,"1427703768074924037","1697808410","https://t.co/lvv5hrbF92",TRUE,"2013-08-25T01:02:52.000Z",NA,FALSE,"RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",4,1,8,0,0,"008338532a26abed",1383,1185,6523,30,"Red tide levels are the lowest in weeks around Anna Maria Island, new water samples show

Great news from @RBallogg

https://t.co/jw9TCB4U3K"
"587","@RCCallihan @RBallogg I live out here with no issues. ","1697808410","1427703768074924037",2021-08-18 03:15:47,"en","everyone",FALSE,"1427831563975372801","24826917","https://t.co/wGx5Hu7FqV",FALSE,"2009-03-17T02:52:29.000Z",NA,FALSE,"carolwhitmore",NA,"personal page/ not government page","carol whitmore","https://pbs.twimg.com/profile_images/1612654176026202112/mJGXF0dM_normal.jpg",0,0,0,0,0,NA,927,1123,4828,8,"@RCCallihan @RBallogg I live out here with no issues"
"588","When you’re under a radioactive contaminated Phosphogypsum stack making a #TikTok #pineypoint #redtide #fishkill. 

Yes red tide is a natural occurrence, But don’t buy the red herring. Our nutrient contaminants supercharge it making it worse than ever. @FoEverglades . https   twitter com kenforflorida status 1429174839626055684 video 1",NA,"1429174839626055684",2021-08-21 20:13:29,"en","everyone",FALSE,"1429174839626055684","3009415727",NA,FALSE,"2015-02-01T05:57:29.000Z","Miami, FL",FALSE,"kenforflorida",NA,"Small business owner turned community organizer who became a Miami City Commissioner.","Ken Russell","https://pbs.twimg.com/profile_images/1522166119313944580/pbRU-8gC_normal.jpg",2,2,9,0,0,"0c1a08352c944000",16807,4661,9618,130,"When you’re under a radioactive contaminated Phosphogypsum stack making a #TikTok #pineypoint #redtide #fishkill. 

Yes red tide is a natural occurrence, But don’t buy the red herring. Our nutrient contaminants supercharge it making it worse than ever. @FoEverglades https://t.co/NaVgNopYXQ"
"589","@kenforflorida @FoEverglades Awesome. I'm laughing so hard 🤣😂🤣😂🤣 too cool and so true. Although since the make fertilizer the jury is out on if they caused it too.. ","3009415727","1429174839626055684",2021-08-21 21:37:37,"en","everyone",FALSE,"1429196012938268683","1208824984002605058","https://t.co/CmXVM45uA9",FALSE,"2019-12-22T19:02:08.000Z","Hallandale Beach, FL",FALSE,"MarcosPena1961","1321637559701745665","","Marcos Pena","https://pbs.twimg.com/profile_images/1516856079002517504/ijEtHSxT_normal.jpg",0,0,1,0,0,"253e07b9636d0061",120,448,6557,0,"@kenforflorida @FoEverglades Awesome. I'm laughing so hard 🤣😂🤣😂🤣 too cool and so true. Although since the make fertilizer the jury is out on if they caused it too."
"590","@realTuckFrumper Death DeSantis, is not very popular at all down here, and let's not forget his poor handling of the red tide disaster we had. ","55060090","1431683006318579712",2021-08-28 23:27:34,"en","everyone",FALSE,"1431760398504579078","1280565990489829376",NA,FALSE,"2020-07-07T18:15:36.000Z","Bradenton, FL",FALSE,"jill_rovner",NA,"Never Trumper, patriotic America, who loves my country animal lover atheist believes in science","Jill Rovner","https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg",0,0,3,0,0,"fe2f57acdd2dad03",66,128,1164,0,"@realTuckFrumper Death DeSantis, is not very popular at all down here, and let's not forget his poor handling of the red tide disaster we had"
"591","Dead fish rom red tide today from wind shift. Lots of coughing on the beach. @ Anna Marie Island, FL, USA . ",NA,"1452647733844656136",2021-10-25 14:46:23,"en","everyone",FALSE,"1452647733844656136","127997580",NA,FALSE,"2010-03-30T20:33:47.000Z","Hampstead, MD",FALSE,"tduff951",NA,"","Tim Duff","https://pbs.twimg.com/profile_images/2727185272/9d2104bc065c23335ecf8610042fb2dd_normal.jpeg",0,0,0,0,0,"19e150d848908604",154,813,4116,3,"Dead fish rom red tide today from wind shift. Lots of coughing on the beach. @ Anna Marie Island, FL, USA https://t.co/gedZHST17Y"
"592","Dr. @ashleyrsmyth takes sediment samples from aquaculture leases in Terra Ceia. #Shellfish, like clams and oysters, benefit #WaterQuality in many ways. They filter water as they eat, which improves water clarity + they can remove #Nitrogen that would otherwise fuel algal blooms.. ","859840728066908161","1506332674046107648",2022-03-22 18:11:10,"en","everyone",FALSE,"1506332675874861059","859840728066908161","https://t.co/eayaovnKXb",FALSE,"2017-05-03T18:42:59.000Z","Homestead, FL",FALSE,"UFTropical","1613289866451881986","UF/IFAS TREC is one of 12 research centers in the IFAS org. UF/IFAS TREC is located in Miami-Dade County.

 Tag us #IFASTREC
https://t.co/ZuZHdXxN4h…","UF IFAS Tropical Research and Education Center","https://pbs.twimg.com/profile_images/1532095627743535104/i_MHLGeg_normal.jpg",0,1,2,0,0,"00b2960605a1415e",1655,633,1791,14,"Dr. @ashleyrsmyth takes sediment samples from aquaculture leases in Terra Ceia. #Shellfish, like clams and oysters, benefit #WaterQuality in many ways. They filter water as they eat, which improves water clarity + they can remove #Nitrogen that would otherwise fuel algal blooms."
"593","Walking penis @SenRickScott:
-Fined $1.7B for running the largest Medicare fraud in history
-With Rubio, took millions from Big Sugar to relax waste regulations, leading to FL's worst-ever Red Tide outbreak
-Doubled Middle America's standard deduction
pRICK SCOTT should resign.  . https   twitter com buf2srq2 status 1524781648834965506 photo 1. https   twitter com factandrumor status 1524749485447933954",NA,"1524781648834965506",2022-05-12 16:00:48,"en","everyone",FALSE,"1524781648834965506","18290820","https://t.co/qPCc6C7Uwh",FALSE,"2008-12-21T19:09:31.000Z","BUF and SRQ, USA",FALSE,"buf2srq2","1551357406147481602","I engineer and build stuff. Married to @buf2srq. Beaches, biking, Boston Terriers. PfizerizedX5. #AbolishTheFilibuster #BlackLivesMatter #LGBT #M4A #BillsMafia","Jay Barker 🇺🇲 🌊 🇺🇦","https://pbs.twimg.com/profile_images/1541044638886367235/_zyFOIoT_normal.jpg",13,0,11,0,0,"008338532a26abed",5165,5188,38083,6,"Walking penis @SenRickScott:
-Fined $1.7B for running the largest Medicare fraud in history
-With Rubio, took millions from Big Sugar to relax waste regulations, leading to FL's worst-ever Red Tide outbreak
-Doubled Middle America's standard deduction
pRICK SCOTT should resign. https://t.co/8SBzW51zsn https://t.co/jvMydOQwU0"
"594","Here's the two-eyed walking penis, responsible for the largest Medicare fraud in US history and the largest Red Tide outbreak in Florida history, holding kindergarten pictures and whining about formula shortages caused by trump's USMCA ""deal"" and GOP-favored business monopolies. . https   twitter com thehill status 1526937150066917376",NA,"1526996438261059584",2022-05-18 18:41:35,"en","everyone",FALSE,"1526996438261059584","18290820","https://t.co/qPCc6C7Uwh",FALSE,"2008-12-21T19:09:31.000Z","BUF and SRQ, USA",FALSE,"buf2srq2","1551357406147481602","I engineer and build stuff. Married to @buf2srq. Beaches, biking, Boston Terriers. PfizerizedX5. #AbolishTheFilibuster #BlackLivesMatter #LGBT #M4A #BillsMafia","Jay Barker 🇺🇲 🌊 🇺🇦","https://pbs.twimg.com/profile_images/1541044638886367235/_zyFOIoT_normal.jpg",286,58,756,19,0,"008338532a26abed",5165,5188,38083,6,"Here's the two-eyed walking penis, responsible for the largest Medicare fraud in US history and the largest Red Tide outbreak in Florida history, holding kindergarten pictures and whining about formula shortages caused by trump's USMCA ""deal"" and GOP-favored business monopolies. https://t.co/oYHGAiD212"
"595","@buf2srq2 . https   twitter com MyNameIsHuman77 status 1526997761878798336 photo 1","18290820","1526996438261059584",2022-05-18 18:46:51,"qme","everyone",TRUE,"1526997761878798336","97130088",NA,FALSE,"2009-12-16T04:00:15.000Z",NA,FALSE,"MyNameIsHuman77",NA,"A Rat Rod Rider 😎✌️🌳","Penny","https://pbs.twimg.com/profile_images/378800000140786476/f70d8e284f90a518dc1775951320b62f_normal.jpeg",0,0,0,0,0,NA,282,756,14361,9,"@buf2srq2 https://t.co/e98uhAHBfT"
"596","@buf2srq2 you don't have to look too closely to see the monster from Pan's Labyrinth. ","18290820","1526996438261059584",2022-05-18 19:05:10,"en","everyone",FALSE,"1527002373142769665","2332459538","https://t.co/Gw3vXK9oT9",FALSE,"2014-02-07T21:56:58.000Z","Cali somewhere",FALSE,"dragon_tamer90","1587119827906224128","32 variety streamer on Twitch. https://t.co/1Ce617L9hN https://t.co/FrbmwFeb7A… https://t.co/0MPbhO9Cr6
https://t.co/GTIVrN9zOc","ch3strr aka chestr 🇺🇦","https://pbs.twimg.com/profile_images/1320845510240944128/sbwqjgu2_normal.jpg",0,0,2,0,0,NA,109,334,9832,1,"@buf2srq2 you don't have to look too closely to see the monster from Pan's Labyrinth"
"597","@buf2srq2 🤣😂. ","18290820","1526996438261059584",2022-05-18 19:19:01,"und","everyone",FALSE,"1527005856914878464","1493661785479540738",NA,FALSE,"2022-02-15T19:01:46.000Z",NA,FALSE,"dwinfrey731","1543335529562791936","Fighting to save our democracy","dwinfrey73 🇺🇦🌻","https://pbs.twimg.com/profile_images/1493687787425435650/9WxWs2R3_normal.jpg",0,0,1,0,0,NA,761,3502,174033,0,"@buf2srq2 🤣😂"
"598","@buf2srq2 Rick ""I can take the 5th 75 times at a deposition in 2000"" Scott. You can run your mouth when you want to. You voted yes to USMCA, you ought to know what was in it. Decertify PA election now that Dr. Oz lost (was it stolen from him?). ","18290820","1526996438261059584",2022-05-18 19:35:18,"en","everyone",FALSE,"1527009955190034432","1499385405954830339",NA,FALSE,"2022-03-03T14:05:48.000Z",NA,FALSE,"MovedLikeHarlow",NA,"","J.Alan. Abell","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",0,0,3,0,0,NA,7,98,931,0,"@buf2srq2 Rick ""I can take the 5th 75 times at a deposition in 2000"" Scott. You can run your mouth when you want to. You voted yes to USMCA, you ought to know what was in it. Decertify PA election now that Dr. Oz lost (was it stolen from him?)"
"599","@buf2srq2 @AnnMB48 So yes tax is the poor, end Medicaid and of course eradicate Medicare as a solution. This guy is one sick puppy. ","18290820","1526996438261059584",2022-05-18 19:35:47,"en","everyone",FALSE,"1527010077999349763","15338024","https://t.co/0LdOEXosl4",FALSE,"2008-07-07T02:40:16.000Z","Chicago, IL",FALSE,"pedavi",NA,"Poli Sci Guy. The problems are real and we must confront them. Haight Ashbury for 15 years. Chicago now. Empath. #resist #participate #recoveryposse #phish","Paul-E-D","https://pbs.twimg.com/profile_images/1531977218917818372/LvqBUhB7_normal.jpg",0,0,3,0,0,NA,743,1557,18870,7,"@buf2srq2 @AnnMB48 So yes tax is the poor, end Medicaid and of course eradicate Medicare as a solution. This guy is one sick puppy"
"600","@buf2srq2 You broke me at “two-eyes walking penis.” 🤣🤣💀. ","18290820","1526996438261059584",2022-05-18 19:47:24,"en","everyone",FALSE,"1527012998497587200","994302670750953473",NA,FALSE,"2018-05-09T19:46:44.000Z","Oregon, USA",FALSE,"Choocharoo",NA,"probably just cranky","Ch000ch","https://pbs.twimg.com/profile_images/1500627042261368832/6dqNL25u_normal.jpg",0,0,2,0,0,NA,1,88,181,0,"@buf2srq2 You broke me at “two-eyes walking penis.” 🤣🤣💀"
"601","@buf2srq2 @politicalblond Rick Scott of course. ","18290820","1526996438261059584",2022-05-18 20:34:28,"en","everyone",FALSE,"1527024844298145799","29524966",NA,FALSE,"2009-04-07T19:44:28.000Z","Orlando, FL",FALSE,"JacquelineLM","1604560692199186437","I❤️Disney I am President of my local Democratic Club The time is now to save our Democracy  Join your Democratic club🌊🌊🌊 🚫MAGA #WeAreStrongerTogether","Jackie Blue","https://pbs.twimg.com/profile_images/1331278145782231042/eBG67h2l_normal.jpg",0,0,3,0,0,NA,11607,11601,75296,11,"@buf2srq2 @politicalblond Rick Scott of course"
"602","@buf2srq2 #TEWP 😂. ","18290820","1526996438261059584",2022-05-18 20:54:29,"und","everyone",FALSE,"1527029880688283649","121957461",NA,FALSE,"2010-03-11T04:17:18.000Z",NA,FALSE,"LaurenceMB8",NA,"","Larry Brown","https://pbs.twimg.com/profile_images/713038793012424704/FbBx2sW-_normal.jpg",0,0,1,0,0,NA,86,843,1023,0,"@buf2srq2 #TEWP 😂"
"603","@buf2srq2 Look at all the old white men.  Has to be a meeting of Republican Congress.. ","18290820","1526996438261059584",2022-05-18 21:07:43,"en","everyone",FALSE,"1527033212400115712","1463664412280045570",NA,FALSE,"2021-11-25T00:26:17.000Z","Enterprise",FALSE,"RiseUp16591469",NA,"Liberal lesbo fed up with all things MAGA/GOP. #ALLBLUE22 #Roevember","RiseUp!","https://pbs.twimg.com/profile_images/1550539179225862145/up0JHaB1_normal.jpg",0,2,8,0,0,NA,167,350,3485,0,"@buf2srq2 Look at all the old white men.  Has to be a meeting of Republican Congress."
