"","text","id","possibly_sensitive","author_id","created_at.x","lang","reply_settings","conversation_id","in_reply_to_user_id","pinned_tweet_id","protected","verified","username","description","url","location","created_at.y","profile_image_url","name","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"570","@YourWXJustin Ya Think???. ","1418597287589199874",FALSE,"1075821466371977216",2021-07-23 15:42:04,"en","everyone","1418565537815224323","150911871",NA,FALSE,FALSE,"BillEnslen","",NA,"Sarasota, FL","2018-12-20T18:33:20.000Z","https://pbs.twimg.com/profile_images/1078352409674551298/2VHso3Im_normal.jpg","bill_enslen",0,0,0,0,0,NA,4,59,20,0,"@YourWXJustin Ya Think???"
"571","@YourWXJustin ...i see the origin of Florida’s current red tide catastrophe:

#DumpNotLeak #DidDesantisKnow
#RedTide #PlannedNotAccidental
#FloridaSOE 

👇 . https   twitter com TB_Times status 1379114685866328064","1418720093643673603",FALSE,"36511714",2021-07-23 23:50:03,"en","everyone","1418565537815224323","150911871","1603114052783316997",FALSE,FALSE,"lalavibes","before 2017, i tweeted song lyrics to help w/ writer’s block...how long…how long must we sing this song…💔",NA,NA,"2009-04-29T22:58:12.000Z","https://pbs.twimg.com/profile_images/1342958392936173569/m_4oRgdj_normal.jpg","angela",1,0,1,0,0,NA,1436,1348,4441,0,"@YourWXJustin ...i see the origin of Florida’s current red tide catastrophe:

#DumpNotLeak #DidDesantisKnow
#RedTide #PlannedNotAccidental
#FloridaSOE 

👇 https://t.co/Hr2HLO0Kfh"
"572",".@NWS issues #redtide advisory for coastal Manatee until 10pm Saturday Respiratory irritation possible . https   forecast weather gov showsigwx php","1419080934696099842",FALSE,"349049976",2021-07-24 23:43:54,"en","everyone","1419080934696099842",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,".@NWS issues #redtide advisory for coastal Manatee until 10pm Saturday Respiratory irritation possible https://t.co/NFXy1lHnsP"
"573","@mbrouseoh @Theraflu @Teladoc Nope not at all haha!! mine was supposedly a sinus infection- pretty sure it was a bacterial upper respiratory infection that I picked up from red tide at the beach - I’m on antibiotics and feeling so much better - if it were@viral they wouldn’t work. ","1419370047244484613",FALSE,"145455972",2021-07-25 18:52:44,"en","everyone","1419312926654181378","139596611","1469805572723724293",FALSE,FALSE,"tarynperky","wifey&mom.born & raised ohioian slowly becoming a Floridian,lover of ALL real housewives shows.Ohio sports nut.florida living.beach going #ilivewhereyouvacation",NA,NA,"2010-05-19T01:12:46.000Z","https://pbs.twimg.com/profile_images/1610445005813841920/9aVuqTc__normal.jpg","tearin paper",0,0,1,0,0,"0064b4f401ced97c",1000,2877,23283,5,"@mbrouseoh @Theraflu @Teladoc Nope not at all haha!! mine was supposedly a sinus infection- pretty sure it was a bacterial upper respiratory infection that I picked up from red tide at the beach - I’m on antibiotics and feeling so much better - if it were@viral they wouldn’t work"
"574","Blame it on #redtide . https   twitter com mysuncoast status 1419371879018729478","1419381408141914112",FALSE,"349049976",2021-07-25 19:37:53,"en","everyone","1419381408141914112",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",2,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Blame it on #redtide https://t.co/jmvUJzENZh"
"575","Red tide is expected to intensify, and scientists point the finger at Piney Point . https   www bradenton com news local article252972418 html","1419577870977052675",FALSE,"394878948",2021-07-26 08:38:33,"en","everyone","1419577870977052675",NA,NA,FALSE,TRUE,"tompkinscondie","Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","https://t.co/XG5wZPllJ4","Bradenton, Florida","2011-10-20T19:32:36.000Z","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins",0,0,0,0,0,"b83641daa7c732dc",2346,2806,9736,60,"Red tide is expected to intensify, and scientists point the finger at Piney Point https://t.co/FvYOs64PNi"
"576","How do you prep for red tide? Manatee has a plan for possible impact on Anna Maria . https   www bradenton com news local article252950908 html","1419982276176273409",FALSE,"394878948",2021-07-27 11:25:31,"en","everyone","1419982276176273409",NA,NA,FALSE,TRUE,"tompkinscondie","Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","https://t.co/XG5wZPllJ4","Bradenton, Florida","2011-10-20T19:32:36.000Z","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins",0,0,0,0,0,"008338532a26abed",2346,2806,9736,60,"How do you prep for red tide? Manatee has a plan for possible impact on Anna Maria https://t.co/phlJpuGANA"
"577","Red Tide . https   twitter com NickDangrBA status 1420541998503809024 photo 1","1420541998503809024",FALSE,"761012254703747073",2021-07-29 00:29:39,"da","everyone","1420541998503809024",NA,NA,FALSE,FALSE,"NickDangrBA","",NA,"Florida, USA","2016-08-04T01:33:55.000Z","https://pbs.twimg.com/profile_images/1604291862638071809/ApmTlRlB_normal.jpg","Ben Adler",1,0,2,0,0,"944823725419dd20",23,212,1346,0,"Red Tide https://t.co/sg8B0tMjab"
"578","Some of the rarest species of sea turtles . https   www baynews9 com fl tampa news 2021 07 27 sea turtle trackers find dead sea turtles likely killed by red tide","1420701402524012545",FALSE,"349049976",2021-07-29 11:03:04,"en","everyone","1420701402524012545",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Some of the rarest species of sea turtles https://t.co/LManHbrZwO"
"579","Doing a bit of sight seeing during my day off today... this big guy washed up on shore at Whitney Beach. @HeraldTribune #RedTide #Florida . https   twitter com Reportographer status 1420778950414962689 photo 1","1420778950414962689",FALSE,"855611885164654593",2021-07-29 16:11:13,"en","everyone","1420778950414962689",NA,NA,FALSE,FALSE,"Reportographer","I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!",NA,"Bradenton, FL","2017-04-22T02:39:04.000Z","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg","Jesse Mendoza",1,2,2,0,0,"103466d90d54c000",255,249,260,8,"Doing a bit of sight seeing during my day off today... this big guy washed up on shore at Whitney Beach. @HeraldTribune #RedTide #Florida https://t.co/NETvOEjTSn"
"580","@Reportographer @HeraldTribune Estimated size?. ","1420781210612211715",FALSE,"624039687",2021-07-29 16:20:12,"en","everyone","1420778950414962689","855611885164654593","1545062679089397760",FALSE,FALSE,"Tampa_Live","Enjoy the Tampa news.",NA,"Tampa, FL","2012-07-01T18:06:46.000Z","https://pbs.twimg.com/profile_images/414059198691811330/iFa2WNdz_normal.jpeg","Tampa Live",0,1,0,0,0,NA,7342,404,44006,188,"@Reportographer @HeraldTribune Estimated size?"
"581","@GovRonDeSantis you’re not doing anything about the red tide and at the same time killing your citizens with the virus. And you think you’re going to be the President????. ","1421247288974925829",FALSE,"748276872539144192",2021-07-30 23:12:13,"en","everyone","1421247288974925829","1058807868",NA,FALSE,FALSE,"jsig1107fla","Retired in Florida. Born in St. Louis, lived in Cincinnati. Veteran of U.S. Army.",NA,"Bradenton, Fl.","2016-06-29T22:08:03.000Z","https://pbs.twimg.com/profile_images/748288643819835398/yWAkU6AN_normal.jpg","Jerome Signaigo",0,0,0,0,0,"00512e800f6ac9b5",16,34,7250,0,"@GovRonDeSantis you’re not doing anything about the red tide and at the same time killing your citizens with the virus. And you think you’re going to be the President????"
"582","Red tide victim on snake island near the #Venice FL inlet. Also more jellyfish in the area than usual. @MyFWC @robhild @MikeOMearaShow @capthlr @FOX13News . https   twitter com SteveB446 status 1421598708072951813 photo 1","1421598708072951813",FALSE,"3311539324",2021-07-31 22:28:38,"en","everyone","1421598708072951813",NA,NA,FALSE,FALSE,"SteveB446","Veteran, tech expert, chopper pilot, coffee lover.",NA,NA,"2015-06-07T04:16:39.000Z","https://pbs.twimg.com/profile_images/1109272408412876801/jBCKFDM0_normal.png","Steve Bianchi 🇺🇸",0,1,1,0,0,"008338532a26abed",28238,14,263,10,"Red tide victim on snake island near the #Venice FL inlet. Also more jellyfish in the area than usual. @MyFWC @robhild @MikeOMearaShow @capthlr @FOX13News https://t.co/jxTFFoVkZU"
"583","I only see a couple of small dead fish on Cortez Beach this morning but my throat has that red tide tickle. . https   twitter com tompkinscondie status 1422150871924846593 video 1","1422150871924846593",FALSE,"394878948",2021-08-02 11:02:44,"en","everyone","1422150871924846593",NA,NA,FALSE,TRUE,"tompkinscondie","Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","https://t.co/XG5wZPllJ4","Bradenton, Florida","2011-10-20T19:32:36.000Z","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png","Tiffany Tompkins",0,0,2,0,0,"224d8d4e6da92f36",2346,2806,9736,60,"I only see a couple of small dead fish on Cortez Beach this morning but my throat has that red tide tickle. https://t.co/CgWubq89ig"
"584","@BarryVictor5 Red Tide State. ","1422850416161824771",FALSE,"1280565990489829376",2021-08-04 09:22:29,"no","everyone","1422555321378148363","760545307713122304",NA,FALSE,FALSE,"jill_rovner","Never Trumper, patriotic America, who loves my country animal lover atheist believes in science",NA,"Bradenton, FL","2020-07-07T18:15:36.000Z","https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg","Jill Rovner",0,0,0,0,0,"fe2f57acdd2dad03",66,128,1164,0,"@BarryVictor5 Red Tide State"
"585","@BarryVictor5 Oops Red Tide State...its early. ","1422850839698358273",FALSE,"1280565990489829376",2021-08-04 09:24:10,"en","everyone","1422555321378148363","760545307713122304",NA,FALSE,FALSE,"jill_rovner","Never Trumper, patriotic America, who loves my country animal lover atheist believes in science",NA,"Bradenton, FL","2020-07-07T18:15:36.000Z","https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg","Jill Rovner",0,0,0,0,0,"fe2f57acdd2dad03",66,128,1164,0,"@BarryVictor5 Oops Red Tide State...its early"
"586","@Tampa_Live @HeraldTribune I'm bad at eyeballing, but it was big. Easily the largest animal I have personally seen wash on shore near here.. ","1422862212729819138",FALSE,"855611885164654593",2021-08-04 10:09:21,"en","everyone","1420778950414962689","624039687",NA,FALSE,FALSE,"Reportographer","I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!",NA,"Bradenton, FL","2017-04-22T02:39:04.000Z","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg","Jesse Mendoza",0,0,1,0,0,NA,255,249,260,8,"@Tampa_Live @HeraldTribune I'm bad at eyeballing, but it was big. Easily the largest animal I have personally seen wash on shore near here."
"587","Heads up y'all! Sarasota is set to begin cleaning up fish killed by red tide from local beaches. Manatee cleaned about 10 tons of dead fish in the past week. @ManateeGov
@SRQCountyGov #redtide #manateecounty #sarasotacounty 

. https   www heraldtribune com story news local manatee 2021 08 04 red tide manatee sarasota county different response fish kill florida beaches removal 5466481001","1423043263397830662",FALSE,"855611885164654593",2021-08-04 22:08:47,"en","everyone","1423043263397830662",NA,NA,FALSE,FALSE,"Reportographer","I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!",NA,"Bradenton, FL","2017-04-22T02:39:04.000Z","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg","Jesse Mendoza",0,0,0,0,0,"008338532a26abed",255,249,260,8,"Heads up y'all! Sarasota is set to begin cleaning up fish killed by red tide from local beaches. Manatee cleaned about 10 tons of dead fish in the past week. @ManateeGov
@SRQCountyGov #redtide #manateecounty #sarasotacounty 

https://t.co/Q3eqbSUGrK"
"588","Make America Florida #redtide @ Parrish, Florida . https   www instagram com p CSMpkVsLd_bPzTk15jBO9OBontK4BENlSfam4s0","1423303968164352003",FALSE,"850471569474412545",2021-08-05 15:24:44,"pt","everyone","1423303968164352003",NA,NA,FALSE,FALSE,"nstoyc","Noah Stoycos",NA,"Lancaster, PA","2017-04-07T22:13:17.000Z","https://pbs.twimg.com/profile_images/1077303967342833664/ezKTEcFA_normal.jpg","Noah Stoycos",0,0,0,0,0,"01b3372f2fcfd1c6",12,101,109,0,"Make America Florida #redtide @ Parrish, Florida https://t.co/iHUk6Bu0PU"
"589","The water is more brown than it was last week, but the beach is FULL of tourists up at Bean Point on #AnnaMariaIsland . @ManateeGov and cities have been cleaning up fish killed by #redtide since they started washing up on shore. I think more respiratory effects, I'll report back. . https   twitter com Reportographer status 1423732965499092996 photo 1","1423732965499092996",FALSE,"855611885164654593",2021-08-06 19:49:25,"en","everyone","1423732965499092996",NA,NA,FALSE,FALSE,"Reportographer","I cover Manatee County news for the Sarasota Herald-Tribune, and anything else in Florida they let me write about!",NA,"Bradenton, FL","2017-04-22T02:39:04.000Z","https://pbs.twimg.com/profile_images/1412557251903164416/nvf-NJ7I_normal.jpg","Jesse Mendoza",1,0,1,0,0,"07d9d5f3c4480000",255,249,260,8,"The water is more brown than it was last week, but the beach is FULL of tourists up at Bean Point on #AnnaMariaIsland . @ManateeGov and cities have been cleaning up fish killed by #redtide since they started washing up on shore. I think more respiratory effects, I'll report back. https://t.co/6Ms6vHNey3"
"590","⚠️(RED TIDE)⚠️ Manatee &amp; Sarasota Counties are being hit hard by red tide.  Here are a few photos of Bradenton Beach before &amp; after red tide developed. 

*I'll be posting a satellite view &amp; red tide update for the Gulf Coast tomorrow (Wednesday) . https   twitter com weatherbryan status 1425259666334957571 photo 1","1425259666334957571",FALSE,"1452715530",2021-08-11 00:55:59,"en","everyone","1425259666334957571",NA,NA,FALSE,FALSE,"weatherbryan","Meteorologist, AMS Certified, Emmy awards for coverage of Hurricane Sandy & Irene, Undergrad degree from GT, Graduate degree from MS State.",NA,"Tampa, FL","2013-05-23T23:11:40.000Z","https://pbs.twimg.com/profile_images/1376726005419761670/kYF7H8db_normal.jpg","Bryan Bennett",10,3,19,2,0,"224d8d4e6da92f36",3449,694,16981,150,"⚠️(RED TIDE)⚠️ Manatee &amp; Sarasota Counties are being hit hard by red tide.  Here are a few photos of Bradenton Beach before &amp; after red tide developed. 

*I'll be posting a satellite view &amp; red tide update for the Gulf Coast tomorrow (Wednesday) https://t.co/tJVy4dKJJs"
"591","@weatherbryan Aw jeez, there goes our beach. 😞
Thanks for the updates Bryan, as always 👍. ","1425299428303380483",FALSE,"299447855",2021-08-11 03:33:59,"en","everyone","1425259666334957571","1452715530",NA,FALSE,FALSE,"AKalicinski","I build stuff. Well I don't build it, I simply envision it and make it happen. #engineer #traveller","https://t.co/2IjOwwYjOt","Winnipeg, MB, Canada","2011-05-16T03:14:12.000Z","https://pbs.twimg.com/profile_images/658235480803151872/w3ltYcqY_normal.jpg","andrew kalicinski 🇨🇦🇺🇦",0,0,0,0,0,NA,107,128,2079,7,"@weatherbryan Aw jeez, there goes our beach. 😞
Thanks for the updates Bryan, as always 👍"
"592","@weatherbryan @MRMasferrer 😭😭😭😭. ","1425444491687833606",FALSE,"4230938057",2021-08-11 13:10:24,"und","everyone","1425259666334957571","1452715530","1540730044754153472",FALSE,FALSE,"ElkeHollings","Duke 🌈 and Luna just doing what she can to make the world a better place.... oh and to get more treats each day. Mastodon @VOTEFORDEMOCRATS@ohai.social",NA,NA,"2015-11-20T01:57:23.000Z","https://pbs.twimg.com/profile_images/909486558276763649/VzQ45wg3_normal.jpg","Vote For Democrats 🇺🇸",0,0,0,0,0,NA,2417,5003,968999,10,"@weatherbryan @MRMasferrer 😭😭😭😭"
"593","@weatherbryan @MRMasferrer What are our leaders doing about Florida’s environmental failures?  Where’s DeSantis? Did he head for Vegas yet?. ","1425449009032925187",FALSE,"15561539",2021-08-11 13:28:21,"en","everyone","1425259666334957571","1452715530",NA,FALSE,FALSE,"ced25","recently referred to as a “radical left agitator” lol. Something to aspire to.",NA,"Florida, USA","2008-07-23T13:13:01.000Z","https://pbs.twimg.com/profile_images/1008857484025647104/LHKuzF3c_normal.jpg","ced25",0,0,1,0,0,NA,105,299,4321,1,"@weatherbryan @MRMasferrer What are our leaders doing about Florida’s environmental failures?  Where’s DeSantis? Did he head for Vegas yet?"
"594","Bout tired of this red tide. ","1425884331956973576",FALSE,"282250094",2021-08-12 18:18:11,"en","everyone","1425884331956973576",NA,NA,FALSE,FALSE,"90sWavyEstWerch","",NA,"bradenton, Florida","2011-04-14T21:09:08.000Z","https://pbs.twimg.com/profile_images/1204449855160107009/gNroJFyK_normal.jpg","Wireless",0,0,0,0,0,"00512e800f6ac9b5",272,273,7373,1,"Bout tired of this red tide"
"595","Red tide levels are the lowest in weeks around Anna Maria Island, new water samples show

Great news from @RBallogg

. https   www bradenton com news local health care article253545504 html","1427703768074924037",FALSE,"1697808410",2021-08-17 18:47:58,"en","everyone","1427703768074924037",NA,NA,FALSE,TRUE,"RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",NA,"2013-08-25T01:02:52.000Z","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg","Ryan Callihan",4,1,8,0,0,"008338532a26abed",1383,1186,6523,30,"Red tide levels are the lowest in weeks around Anna Maria Island, new water samples show

Great news from @RBallogg

https://t.co/jw9TCB4U3K"
"596","@RCCallihan @RBallogg I live out here with no issues. ","1427831563975372801",FALSE,"24826917",2021-08-18 03:15:47,"en","everyone","1427703768074924037","1697808410",NA,FALSE,FALSE,"carolwhitmore","personal page/ not government page","https://t.co/wGx5Hu7FqV",NA,"2009-03-17T02:52:29.000Z","https://pbs.twimg.com/profile_images/1612654176026202112/mJGXF0dM_normal.jpg","carol whitmore",0,0,0,0,0,NA,927,1123,4828,8,"@RCCallihan @RBallogg I live out here with no issues"
"597","When you’re under a radioactive contaminated Phosphogypsum stack making a #TikTok #pineypoint #redtide #fishkill. 

Yes red tide is a natural occurrence, But don’t buy the red herring. Our nutrient contaminants supercharge it making it worse than ever. @FoEverglades . https   twitter com kenforflorida status 1429174839626055684 video 1","1429174839626055684",FALSE,"3009415727",2021-08-21 20:13:29,"en","everyone","1429174839626055684",NA,NA,FALSE,FALSE,"kenforflorida","Small business owner turned community organizer who became a Miami City Commissioner.",NA,"Miami, FL","2015-02-01T05:57:29.000Z","https://pbs.twimg.com/profile_images/1522166119313944580/pbRU-8gC_normal.jpg","Ken Russell",2,2,9,0,0,"0c1a08352c944000",16807,4661,9618,130,"When you’re under a radioactive contaminated Phosphogypsum stack making a #TikTok #pineypoint #redtide #fishkill. 

Yes red tide is a natural occurrence, But don’t buy the red herring. Our nutrient contaminants supercharge it making it worse than ever. @FoEverglades https://t.co/NaVgNopYXQ"
"598","@kenforflorida @FoEverglades Awesome. I'm laughing so hard 🤣😂🤣😂🤣 too cool and so true. Although since the make fertilizer the jury is out on if they caused it too.. ","1429196012938268683",FALSE,"1208824984002605058",2021-08-21 21:37:37,"en","everyone","1429174839626055684","3009415727","1321637559701745665",FALSE,FALSE,"MarcosPena1961","","https://t.co/CmXVM45uA9","Hallandale Beach, FL","2019-12-22T19:02:08.000Z","https://pbs.twimg.com/profile_images/1516856079002517504/ijEtHSxT_normal.jpg","Marcos Pena",0,0,1,0,0,"253e07b9636d0061",120,448,6557,0,"@kenforflorida @FoEverglades Awesome. I'm laughing so hard 🤣😂🤣😂🤣 too cool and so true. Although since the make fertilizer the jury is out on if they caused it too."
"599","@realTuckFrumper Death DeSantis, is not very popular at all down here, and let's not forget his poor handling of the red tide disaster we had. ","1431760398504579078",FALSE,"1280565990489829376",2021-08-28 23:27:34,"en","everyone","1431683006318579712","55060090",NA,FALSE,FALSE,"jill_rovner","Never Trumper, patriotic America, who loves my country animal lover atheist believes in science",NA,"Bradenton, FL","2020-07-07T18:15:36.000Z","https://pbs.twimg.com/profile_images/1412216331353608197/ykz_EdBd_normal.jpg","Jill Rovner",0,0,3,0,0,"fe2f57acdd2dad03",66,128,1164,0,"@realTuckFrumper Death DeSantis, is not very popular at all down here, and let's not forget his poor handling of the red tide disaster we had"
"600","Dead fish rom red tide today from wind shift. Lots of coughing on the beach. @ Anna Marie Island, FL, USA . ","1452647733844656136",FALSE,"127997580",2021-10-25 14:46:23,"en","everyone","1452647733844656136",NA,NA,FALSE,FALSE,"tduff951","",NA,"Hampstead, MD","2010-03-30T20:33:47.000Z","https://pbs.twimg.com/profile_images/2727185272/9d2104bc065c23335ecf8610042fb2dd_normal.jpeg","Tim Duff",0,0,0,0,0,"19e150d848908604",154,813,4116,3,"Dead fish rom red tide today from wind shift. Lots of coughing on the beach. @ Anna Marie Island, FL, USA https://t.co/gedZHST17Y"
"601","Dr. @ashleyrsmyth takes sediment samples from aquaculture leases in Terra Ceia. #Shellfish, like clams and oysters, benefit #WaterQuality in many ways. They filter water as they eat, which improves water clarity + they can remove #Nitrogen that would otherwise fuel algal blooms.. ","1506332675874861059",FALSE,"859840728066908161",2022-03-22 18:11:10,"en","everyone","1506332674046107648","859840728066908161","1613289866451881986",FALSE,FALSE,"UFTropical","UF/IFAS TREC is one of 12 research centers in the IFAS org. UF/IFAS TREC is located in Miami-Dade County.

 Tag us #IFASTREC
https://t.co/ZuZHdXxN4h…","https://t.co/eayaovnKXb","Homestead, FL","2017-05-03T18:42:59.000Z","https://pbs.twimg.com/profile_images/1532095627743535104/i_MHLGeg_normal.jpg","UF IFAS Tropical Research and Education Center",0,1,2,0,0,"00b2960605a1415e",1655,633,1791,14,"Dr. @ashleyrsmyth takes sediment samples from aquaculture leases in Terra Ceia. #Shellfish, like clams and oysters, benefit #WaterQuality in many ways. They filter water as they eat, which improves water clarity + they can remove #Nitrogen that would otherwise fuel algal blooms."
"602","Walking penis @SenRickScott:
-Fined $1.7B for running the largest Medicare fraud in history
-With Rubio, took millions from Big Sugar to relax waste regulations, leading to FL's worst-ever Red Tide outbreak
-Doubled Middle America's standard deduction
pRICK SCOTT should resign.  . https   twitter com buf2srq2 status 1524781648834965506 photo 1. https   twitter com factandrumor status 1524749485447933954","1524781648834965506",FALSE,"18290820",2022-05-12 16:00:48,"en","everyone","1524781648834965506",NA,"1551357406147481602",FALSE,FALSE,"buf2srq2","I engineer and build stuff. Married to @buf2srq. Beaches, biking, Boston Terriers. PfizerizedX5. #AbolishTheFilibuster #BlackLivesMatter #LGBT #M4A #BillsMafia","https://t.co/qPCc6C7Uwh","BUF and SRQ, USA","2008-12-21T19:09:31.000Z","https://pbs.twimg.com/profile_images/1541044638886367235/_zyFOIoT_normal.jpg","Jay Barker 🇺🇲 🌊 🇺🇦",13,0,11,0,0,"008338532a26abed",5165,5188,38083,6,"Walking penis @SenRickScott:
-Fined $1.7B for running the largest Medicare fraud in history
-With Rubio, took millions from Big Sugar to relax waste regulations, leading to FL's worst-ever Red Tide outbreak
-Doubled Middle America's standard deduction
pRICK SCOTT should resign. https://t.co/8SBzW51zsn https://t.co/jvMydOQwU0"
"603","Here's the two-eyed walking penis, responsible for the largest Medicare fraud in US history and the largest Red Tide outbreak in Florida history, holding kindergarten pictures and whining about formula shortages caused by trump's USMCA ""deal"" and GOP-favored business monopolies. . https   twitter com thehill status 1526937150066917376","1526996438261059584",FALSE,"18290820",2022-05-18 18:41:35,"en","everyone","1526996438261059584",NA,"1551357406147481602",FALSE,FALSE,"buf2srq2","I engineer and build stuff. Married to @buf2srq. Beaches, biking, Boston Terriers. PfizerizedX5. #AbolishTheFilibuster #BlackLivesMatter #LGBT #M4A #BillsMafia","https://t.co/qPCc6C7Uwh","BUF and SRQ, USA","2008-12-21T19:09:31.000Z","https://pbs.twimg.com/profile_images/1541044638886367235/_zyFOIoT_normal.jpg","Jay Barker 🇺🇲 🌊 🇺🇦",286,58,756,19,0,"008338532a26abed",5165,5188,38083,6,"Here's the two-eyed walking penis, responsible for the largest Medicare fraud in US history and the largest Red Tide outbreak in Florida history, holding kindergarten pictures and whining about formula shortages caused by trump's USMCA ""deal"" and GOP-favored business monopolies. https://t.co/oYHGAiD212"
"604","@buf2srq2 . https   twitter com MyNameIsHuman77 status 1526997761878798336 photo 1","1526997761878798336",TRUE,"97130088",2022-05-18 18:46:51,"qme","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"MyNameIsHuman77","A Rat Rod Rider 😎✌️🌳",NA,NA,"2009-12-16T04:00:15.000Z","https://pbs.twimg.com/profile_images/378800000140786476/f70d8e284f90a518dc1775951320b62f_normal.jpeg","Penny",0,0,0,0,0,NA,282,756,14361,9,"@buf2srq2 https://t.co/e98uhAHBfT"
"605","@buf2srq2 you don't have to look too closely to see the monster from Pan's Labyrinth. ","1527002373142769665",FALSE,"2332459538",2022-05-18 19:05:10,"en","everyone","1526996438261059584","18290820","1587119827906224128",FALSE,FALSE,"dragon_tamer90","32 variety streamer on Twitch. https://t.co/1Ce617L9hN https://t.co/FrbmwFeb7A… https://t.co/0MPbhO9Cr6
https://t.co/GTIVrN9zOc","https://t.co/Gw3vXK9oT9","Cali somewhere","2014-02-07T21:56:58.000Z","https://pbs.twimg.com/profile_images/1320845510240944128/sbwqjgu2_normal.jpg","ch3strr aka chestr 🇺🇦",0,0,2,0,0,NA,109,334,9832,1,"@buf2srq2 you don't have to look too closely to see the monster from Pan's Labyrinth"
"606","@buf2srq2 🤣😂. ","1527005856914878464",FALSE,"1493661785479540738",2022-05-18 19:19:01,"und","everyone","1526996438261059584","18290820","1543335529562791936",FALSE,FALSE,"dwinfrey731","Fighting to save our democracy",NA,NA,"2022-02-15T19:01:46.000Z","https://pbs.twimg.com/profile_images/1493687787425435650/9WxWs2R3_normal.jpg","dwinfrey73 🇺🇦🌻",0,0,1,0,0,NA,761,3502,174033,0,"@buf2srq2 🤣😂"
"607","@buf2srq2 Rick ""I can take the 5th 75 times at a deposition in 2000"" Scott. You can run your mouth when you want to. You voted yes to USMCA, you ought to know what was in it. Decertify PA election now that Dr. Oz lost (was it stolen from him?). ","1527009955190034432",FALSE,"1499385405954830339",2022-05-18 19:35:18,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"MovedLikeHarlow","",NA,NA,"2022-03-03T14:05:48.000Z","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","J.Alan. Abell",0,0,3,0,0,NA,7,98,931,0,"@buf2srq2 Rick ""I can take the 5th 75 times at a deposition in 2000"" Scott. You can run your mouth when you want to. You voted yes to USMCA, you ought to know what was in it. Decertify PA election now that Dr. Oz lost (was it stolen from him?)"
"608","@buf2srq2 @AnnMB48 So yes tax is the poor, end Medicaid and of course eradicate Medicare as a solution. This guy is one sick puppy. ","1527010077999349763",FALSE,"15338024",2022-05-18 19:35:47,"en","everyone","1526996438261059584","18290820",NA,FALSE,FALSE,"pedavi","Poli Sci Guy. The problems are real and we must confront them. Haight Ashbury for 15 years. Chicago now. Empath. #resist #participate #recoveryposse #phish","https://t.co/0LdOEXosl4","Chicago, IL","2008-07-07T02:40:16.000Z","https://pbs.twimg.com/profile_images/1531977218917818372/LvqBUhB7_normal.jpg","Paul-E-D",0,0,3,0,0,NA,743,1557,18870,7,"@buf2srq2 @AnnMB48 So yes tax is the poor, end Medicaid and of course eradicate Medicare as a solution. This guy is one sick puppy"
