"","text","id","created_at.x","possibly_sensitive","lang","author_id","in_reply_to_user_id","conversation_id","reply_settings","username","description","url","protected","verified","location","name","profile_image_url","pinned_tweet_id","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"441","This makes sense to me as a red tide and blue green algae issue.  It's why Putnam lost the GOP primary.  Most Floridians regardless if party are livid at the conditions of our waters. . https   twitter com delarosaWPLG status 1060623237980323840","1060629472490254339",2018-11-08 20:25:46,FALSE,"en","144834495",NA,"1060629472490254339","everyone","RTShark","Old punker. I watch race cars, hockey and talk Hurricane football. I detail cars for fun.

Fuck racism. Fuck transphobia. Fuck homophobia.

Nazis can fuck off.",NA,FALSE,FALSE,"Florida, USA, Planet Earth","R","https://pbs.twimg.com/profile_images/1384690326921744388/VEutFQxt_normal.jpg","748294506022313984","2010-05-17T12:32:50.000Z",0,1,0,0,0,"0064b4f401ced97c",1148,1155,84187,60,"This makes sense to me as a red tide and blue green algae issue.  It's why Putnam lost the GOP primary.  Most Floridians regardless if party are livid at the conditions of our waters. https://t.co/9rCZnEaixK"
"442","One of those races normally I think the average person doesn't give a shit about but this year was different with all the environmental issues.. ","1060629749800808453",2018-11-08 20:26:52,FALSE,"en","144834495","144834495","1060629472490254339","everyone","RTShark","Old punker. I watch race cars, hockey and talk Hurricane football. I detail cars for fun.

Fuck racism. Fuck transphobia. Fuck homophobia.

Nazis can fuck off.",NA,FALSE,FALSE,"Florida, USA, Planet Earth","R","https://pbs.twimg.com/profile_images/1384690326921744388/VEutFQxt_normal.jpg","748294506022313984","2010-05-17T12:32:50.000Z",0,0,0,0,0,"0064b4f401ced97c",1149,1155,84187,60,"One of those races normally I think the average person doesn't give a shit about but this year was different with all the environmental issues."
"443","Beautiful Fall day at #AnnaMaria! Island is nice &amp; quiet - no stench even tho Red Tide still lurking offshore #LoveFL #BridgeUp . https   twitter com AMISandyPaws status 1061343387272597505 photo 1","1061343387272597505",2018-11-10 19:42:36,FALSE,"en","2932708869",NA,"1061343387272597505","everyone","AMISandyPaws","Beaches, birds and travel","https://t.co/lqc11jKc8Z",FALSE,FALSE,"Anna Maria Island, Florida","SandyPaws AMIFLA","https://pbs.twimg.com/profile_images/546073906268753921/aVmZju-v_normal.jpeg",NA,"2014-12-19T22:43:53.000Z",0,0,2,0,0,"19e150d848908604",35,52,667,0,"Beautiful Fall day at #AnnaMaria! Island is nice &amp; quiet - no stench even tho Red Tide still lurking offshore #LoveFL #BridgeUp https://t.co/IecIaJ9k80"
"444","We’ve got reports of intense #redtide out on the island, so I’m checking on Coquina Beach. The slight smell doesn’t seem to be bothering these visitors . https   twitter com RCCallihan status 1062380256064086017 photo 1","1062380256064086017",2018-11-13 16:22:45,FALSE,"en","1697808410",NA,"1062380256064086017","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",0,0,0,0,0,"07d9db6fd6486002",1383,1186,6523,30,"We’ve got reports of intense #redtide out on the island, so I’m checking on Coquina Beach. The slight smell doesn’t seem to be bothering these visitors https://t.co/SOhkedBQb3"
"445","Another strong beach-day showing on Manatee Public Beach. Signs of #redtide but folks don’t see to mind . https   twitter com RCCallihan status 1062389572255006721 photo 1","1062389572255006721",2018-11-13 16:59:46,FALSE,"en","1697808410",NA,"1062389572255006721","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",0,0,0,0,0,"07d9f111eb088000",1383,1186,6523,30,"Another strong beach-day showing on Manatee Public Beach. Signs of #redtide but folks don’t see to mind https://t.co/Z8tJTIOLTe"
"446","Yep, explains why I’m still here, despite the hurricanes, red tide, snowbirds &amp; elections. . https   twitter com martindvassolo status 1062869271674527744","1062918295635091456",2018-11-15 04:00:44,FALSE,"en","349049976",NA,"1062918295635091456","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Yep, explains why I’m still here, despite the hurricanes, red tide, snowbirds &amp; elections. https://t.co/bMlrfFmzNa"
"447",".@bradentonherald readers are lucky: We have reporters who excel at coverage of breaking news, whether it’s red tide, elections, a murder or a house fire. Today it was @JDeleon1012 ‘s chance to shine with stories on latest homicde AND this house fire. ","1064293248355700736",2018-11-18 23:04:18,FALSE,"en","349049976","349049976","1064291562916638720","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,1,2,0,0,"d096ac3f2b0da338",3164,1918,76809,119,".@bradentonherald readers are lucky: We have reporters who excel at coverage of breaking news, whether it’s red tide, elections, a murder or a house fire. Today it was @JDeleon1012 ‘s chance to shine with stories on latest homicde AND this house fire"
"448","#RedTide is back with a vengeance along the Palma Sola Bridge. Here’s a dumpster containing some of the dead fish . https   twitter com RCCallihan status 1070338419203735552 photo 1","1070338419203735552",2018-12-05 15:25:39,FALSE,"en","1697808410",NA,"1070338419203735552","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",2,0,1,0,0,"07d9dc1bcfc87000",1383,1186,6523,30,"#RedTide is back with a vengeance along the Palma Sola Bridge. Here’s a dumpster containing some of the dead fish https://t.co/Jh10ajL9Km"
"449","Not sure if this video does it justice but the water on Cortez Beach is gorgeous and we’ve even got some foam action! Not a single sign of #redtide, though . https   twitter com RCCallihan status 1070348534787072000 video 1","1070348534787072000",2018-12-05 16:05:51,FALSE,"en","1697808410",NA,"1070348534787072000","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",4,1,13,1,0,"07d9e8e8e5c83000",1383,1186,6523,30,"Not sure if this video does it justice but the water on Cortez Beach is gorgeous and we’ve even got some foam action! Not a single sign of #redtide, though https://t.co/d603qfnRj7"
"450","@RCCallihan . https   twitter com tompkinscondie status 1070391213365346306 photo 1","1070391213365346306",2018-12-05 18:55:26,FALSE,"qme","394878948","1697808410","1070348534787072000","everyone","tompkinscondie","Visual Lead/Photojournalist at the Bradenton Herald, a McClatchy newspaper in Florida. CrossFit nut.","https://t.co/XG5wZPllJ4",FALSE,TRUE,"Bradenton, Florida","Tiffany Tompkins","https://pbs.twimg.com/profile_images/1131652772372320256/4lDDbGRR_normal.png",NA,"2011-10-20T19:32:36.000Z",0,1,0,0,0,NA,2345,2806,9736,60,"@RCCallihan https://t.co/0FvRkgLd7N"
"451","@tompkinscondie Yeah... The beach definitely was not the place to be today . https   twitter com RCCallihan status 1070391620787421185 photo 1","1070391620787421185",2018-12-05 18:57:03,FALSE,"en","1697808410","394878948","1070348534787072000","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",0,0,1,0,0,"008338532a26abed",1383,1186,6523,30,"@tompkinscondie Yeah... The beach definitely was not the place to be today https://t.co/ifvVsPaBaJ"
"452","Not a bad beach day as #redtide levels remain low, despite thousands of fish killed nearby a few days ago . https   twitter com RCCallihan status 1071510344961531906 photo 1","1071510344961531906",2018-12-08 21:02:28,FALSE,"en","1697808410",NA,"1071510344961531906","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",1,0,2,0,0,"07d9f111eb088000",1383,1186,6523,30,"Not a bad beach day as #redtide levels remain low, despite thousands of fish killed nearby a few days ago https://t.co/0CiAvzIGde"
"453","Page 1 of Sunday’s @bradentonherald features strong work by @urbanmark2014 @JDeleon &amp; @MarbinMiller on #redtide &amp; how juvenile officials may have failed teen girl before she killed herself #ReadLocal &amp; support journalism like this by subscribing . https   account bradenton com static subscribe","1071738095454818305",2018-12-09 12:07:28,FALSE,"en","349049976",NA,"1071738095454818305","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,1,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Page 1 of Sunday’s @bradentonherald features strong work by @urbanmark2014 @JDeleon &amp; @MarbinMiller on #redtide &amp; how juvenile officials may have failed teen girl before she killed herself #ReadLocal &amp; support journalism like this by subscribing https://t.co/yXmAEbZTlX"
"454",". https   twitter com MRMasferrer status 1071739204995084288 photo 1","1071739204995084288",2018-12-09 12:11:53,FALSE,"zxx","349049976","349049976","1071738095454818305","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"https://t.co/JhAjF0NM7Q"
"455","I didn’t take any photos but it sure was nice having dinner on the beach on the deck at the @TheSandbarAMI on Wednesday night with @marie4justice &amp; some good friends The weather was perfect &amp; no #redtide. ","1073043013134417920",2018-12-13 02:32:45,FALSE,"en","349049976",NA,"1073043013134417920","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"I didn’t take any photos but it sure was nice having dinner on the beach on the deck at the @TheSandbarAMI on Wednesday night with @marie4justice &amp; some good friends The weather was perfect &amp; no #redtide"
"456","Red tide appears to be on its way out as statewide concentrations continue to decline II  @RBallogg
. https   www bradenton com news local article223116900 html","1073705203021565952",2018-12-14 22:24:03,FALSE,"en","23639653",NA,"1073705203021565952","everyone","jajones1","Reporter @bradentonherald. Past: US Army Vietnam War vet, @USouthFlorida grad, New Smyrna Beach Observer, Clewiston News. Author: “Oh, Darling!” at https://t.co/v4UbPKKWyT.","https://t.co/it3w4zKjvp",FALSE,TRUE,"Bradenton, Fla.","James A. Jones Jr.","https://pbs.twimg.com/profile_images/1519484874448646146/_oZDh4So_normal.jpg",NA,"2009-03-10T19:38:12.000Z",0,0,2,0,0,"008338532a26abed",2155,592,16286,65,"Red tide appears to be on its way out as statewide concentrations continue to decline II  @RBallogg
https://t.co/MARC91QI7z"
"457","The #redtide began in October 2017. It has killed thousands of fish, and hundreds of marine mammals such as sea turtles, manatees and dolphins. . https   twitter com ReadCarlos status 1075539569393704962 video 1","1075539569393704962",2018-12-19 23:53:10,FALSE,"en","21992035","21992035","1075538120324644869","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",0,0,0,0,0,"07d9e4be17c82005",3376,1858,40393,96,"The #redtide began in October 2017. It has killed thousands of fish, and hundreds of marine mammals such as sea turtles, manatees and dolphins. https://t.co/OIPWdUoXPz"
"458","#redtide hit local economy hard . https   twitter com Urbanmark2014 status 1077234350247329796","1077258660890529799",2018-12-24 17:44:13,FALSE,"en","349049976",NA,"1077258660890529799","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"#redtide hit local economy hard https://t.co/l54YJVmzPv"
"459","I love those @nytimes commercials that illustrate in 30-60 seconds how a big story comes together. I’d love to see one on how @bradentonherald covered #RedTide in 2018. By far, our biggest story of the year .... ","1078458120874221568",2018-12-28 01:10:27,FALSE,"en","349049976",NA,"1078458120874221568","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",2,2,6,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"I love those @nytimes commercials that illustrate in 30-60 seconds how a big story comes together. I’d love to see one on how @bradentonherald covered #RedTide in 2018. By far, our biggest story of the year ..."
"460","All the credit goes to @saranealeigh @JDeleon1012 @Gsabella @RCCallihan @urbanmark2014 @RBallogg @jajones1 @tompkinscondie as well as our summer intern @EmilyWunderlich &amp; ex-staffer @SamPutterman A true team effort .... ","1078459059165192193",2018-12-28 01:14:11,FALSE,"en","349049976","349049976","1078458120874221568","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",1,1,4,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"All the credit goes to @saranealeigh @JDeleon1012 @Gsabella @RCCallihan @urbanmark2014 @RBallogg @jajones1 @tompkinscondie as well as our summer intern @EmilyWunderlich &amp; ex-staffer @SamPutterman A true team effort ..."
"461","Support their work by getting a digital-only subscription for only $20 a year for unlimited access to our website, app &amp; digital replica edition #ReadLocal . https   account bradenton com static subscribe","1078460882148052993",2018-12-28 01:21:25,FALSE,"en","349049976","349049976","1078458120874221568","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",1,0,2,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"Support their work by getting a digital-only subscription for only $20 a year for unlimited access to our website, app &amp; digital replica edition #ReadLocal https://t.co/yXmAEbZTlX"
"462","Know what’s in the water just off #AnnaMariaIsland #Florida? Apparently, not #redtide . https   twitter com MRMasferrer status 1079063976871370753 video 1","1079063976871370753",2018-12-29 17:17:54,FALSE,"en","349049976",NA,"1079063976871370753","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",2,1,8,0,0,"3c2aec1245cb0d0c",3164,1918,76809,119,"Know what’s in the water just off #AnnaMariaIsland #Florida? Apparently, not #redtide https://t.co/2OVWwljjQ1"
"463","But there remains a bit of the #redtide stench in the air.. ","1079077048163934210",2018-12-29 18:09:51,FALSE,"en","349049976","349049976","1079063976871370753","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"3c2aec1245cb0d0c",3164,1918,76809,119,"But there remains a bit of the #redtide stench in the air."
"464","Are people going back to the beach yet, or the Red Tide still all gross out there?. ","1080590590537019399",2019-01-02 22:24:07,FALSE,"en","70220263",NA,"1080590590537019399","everyone","ChrisIsBald","I squeeze 30 hours into each day. Christ follower, husband, father, lover of the grind, and advocate to those who have been counted out.",NA,FALSE,FALSE,"Florida via O-H-I-O","Chris Williams","https://pbs.twimg.com/profile_images/1541579924854767617/kg5jPajY_normal.jpg",NA,"2009-08-30T21:34:36.000Z",0,1,0,0,0,"011ed4fb4c93abc7",6985,704,49779,198,"Are people going back to the beach yet, or the Red Tide still all gross out there?"
"465","@BeeClariee Wait you’re saying it’s currently the season of 

*Checks notes*

Winter? . https   twitter com ChrisIsBald status 1080593189042569219 photo 1","1080593189042569219",2019-01-02 22:34:27,FALSE,"en","70220263","946484183492431872","1080590590537019399","everyone","ChrisIsBald","I squeeze 30 hours into each day. Christ follower, husband, father, lover of the grind, and advocate to those who have been counted out.",NA,FALSE,FALSE,"Florida via O-H-I-O","Chris Williams","https://pbs.twimg.com/profile_images/1541579924854767617/kg5jPajY_normal.jpg",NA,"2009-08-30T21:34:36.000Z",0,1,0,0,0,NA,6984,704,49784,198,"@BeeClariee Wait you’re saying it’s currently the season of 

*Checks notes*

Winter? https://t.co/7W4Qdt6HJR"
"466","Red tide is back at Bradenton Beach. Strong westerly winds bringing respiratory effects onshore (@MoteMarineLab) . https   twitter com ReadCarlos status 1081646664086102017 video 1","1081646664086102017",2019-01-05 20:20:35,FALSE,"en","21992035",NA,"1081646664086102017","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",0,1,0,0,0,"224d8d4e6da92f36",3376,1858,40393,96,"Red tide is back at Bradenton Beach. Strong westerly winds bringing respiratory effects onshore (@MoteMarineLab) https://t.co/2sicLgFbQa"
"467","Oh, Florida. Your winters make me proud. The red tide has been gone for months, and the beaches back to this. #longboatkey zotabeachresort #zarazota is… . https   www instagram com p BsS0g6JgnEzEPa9ceyvjEHnokAQSddvm77C us0","1081898898594168832",2019-01-06 13:02:52,FALSE,"en","16017426",NA,"1081898898594168832","everyone","TerryWardWriter","Career journalist, Florida-based travel writer, scuba diver, mom. Bylines @CNN @NatGeo @lonelyplanet @AARP @scubadivingmag @CNTraveler On Insta @TerryWardWriter","https://t.co/EsgtOJayJM",FALSE,FALSE,"Tampa, FL","Terry Ward","https://pbs.twimg.com/profile_images/1611293411604062209/B7FucQHh_normal.jpg","1283810208997924864","2008-08-27T20:53:23.000Z",0,0,2,0,0,"06994603b8d09169",3984,2283,11486,130,"Oh, Florida. Your winters make me proud. The red tide has been gone for months, and the beaches back to this. #longboatkey zotabeachresort #zarazota is… https://t.co/hNljKKXNBT"
"468","@Drewskieeee Lol been looking for them but the red tide killed a lot of them.. ","1082393253427798016",2019-01-07 21:47:16,FALSE,"en","536710394","298247431","1082388728411316224","everyone","Bhubb18","Mj the peace dog/ Cubs fan since 92’.",NA,FALSE,FALSE,"Chicago, IL","Brandin","https://pbs.twimg.com/profile_images/1389714951791579141/JNcGSyCN_normal.jpg",NA,"2012-03-25T22:47:02.000Z",0,0,1,0,0,"d096ac3f2b0da338",415,356,13952,2,"@Drewskieeee Lol been looking for them but the red tide killed a lot of them."
"469","It’s confirmed.. Red tide is back on Ana Maria Island. @BN9. ","1083139165338959873",2019-01-09 23:11:15,FALSE,"en","517718066",NA,"1083139165338959873","everyone","laurenverno","Emmy award winning journalist turned cyber defender.","https://t.co/Ev9ilxkZ3I",FALSE,FALSE,"Jacksonville Beach, FL","lauren verno","https://pbs.twimg.com/profile_images/1537986820880838663/i0pvg5_u_normal.jpg",NA,"2012-03-07T16:01:53.000Z",0,0,0,0,0,"445510b59110e7a2",1429,502,2508,31,"It’s confirmed.. Red tide is back on Ana Maria Island. @BN9"
"470","@HardRockinGirl @RonDeSantisFL He's doing great things right off the bat.
He's tackling the red Tide issue and suspended the Sheriff of Broward county, for his ineptness of the way he handled the  school shooting.. ","1083885268258770944",2019-01-12 00:36:00,FALSE,"en","2218927975","19167686","1083842619581575171","everyone","marr_doug","",NA,FALSE,FALSE,NA,"Love Me Some Birdies","https://pbs.twimg.com/profile_images/1477626747063619585/YrAW2Q2F_normal.jpg",NA,"2013-11-28T05:10:19.000Z",0,0,1,0,0,"008338532a26abed",142,154,31973,8,"@HardRockinGirl @RonDeSantisFL He's doing great things right off the bat.
He's tackling the red Tide issue and suspended the Sheriff of Broward county, for his ineptness of the way he handled the  school shooting."
"471","In Sarasota today hearing how our partners to the south are assessing and addressing the threat of #ClimateChange and #SeaLevelRise. @USFSM @UFSarasotaExt #redtide #climateadaptation . https   twitter com PinellaSeaGrant status 1088798506704429056 photo 1","1088798506704429056",2019-01-25 13:59:27,FALSE,"en","292451652",NA,"1088798506704429056","everyone","PinellaSeaGrant","Find me LinkedIn: Sharing marine and coastal resources. combat misinformation by checking sources before sharing. call 988 if struggling w mental health.","https://t.co/pJ0PqVmqYO",FALSE,FALSE,"Pinellas County, Fl","UF/IFAS Pinellas SG","https://pbs.twimg.com/profile_images/2562224856/flq4wjcpb2wtj227q06l_normal.jpeg",NA,"2011-05-03T17:30:35.000Z",0,0,0,0,0,"07d9d26ef8081000",1203,943,4052,62,"In Sarasota today hearing how our partners to the south are assessing and addressing the threat of #ClimateChange and #SeaLevelRise. @USFSM @UFSarasotaExt #redtide #climateadaptation https://t.co/HpbGbVAXor"
"472","Lenny Landau, data analyst and engineer, begins discussion of climate warming and its affect on red tide. 

“It causes fish kills, neurotoxins-shellfish poisoning and human respiratory problems. There is no other algae in the world that does all three things.” . https   twitter com USFSM status 1088840116720816129 video 1","1088840116720816129",2019-01-25 16:44:48,FALSE,"en","39825849",NA,"1088840116720816129","everyone","USFSM","The official Twitter account for the University of South Florida Sarasota-Manatee campus.","https://t.co/N4aDPyE8xM",FALSE,TRUE,"Sarasota, Florida","USF Sarasota-Manatee campus","https://pbs.twimg.com/profile_images/1621127464520151041/gZieQaQv_normal.jpg",NA,"2009-05-13T20:26:22.000Z",1,0,3,0,0,"07d9d26ef8081000",5731,976,6588,121,"Lenny Landau, data analyst and engineer, begins discussion of climate warming and its affect on red tide. 

“It causes fish kills, neurotoxins-shellfish poisoning and human respiratory problems. There is no other algae in the world that does all three things.” https://t.co/MkL60aEqJ0"
"473","Excellent discussion around red tide at @USFSM with many data points. Piecing together the puzzle. Many issues are global but there’s excellent opportunity to act &amp; mitigate locally. . https   twitter com CumberlandADV status 1088841663995408384 photo 1","1088841663995408384",2019-01-25 16:50:57,FALSE,"en","58993128",NA,"1088841663995408384","everyone","CumberlandADV","Est. 1973, Billions under mgmt. HQ Sarasota, FL. https://t.co/V19RxXATsu

#ETFs #FixedIncome #TaxableBonds #TaxFreeBonds #Muniland #Markets #CampKotok","https://t.co/UvuAPpIzrt",FALSE,FALSE,"Sarasota, FL","Cumberland Advisors","https://pbs.twimg.com/profile_images/1352345571290460164/R75JBHc-_normal.jpg",NA,"2009-07-22T01:36:37.000Z",4,0,9,0,0,"07d9d26ef8081000",3116,98,6381,107,"Excellent discussion around red tide at @USFSM with many data points. Piecing together the puzzle. Many issues are global but there’s excellent opportunity to act &amp; mitigate locally. https://t.co/lSwfFvYqhD"
"474","@GovRonDeSantis @RonDeSantisFL You need to get this Red Tide under control. Stop letting company’s dump pollutants in the rivers that flow into the ocean. This is a major health issue.. ","1090437028951531520",2019-01-30 02:30:21,FALSE,"en","3317304991","1058807868","1090364315792748544","everyone","GossardRobyn","",NA,FALSE,FALSE,NA,"Robyn Gossard","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"2015-08-17T00:47:10.000Z",0,0,0,0,0,"008338532a26abed",24,98,1275,0,"@GovRonDeSantis @RonDeSantisFL You need to get this Red Tide under control. Stop letting company’s dump pollutants in the rivers that flow into the ocean. This is a major health issue."
"475","@honeyglowoman She. We had that serious bout of Red Tide here in Florida, that caused so many problems, the marine life I saw that had died and washed up scared me to death. Huge sea snakes, poisonous blow fish etc... ","1092090119060946944",2019-02-03 15:59:09,FALSE,"en","2178643165","271576900","1091806156777877504","everyone","ntsworld00","Standing together as one is the only way to win a battle. 
VOTE IN 2020. Change the hate. SOLDIER - COLD WAR VETERAN.🇺🇸",NA,FALSE,FALSE,"Florida, USA","NANCY","https://pbs.twimg.com/profile_images/1212416558858997763/5F4DDNIf_normal.jpg",NA,"2013-11-06T19:12:12.000Z",0,1,0,0,0,"008338532a26abed",805,892,21016,10,"@honeyglowoman She. We had that serious bout of Red Tide here in Florida, that caused so many problems, the marine life I saw that had died and washed up scared me to death. Huge sea snakes, poisonous blow fish etc.."
"476","No red tide? Family beach outing! Not pictured: August refusing to walk barefoot in sand for the first first 40 minutes. @ Anna Maria Island Beaches . https   www instagram com gatordj53 p Bvrei8UhOW7","1112390618464964608",2019-03-31 16:26:05,FALSE,"en","4138496255",NA,"1112390618464964608","everyone","djgrantham2008","TX➡️FL➡️DE➡️NYC | Morgan=better half | 2-Time Dad | Hooman to @morchuck21 | @UF alum | I drive on @iRacing | @FirelightGG Oval Captain | eRacr '21 C Champ",NA,FALSE,FALSE,"Manhattan, NY","DJ Grantham","https://pbs.twimg.com/profile_images/671897234137567232/31KK8eZm_normal.jpg","1566259105202847745","2015-11-08T02:16:55.000Z",0,0,0,0,0,"19e150d848908604",147,878,2824,0,"No red tide? Family beach outing! Not pictured: August refusing to walk barefoot in sand for the first first 40 minutes. @ Anna Maria Island Beaches https://t.co/75oAdiQKkh"
"477","Celebrating Red Tide being gone. . https   twitter com HMBurleson status 1117188862147747840 photo 1","1117188862147747840",2019-04-13 22:12:35,FALSE,"en","783388275083968513",NA,"1117188862147747840","everyone","HMBurleson","👩🏼‍🎓B.S. Marine Biology 👩🏼‍🏫 M.S. Nonprofit Leadership 💼 Coral Reef Research & Restoration 🦀 @OLDBAYSeasoning enthusiast | thoughts are my own",NA,FALSE,FALSE,"🏝 Florida Keys","Haley Burleson","https://pbs.twimg.com/profile_images/1336462427823726597/_g51dP79_normal.jpg","1099705366986874880","2016-10-04T19:28:14.000Z",0,1,7,0,0,"07d9ecf509485002",198,424,3189,1,"Celebrating Red Tide being gone. https://t.co/NvHoa8QuSm"
