"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","profile_image_url","verified","username","created_at.y","name","description","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"159","RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-20 22:03:47,"everyone","1417606188120817687","1376603059242074114","en","1417606188120817687",FALSE,"https://pbs.twimg.com/profile_images/1376604721562144770/FwuI2Og3_normal.jpg",FALSE,"Tamiami813","2021-03-29T18:32:17.000Z","Tammy Boyd","Workers’ Comp Strategist • Kids’ Chance of Florida Board Member • Thought Leadership • Brand Positioning • Digital Marketing/Social Media Mgmt","Tampa, FL",NA,NA,3,0,0,0,0,247,860,2345,2,NA,"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. https://t.co/DLjlSJhdD9",FALSE
"160","RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-20 22:07:50,"everyone","1417607204627226626","411759561","en","1417607204627226626",FALSE,"https://pbs.twimg.com/profile_images/961278333064499203/ZciEPy42_normal.jpg",TRUE,"TimWronka","2011-11-13T20:58:17.000Z","Tim Wronka","Morning Traffic Anchor & Reporter for Spectrum Bay News 9 (@BN9) in Tampa Bay. @FloridaState alum.","Tampa, FL","1606675816783708160","https://t.co/BFDT2tddJC",3,0,0,0,0,2162,831,12686,65,NA,"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. https://t.co/DLjlSJhdD9",FALSE
"161","Despite red tide concerns, scalloping is back in Pasco County -  #GoogleAlerts. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-20 23:02:36,"everyone","1417620986812420104","534263140","en","1417620986812420104",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues","2012-03-23T12:49:26.000Z","Florida Issues","",NA,NA,NA,0,0,0,0,0,1025,11,135944,38,NA,"Despite red tide concerns, scalloping is back in Pasco County - https://t.co/a1kRPen7MD #GoogleAlerts",FALSE
"162","RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. . https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-21 00:27:22,"everyone","1417642319357095941","82108123","en","1417642319357095941",FALSE,"https://pbs.twimg.com/profile_images/1130170137825423362/pJlLng_P_normal.jpg",FALSE,"SarahBlazonis","2009-10-13T14:32:50.000Z","Sarah Blazonis","Reporter for @BN9 🎤 | @NewhouseBDJ Grad 🍊 | PA➡️NY➡️FL","Tampa, FL",NA,NA,3,0,0,0,0,2785,3158,27209,102,NA,"RT @BN9: While FWC says red tide blooms are detected off the coast of Pasco, including the popular spot of Anclote Key, it’s not affecting scalloping much at all. @TimWronka went there to see how it's going. https://t.co/DLjlSJhdD9",FALSE
"163","High levels of #redtide are still being reported from Pasco to Sarasota counties. Fishkill cleanups are approaching 1,000 tons.
. https   www wmnf org florida fisherman tv host accuses florida gov and fish and wildlife chief of downplaying red tide for profit",NA,FALSE,2021-07-21 23:29:44,"everyone","1417990203453714437","1022694384","en","1417990203453714437",FALSE,"https://pbs.twimg.com/profile_images/941706259585265666/6TyE-NDt_normal.jpg",FALSE,"danuscripts","2012-12-19T19:16:41.000Z","Daniel Figueroa IV","Associate Editor, Trending & Features @hearstcmg. I like motorbikes and books. Let’s watch a star war. RT ≠ endorsement. Tips: Daniel.Figueroa@hearstmediact.com","USA",NA,"https://t.co/rfBFPfh2ZL",0,0,0,0,0,744,525,2073,19,NA,"High levels of #redtide are still being reported from Pasco to Sarasota counties. Fishkill cleanups are approaching 1,000 tons.
https://t.co/n5c6XEFw5e",FALSE
"164","More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-22 14:54:03,"everyone","1418222817355653120","796727240881033216","en","1418222817355653120",FALSE,"https://pbs.twimg.com/profile_images/1103605272340283392/2q5Bqh1U_normal.png",FALSE,"FLSportsCoast","2016-11-10T14:52:31.000Z","Florida's Sports Coast","Stay, play, and discover what it’s like to “vacation like a champ” in Florida’s Sports Coast. Let’s Play! Share your adventure #FLSportsCoast.",NA,"1558800862188904451","https://t.co/nLOkSbQyXm",2,0,1,0,0,1410,512,2129,10,NA,"More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

https://t.co/85b6hoEJu6",FALSE
"165","RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-22 14:56:01,"everyone","1418223310291161091","3912994635","en","1418223310291161091",FALSE,"https://pbs.twimg.com/profile_images/1588560871466352642/Pup_sqza_normal.jpg",FALSE,"PascoGovAffairs","2015-10-09T23:05:22.000Z","Pasco County IGA","The official Twitter page of the Pasco County, FL Intergovernmental Affairs Department.",NA,NA,"https://t.co/5R4Wt48dHd",2,0,0,0,0,1787,637,18688,33,NA,"RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

https://t.co/85b6hoEJu6",FALSE
"166","RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

. https   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco countyhttps   www baynews9 com fl tampa news 2021 07 20 despite red tide concerns  scalloping is back in pasco county",NA,FALSE,2021-07-22 14:57:58,"everyone","1418223803096653825","411759561","en","1418223803096653825",FALSE,"https://pbs.twimg.com/profile_images/961278333064499203/ZciEPy42_normal.jpg",TRUE,"TimWronka","2011-11-13T20:58:17.000Z","Tim Wronka","Morning Traffic Anchor & Reporter for Spectrum Bay News 9 (@BN9) in Tampa Bay. @FloridaState alum.","Tampa, FL","1606675816783708160","https://t.co/BFDT2tddJC",2,0,0,0,0,2162,831,12686,65,NA,"RT @FLSportsCoast: More great coverage of our scalloping season from @TimWronka and @BN9. Check out that awesome scalloping B-roll we shot last weekend! #FLSportsCoast #SportsCoastScalloping

https://t.co/85b6hoEJu6",FALSE
"167","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida clearwater weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:40:52,"everyone","1418732881657073667","163492512","en","1418732881657073667",FALSE,"https://pbs.twimg.com/profile_images/940278759386574848/6zlHtg0E_normal.jpg",FALSE,"ClearwaterPatch","2010-07-06T15:17:30.000Z","Clearwater Patch","Local news, alerts, events and more. We’re your source for all things Clearwater.","Clearwater, FL",NA,"https://t.co/YoeVvbiJTi",0,0,0,0,0,1796,946,24897,51,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/986CtNE8qw",FALSE
"168","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida largo s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:55:20,"everyone","1418736523881689089","163510342","en","1418736523881689089",FALSE,"https://pbs.twimg.com/profile_images/940292037420527617/EFkOp9QC_normal.jpg",FALSE,"LargoPatch","2010-07-06T16:11:05.000Z","Largo Patch","Local news, alerts, events and more. We’re your source for all things Largo.","Largo, FL",NA,"https://t.co/luJ20ylsEb",0,0,0,0,0,1244,966,21251,45,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/q8VRoH72oD",FALSE
"169","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida safetyharbor s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:55:20,"everyone","1418736523684499465","163515782","en","1418736523684499465",FALSE,"https://pbs.twimg.com/profile_images/940313797348114432/E26fz6U6_normal.jpg",FALSE,"SHarborPatch","2010-07-06T16:26:57.000Z","Safety Harbor Patch","Local news, alerts, events and more. We’re your source for all things Safety Harbor.","Safety Harbor, FL",NA,"https://t.co/fXc19U6qxp",0,0,0,0,0,537,25,18365,11,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/dzolW8siBs",FALSE
"170","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida dunedin s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:55:20,"everyone","1418736523206434817","163494221","en","1418736523206434817",FALSE,"https://pbs.twimg.com/profile_images/940281004610031618/sbedZkw4_normal.jpg",FALSE,"DunedinPatch","2010-07-06T15:22:21.000Z","Dunedin Patch","Local news, alerts, events and more. We’re your source for all things Dunedin.","Dunedin, FL",NA,"https://t.co/NjSCrYvQEQ",0,0,0,0,0,1392,157,21560,28,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/kFi1pXvueF",FALSE
"171","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida eastlake s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:55:20,"everyone","1418736521826418689","163497077","en","1418736521826418689",FALSE,"https://pbs.twimg.com/profile_images/940289768851509248/dCgRtv0J_normal.jpg",FALSE,"EastLakePatch","2010-07-06T15:30:47.000Z","East Lake Patch","Local news, alerts, events and more. We’re your source for all things East Lake.","East Lake, FL",NA,"https://t.co/r7mUNF9ZeZ",0,0,0,0,0,152,38,16699,10,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/YTJiOASqQs",FALSE
"172","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida gulfport s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:55:20,"everyone","1418736521583153155","163498972","en","1418736521583153155",FALSE,"https://pbs.twimg.com/profile_images/940291177122750464/88TBWuWr_normal.jpg",FALSE,"GulfportPatch","2010-07-06T15:36:28.000Z","Gulfport Patch","Local news, alerts, events and more. We’re your source for all things Gulfport.","Gulfport, FL",NA,"https://t.co/LH3thZ8tKE",1,0,0,0,0,540,82,18471,22,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/dFc5yXNVPv",FALSE
"173","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida tarponsprings s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 00:55:22,"everyone","1418736530324131840","751793456","en","1418736530324131840",FALSE,"https://pbs.twimg.com/profile_images/940321835308040192/-XayUYQO_normal.jpg",FALSE,"TarponSprgPatch","2012-08-11T19:40:26.000Z","Tarpon Springs Patch","Local news, alerts, events and more. We’re your source for all things Tarpon Springs.","Tarpon Springs, FL",NA,"https://t.co/AXQynGc3AO",0,0,0,0,0,480,9,15398,8,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/kt1eo82zU7",FALSE
"174","RT @GulfportPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida gulfport s houex weather service issues red tide hazard statement beach goers",NA,TRUE,2021-07-24 00:58:07,"everyone","1418737221692272642","372905476","en","1418737221692272642",FALSE,"https://pbs.twimg.com/profile_images/1573167734501801985/dJbz-yg-_normal.jpg",FALSE,"finn3879","2011-09-13T16:50:24.000Z","☘️Finn McCool☘️","The days of me forgetting are over. The days of me remembering have just begun.","Gulfport, FL","1328765172278845440",NA,1,0,0,0,0,2387,2750,67252,66,NA,"RT @GulfportPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/dFc5yXNVPv",FALSE
"175","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida palmharbor s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 01:00:32,"everyone","1418737831724425216","163514247","en","1418737831724425216",FALSE,"https://pbs.twimg.com/profile_images/940300116962951168/abuTJV7S_normal.jpg",FALSE,"PalmHarborPatch","2010-07-06T16:22:24.000Z","Palm Harbor Patch","Local news, alerts, events and more. We’re your source for all things Palm Harbor.","Palm Harbor, FL",NA,"https://t.co/4EjSX2Jk7S",1,0,0,0,0,1746,1747,17990,29,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/rtYCeSvfWT",FALSE
"176","RT @PalmHarborPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida palmharbor s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 01:04:43,"everyone","1418738886105210885","118544574","en","1418738886105210885",FALSE,"https://pbs.twimg.com/profile_images/862132034/heather2_normal.jpg",FALSE,"illdoyournails","2010-03-01T01:12:43.000Z","#DumpTrump","Tired of Trump’s nonsense! Book lover, coffee lover, wine enthusiast, mom, wife, travel lover #DeSantis2024 ♥️♥️♥️","Palm Harbor, Florida",NA,NA,1,0,0,0,0,1161,2005,29922,25,NA,"RT @PalmHarborPatch: High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/rtYCeSvfWT",FALSE
"177","High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. . https   patch com florida pinellasbeaches s houex weather service issues red tide hazard statement beach goers",NA,FALSE,2021-07-24 01:10:18,"everyone","1418740287506112514","163514851","en","1418740287506112514",FALSE,"https://pbs.twimg.com/profile_images/974301343379742720/SdlNZLWh_normal.jpg",FALSE,"PinellasPatch","2010-07-06T16:24:18.000Z","Pinellas Patch","Local news, alerts, events and more. We're your source for all things Pinellas.","Pinellas Park, FL",NA,"https://t.co/MFlN6JYAKa",0,0,0,0,0,370,71,10664,22,NA,"High levels were found at Anclote Key, John's Pass Park Beach, Pass-A-Grille Beach, Madeira Beach, Treasure Island and Indian Rocks Beach. https://t.co/hsaSI8vyt0",FALSE
"178","Red Tide Decreasing In Tampa Bay; Increasing Along Gulf Beaches. Fish kills have been reported the past week along beaches in Pasco, Pinellas, Hillsborough, Manatee and Sarasota counties. | WUSF  @wusf . https   wusfnews wusf usf edu environment 2021 07 28 red tide decreasing in tampa bay increasing along gulf beaches. https   twitter com tstanfield status 1420700734459420673 photo 1",NA,FALSE,2021-07-29 11:00:25,"everyone","1420700734459420673","16384228","en","1420700734459420673",FALSE,"https://pbs.twimg.com/profile_images/1388931194826465287/sm7Yqu5k_normal.jpg",FALSE,"tstanfield","2008-09-20T23:38:44.000Z","Todd Stanfield 🏳️‍🌈","Fighting for inclusion, tolerance, & fairness. Hubby to William. Father to Eli.  Geek. Exvangelical. Beaches. Sunrises. Live music. LGBTQ. He/him/his","Punta Gorda, Florida",NA,NA,0,0,1,0,0,844,1646,9565,4,NA,"Red Tide Decreasing In Tampa Bay; Increasing Along Gulf Beaches. Fish kills have been reported the past week along beaches in Pasco, Pinellas, Hillsborough, Manatee and Sarasota counties. | WUSF https://t.co/XOoW60oDWV @wusf https://t.co/IrzeL9RhZh",FALSE
"179","RED TIDE UPDATE: Suspected red tide-related respiratory irritation was reported in Lee, Manatee, Pasco, Pinellas, and Sarasota Counties. If you are sensitive to red tide, you may want to wear a mask to reduce the risk of respiratory irritation.

. https   news wgcu org 2021 02 11 red tide report",NA,FALSE,2021-07-31 21:19:52,"everyone","1421581399673425920","73450877","en","1421581399673425920",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",TRUE,"wgcu","2009-09-11T18:36:50.000Z","WGCU Public Media","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","Fort Myers, Florida",NA,"https://t.co/uJhqoXch0A",0,0,0,0,0,4061,748,34126,297,"5f233dab0bebb079","RED TIDE UPDATE: Suspected red tide-related respiratory irritation was reported in Lee, Manatee, Pasco, Pinellas, and Sarasota Counties. If you are sensitive to red tide, you may want to wear a mask to reduce the risk of respiratory irritation.

https://t.co/zmaI379V52",FALSE
"180","On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",NA,FALSE,2021-08-03 11:33:01,"everyone","1422520879859240960","1098589496466173954","en","1422520879859240960",FALSE,"https://pbs.twimg.com/profile_images/1098591923277836288/1vfqEbYj_normal.png",FALSE,"EdTruman3","2019-02-21T14:25:21.000Z","Elon Musk Sucks","",NA,NA,NA,2,0,3,1,0,1486,1055,36058,17,NA,"On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  https://t.co/BVH2N9OrOH",FALSE
"181","RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",NA,FALSE,2021-08-03 11:33:34,"everyone","1422521018766270484","190322628","en","1422521018766270484",FALSE,"https://pbs.twimg.com/profile_images/1615870250586603521/Og9-1ZCg_normal.jpg",FALSE,"D1veBum","2010-09-13T17:19:08.000Z","Şҽñσɾ ĐƗV€βỮΜ 😷 #MαʂƙUρBυƚƚҽɾƈυρ 😷","Retired USN ⚓️ who would rather be #cycling, #kayaking or #scubadiving.

We must do better with equality, education, and the environment. 🚫 DMs","Swamps south of Cowford FL.","1438105455478427657",NA,2,0,0,0,0,2069,2891,29052,2,NA,"RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  https://t.co/BVH2N9OrOH",FALSE
"182","RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  . https   www tampabay com news environment 2021 07 24 red tide suspected as manatees deaths pile up in tampa bay",NA,FALSE,2021-08-03 13:08:23,"everyone","1422544880866312202","1009101162631651328","en","1422544880866312202",FALSE,"https://pbs.twimg.com/profile_images/1110199155757121539/IFrYBsEr_normal.png",FALSE,"LindaBr67589020","2018-06-19T15:50:40.000Z","Linda Brown","Believer in Clean water & saving Florida from greedy polluters. #Resistance","Central Florida, USA",NA,NA,2,0,0,0,0,1164,1337,89321,2,NA,"RT @EdTruman3: On Florida’s Gulf Coast, fish kills suspected to be related to red tide were reported in Hernando, Pasco, Pinellas, Hillsborough, Manatee, Sarasota, Charlotte, Lee, and Collier counties over the past week. For more details, please visit:  https://t.co/BVH2N9OrOH",FALSE
"183","Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",NA,FALSE,2021-08-04 23:11:18,"everyone","1423058994294398976","853887504","en","1423058994294398976",FALSE,"https://pbs.twimg.com/profile_images/1346968771748114434/SuJXG2gN_normal.jpg",TRUE,"JMMeszaros","2012-09-30T01:22:48.000Z","Jessica Meszaros","All Things Considered host and sustainability reporter for @WUSF, @NPR for the Tampa Bay area. (she/her) Retweets are not endorsements.","Tampa, FL","1523438730370973697","https://t.co/8jklgDElo5",5,0,3,0,0,1004,1412,2812,54,NA,"Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB",FALSE
"184","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",NA,FALSE,2021-08-04 23:12:20,"everyone","1423059256803303426","593138512","en","1423059256803303426",FALSE,"https://pbs.twimg.com/profile_images/1509945544646533120/qNUwn9IF_normal.jpg",TRUE,"radiobkg","2012-05-28T22:52:50.000Z","Bradley George","Reporting in the morning @wunc. NC born and raised. Recovering Florida Man. Bylines: @npr @marketplace @hereandnow. He/him.","Chapel Hill, NC",NA,NA,5,0,0,0,0,2075,1486,25633,57,NA,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB",FALSE
"185","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",NA,FALSE,2021-08-04 23:29:46,"everyone","1423063642270965762","730963068","en","1423063642270965762",FALSE,"https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg",TRUE,"wusfschreiner","2012-08-01T16:09:25.000Z","Mark Schreiner","Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.","Palm Harbor, FL",NA,NA,5,0,0,0,0,1587,2871,20539,57,NA,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB",FALSE
"186","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",NA,FALSE,2021-08-05 00:36:23,"everyone","1423080409768857604","981045752","en","1423080409768857604",FALSE,"https://pbs.twimg.com/profile_images/808689431448350721/T9t_vHr__normal.jpg",FALSE,"Steph_Colombini","2012-11-30T19:09:50.000Z","Stephanie Colombini","Health reporter for WUSF Public Media, Tampa Bay’s NPR station. Still a New Yorker. Live for live music! She/her","New York, USA",NA,NA,5,0,0,0,0,671,810,4222,19,NA,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB",FALSE
"187","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",NA,FALSE,2021-08-05 03:10:05,"everyone","1423119086444232704","41655179","en","1423119086444232704",FALSE,"https://pbs.twimg.com/profile_images/1367237700210872320/MK6mAQnl_normal.jpg",FALSE,"wildlife_fl","2009-05-21T19:18:20.000Z","Fish & Wildlife FL","We seek to protect our outstanding animals and plants and the lands and waters they need to survive. We have raised and donated more than $60 million.","Florida",NA,"https://t.co/rzZuCK2zRg",5,0,0,0,0,6109,905,10359,139,NA,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB",FALSE
"188","RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf . https   wusfnews wusf usf edu environment 2021 08 04 while red tide blooms persist they dont seem to be spreading north",NA,FALSE,2021-08-06 05:15:28,"everyone","1423513030504030209","1311107500096155651","en","1423513030504030209",FALSE,"https://pbs.twimg.com/profile_images/1514835550884179971/wRuszk2X_normal.jpg",FALSE,"GaryJoh35372924","2020-09-30T00:56:59.000Z","Gary Johnson","Visualize , center & transform a pure energy flow , then set it free . Unfortunately there is really no good reason for anyone to follow me . 😎","Chillin out at the beach ",NA,NA,5,0,0,0,0,796,2240,69319,7,NA,"RT @JMMeszaros: Toxic #redtide blooms are persisting off of #Florida's #GulfCoast along #Pasco, #Pinellas, #Manatee, #Sarasota, #Charlotte and #Lee counties. Although, they are no longer moving north and may be actually receding from the northwest. @wusf https://t.co/BRgGMEzPUB",FALSE
