"","text","conversation_id","author_id","reply_settings","possibly_sensitive","lang","created_at.x","id","verified","location","profile_image_url","url","username","description","pinned_tweet_id","created_at.y","name","protected","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"113","#CapeCoral #Sarasota #Tampa #TampaBay #Bluegreenalgae #Redtide #SaveourGulf #FloridaAlgaeCrisis . https   twitter com Frereop status 1034549025930792961","1034572497604227072","4680097982","everyone",FALSE,"qht",2018-08-28 22:44:39,"1034572497604227072",FALSE,"SW Florida","https://pbs.twimg.com/profile_images/1590376403165380610/6SSZ6SLa_normal.jpg",NA,"JeanieB57","Lifelong Dem appalled by dysfunction and authoritarianism in our government, NO DMS please, Married with peewees & goldens, #RescueFosterAdopt #VoteBlue2022",NA,"2015-12-30T22:36:09.000Z","💙Jeanie By The Big Blue Sea🧜‍♀️",FALSE,0,0,0,0,0,7513,8262,32792,3,NA,NA,"#CapeCoral #Sarasota #Tampa #TampaBay #Bluegreenalgae #Redtide #SaveourGulf #FloridaAlgaeCrisis https://t.co/XBK8C7A2YO",FALSE
"114","We Learn About an Experimental Approach to Remove Blue-Green Algae from the Water   
Rick Scott @FLGovScott  #gulf #florida #algae #redtide #rickscott #sarasota #naples #Siestakey #manatee #dolphin #turtles #shark #sea  #Okeechobee #usedtobeparadise. http   www tinyurl com y7tqt745","1034783690356940800","966987961","everyone",FALSE,"en",2018-08-29 12:43:51,"1034783690356940800",FALSE,"Everywhere","https://pbs.twimg.com/profile_images/1052439659438067712/CD-qU9l8_normal.jpg",NA,"WCAUpdates","",NA,"2012-11-23T22:56:10.000Z","Deb M",FALSE,0,0,0,0,0,49,467,2540,2,NA,NA,"We Learn About an Experimental Approach to Remove Blue-Green Algae from the Water https://t.co/AigAGI6lxP  
Rick Scott @FLGovScott  #gulf #florida #algae #redtide #rickscott #sarasota #naples #Siestakey #manatee #dolphin #turtles #shark #sea  #Okeechobee #usedtobeparadise",FALSE
"115","RT @CityofSarasota: Small businesses in #Sarasota experiencing economic loss due to red tide and blue-green algae can apply for short-term, interest-free loans via @FLDEO through October 12, 2018. . https   twitter com CityofSarasota status 1029709095891296256 photo 1","1035195056758640641","716998925325041664","everyone",FALSE,"en",2018-08-30 15:58:29,"1035195056758640641",FALSE,"United States perosoy MEXICANA","https://pbs.twimg.com/profile_images/1614569316854435840/tisgTz9O_normal.jpg",NA,"Clau6Claudia","Ink Lover! Here is my own!",NA,"2016-04-04T14:40:39.000Z","Claudia Puente",FALSE,6,0,0,0,0,2079,4979,7165,1,NA,NA,"RT @CityofSarasota: Small businesses in #Sarasota experiencing economic loss due to red tide and blue-green algae can apply for short-term, interest-free loans via @FLDEO through October 12, 2018. https://t.co/AhMu5jpmLV",FALSE
"116","@realDonaldTrump  Scientists at Mote marine Sarasota say they don't know what causes red tide and blue green algae. Their biggest contributor is Mosaic fertilizer. Excessively pollute waters with nitrogen and phosphorous many years, everything dies.. ","1035355309236211712","997276534594555910","everyone",FALSE,"en",2018-08-31 02:35:16,"1035355309236211712",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"JoniMclendon","",NA,"2018-05-18T00:43:49.000Z","Joni McLendon",FALSE,0,0,0,0,0,0,0,73,0,"25073877",NA,"@realDonaldTrump  Scientists at Mote marine Sarasota say they don't know what causes red tide and blue green algae. Their biggest contributor is Mosaic fertilizer. Excessively pollute waters with nitrogen and phosphorous many years, everything dies.",FALSE
"117","Follow this example FL! @GoodforFlorida #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact . https   www yoursun com venice news a year round ban on fertilizers proposed by vice mayor article_c27ecd1c b053 11e8 95f3 935d35aebe0c html","1037355095053271040","101929521","everyone",FALSE,"en",2018-09-05 15:01:42,"1037355095053271040",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1026627019960983552/y3nQnXYa_normal.jpg",NA,"Bakernl","Semi-retired former exec assistant now enjoying life. Promoter of positive actions to protect our precious natural environment and all the creatures within it.",NA,"2010-01-05T02:21:03.000Z","Thalassophile",FALSE,0,0,0,0,0,30,263,1215,3,NA,NA,"Follow this example FL! @GoodforFlorida #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact https://t.co/pDU2PElnQw",FALSE
"118","@RepDeSantis  Follow this example FL! #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact . https   www yoursun com venice news a year round ban on fertilizers proposed by vice mayor article_c27ecd1c b053 11e8 95f3 935d35aebe0c html","1037400454945296384","101929521","everyone",FALSE,"en",2018-09-05 18:01:57,"1037400454945296384",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1026627019960983552/y3nQnXYa_normal.jpg",NA,"Bakernl","Semi-retired former exec assistant now enjoying life. Promoter of positive actions to protect our precious natural environment and all the creatures within it.",NA,"2010-01-05T02:21:03.000Z","Thalassophile",FALSE,0,0,0,0,0,30,263,1215,3,"1058807868",NA,"@RepDeSantis  Follow this example FL! #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact https://t.co/pDU2PElnQw",FALSE
"119","@gregsteube Follow this example FL! #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact . https   www yoursun com venice news a year round ban on fertilizers proposed by vice mayor article_c27ecd1c b053 11e8 95f3 935d35aebe0c html","1037400660071927808","101929521","everyone",FALSE,"en",2018-09-05 18:02:45,"1037400660071927808",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1026627019960983552/y3nQnXYa_normal.jpg",NA,"Bakernl","Semi-retired former exec assistant now enjoying life. Promoter of positive actions to protect our precious natural environment and all the creatures within it.",NA,"2010-01-05T02:21:03.000Z","Thalassophile",FALSE,0,0,0,0,0,30,263,1215,3,"21924842",NA,"@gregsteube Follow this example FL! #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact https://t.co/pDU2PElnQw",FALSE
"120","@April4Congress Follow this example FL! #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact . https   www yoursun com venice news a year round ban on fertilizers proposed by vice mayor article_c27ecd1c b053 11e8 95f3 935d35aebe0c html","1037400711452139522","101929521","everyone",FALSE,"en",2018-09-05 18:02:58,"1037400711452139522",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1026627019960983552/y3nQnXYa_normal.jpg",NA,"Bakernl","Semi-retired former exec assistant now enjoying life. Promoter of positive actions to protect our precious natural environment and all the creatures within it.",NA,"2010-01-05T02:21:03.000Z","Thalassophile",FALSE,0,0,0,0,0,30,263,1215,3,"24229038",NA,"@April4Congress Follow this example FL! #FLWaterCrisis #BlueGreenAlgae #LakeOkeechobee #SendTheWaterSouth #makethegulfgreatagain #VoteCleanWater #stopthebloom #LakeO #deathtide #stoplakeopollution  #stopharmfuldischargesact https://t.co/pDU2PElnQw",FALSE
"121","Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041716669381586944","26014932","everyone",FALSE,"en",2018-09-17 15:53:02,"1041716669381586944",TRUE,"Tampa Bay","https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg","https://t.co/C8yRkQVAYP","kkuizon","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own",NA,"2009-03-23T14:53:08.000Z","Kim Kuizon FOX 13",FALSE,10,7,11,0,0,7308,516,21130,190,NA,NA,"Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"122","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041716704408227841","15750898","everyone",FALSE,"en",2018-09-17 15:53:11,"1041716704408227841",TRUE,"Tampa, FL","https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg","https://t.co/MUtKcxEsVq","FOX13News","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.","1598030799273660422","2008-08-06T15:12:10.000Z","FOX 13 Tampa Bay",FALSE,10,0,0,0,0,377200,4626,258193,1876,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"123","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041717062958309376","254088523","everyone",FALSE,"en",2018-09-17 15:54:36,"1041717062958309376",TRUE,NA,"https://pbs.twimg.com/profile_images/1445827867049349120/zv46uTy8_normal.jpg",NA,"deannaTVnews","Evening anchor @8News - Regional Murrow award-winning team. Proud Indiana University School of Journalism alum. Raised in the Buckeye State. Opinions are my own",NA,"2011-02-18T15:34:28.000Z","Deanna Allbrittin",FALSE,10,0,0,0,0,4207,2496,22783,85,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"124","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041717197356318720","585764087","everyone",FALSE,"en",2018-09-17 15:55:08,"1041717197356318720",FALSE,"Ventura, CA","https://pbs.twimg.com/profile_images/1575371734269587456/4P3Yp5FJ_normal.jpg",NA,"jakeelean","Engineer | M.C.E. + M.A. in Global Sustainability/Water.",NA,"2012-05-20T15:47:45.000Z","Ashleigh Keelean",FALSE,10,0,0,0,0,940,2195,60242,108,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"125","@kkuizon @FOX13News It’s so sad the GOP couldn’t put up a better candidate.. ","1041716669381586944","1857157704","everyone",FALSE,"en",2018-09-17 15:56:51,"1041717626731413504",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg",NA,"TampaFLPolitico","",NA,"2013-09-12T11:58:10.000Z","Ranger Rick",FALSE,0,0,0,0,0,235,314,21951,1,"26014932",NA,"@kkuizon @FOX13News It’s so sad the GOP couldn’t put up a better candidate.",TRUE
"126","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041719584540307456","798300135277154304","everyone",FALSE,"en",2018-09-17 16:04:37,"1041719584540307456",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/798317469899243521/0xdsUkq5_normal.jpg",NA,"TrumpWatchNews","Updating Americans on the latest Trump and White House news stories by a team of journalists and investigative reporters. We stand together for human rights.",NA,"2016-11-14T23:02:38.000Z","TrumpWatchdogNews",FALSE,10,0,0,0,0,1873,5003,727493,32,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"127","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041720317276815361","285914887","everyone",FALSE,"en",2018-09-17 16:07:32,"1041720317276815361",FALSE,"Almost Heaven WV","https://pbs.twimg.com/profile_images/986434444042129408/DlmuQ9iT_normal.jpg",NA,"clc23","Wife, Mom, Retired, ❤️ 🌴 WVU Fan 💛💙Football,Basketball,Soccer Baseball Gulf Beach Siesta Key Steelers,Bucs & Pens Mom of Dr.Lisa Costello 🌴Palmtrees",NA,"2011-04-22T01:07:25.000Z","Cheryl Costello #WearaMask",FALSE,10,0,0,0,0,81,895,3898,0,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"128","@kkuizon @FOX13News Red tide been here as for me in fort Myers since 1960's. ","1041716669381586944","814865212134346753","everyone",FALSE,"en",2018-09-17 16:11:35,"1041721337004343302",FALSE,NA,"https://pbs.twimg.com/profile_images/814997592669089792/40pBhkUX_normal.jpg",NA,"DarrylRoberts77","was hard working american now a cancer victim.",NA,"2016-12-30T16:06:20.000Z","Darryl Roberts",FALSE,1,0,2,0,0,49,85,201,0,"26014932",NA,"@kkuizon @FOX13News Red tide been here as for me in fort Myers since 1960's",TRUE
"129","@kkuizon @FOX13News Democrats, the party of fantasy, fakery, and buffoonery.. ","1041716669381586944","828498332385374208","everyone",FALSE,"en",2018-09-17 18:13:00,"1041751893163225090",FALSE,"Washington, USA","https://pbs.twimg.com/profile_images/1316412540696494085/3NumuF3W_normal.jpg",NA,"PhrenicG","",NA,"2017-02-06T06:59:30.000Z","Goldwing Dude",FALSE,1,0,1,0,0,720,118,21297,2,"26014932",NA,"@kkuizon @FOX13News Democrats, the party of fantasy, fakery, and buffoonery.",TRUE
"130","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041759963050401792","994358258646355968","everyone",FALSE,"en",2018-09-17 18:45:04,"1041759963050401792",FALSE,NA,"https://pbs.twimg.com/profile_images/994360309832912900/EzdrPh1Q_normal.jpg",NA,"DogReagan","I'm Reagan the pup 🐶 sharing my story about getting dumped by @FLGovScott after he was elected gov in 2010. some say I'm a rescue, I say I'm a survivor #woof","1362579637793079296","2018-05-09T23:27:37.000Z","Reagan the Rescue Dog",FALSE,10,0,0,0,0,1075,1141,880,2,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"131","RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide . https   twitter com kkuizon status 1041716669381586944 photo 1","1041761346147311616","2474734518","everyone",FALSE,"en",2018-09-17 18:50:34,"1041761346147311616",FALSE,"Volusia County, Florida","https://pbs.twimg.com/profile_images/1080626457578213376/CI1RH6Qj_normal.jpg",NA,"NovoDems","Democratic Values In Action - North Volusia County, Florida - Daytona Beach - Ormond Beach area","1333115271708631046","2014-05-03T00:59:03.000Z","Democratic Values In Action #DemCast",FALSE,10,0,0,0,0,2449,2438,49787,34,NA,NA,"RT @kkuizon: Protestors say Governor Rick Scott has caused Florida’s red tide &amp; blue green algae to grow @FOX13News #venice #redtide https://t.co/XE7wD76eIU",FALSE
"132","@kkuizon @FOX13News data from 1840...read prediction for this clueless mystic of the sea.....the sea include the gulf of Mexico have un predict chances...our politician have not a clue about this...never mind fixed..... ","1041716669381586944","724667504522571777","everyone",FALSE,"en",2018-09-17 19:46:04,"1041775312638554112",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/987317552937222145/BmGkgUGR_normal.jpg",NA,"lambertdavid17","AMERICAN BORN","1349720834106134528","2016-04-25T18:32:51.000Z","david f lambert",FALSE,0,0,0,0,0,92,93,14964,0,"26014932",NA,"@kkuizon @FOX13News data from 1840...read prediction for this clueless mystic of the sea.....the sea include the gulf of Mexico have un predict chances...our politician have not a clue about this...never mind fixed....",TRUE
