"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","name","profile_image_url","verified","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","location","url","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"156","@Kriseman . https   twitter com joke_tbt status 1417935946646007809 photo 1",FALSE,"1323370697767460871",2021-07-21 19:54:08,"qme","1417935946646007809","everyone","1417896816243249153","TBT is a joke","https://pbs.twimg.com/profile_images/1594335524931657731/Qaz86lTt_normal.jpg",FALSE,FALSE,"Freedom loving American who points out the hypocrisy of the far left Democrats and their lapdog media allies.","joke_tbt","2020-11-02T21:05:43.000Z",0,0,0,0,0,8948,9841,6213,5,"62009570",NA,"Tampa, FL",NA,NA,"@Kriseman https://t.co/jGqxeih7FG",TRUE
"157","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"1203485067906932736",2021-07-21 20:34:16,"en","1417946048362913793","everyone","1417946048362913793","Old Sarge Pap ☮️🕊","https://pbs.twimg.com/profile_images/1607113020639186946/sjIKMRiy_normal.jpg",FALSE,FALSE,"Proud American Democrat & Veteran, thankful for the efforts of many to restore our nation | TruBlue | DemVoice1 | Z24 | DEMCAST| ProudBlue |💥🚫Lists/DMs💥","oldsargepap","2019-12-08T01:23:12.000Z",25,0,0,0,0,15249,16608,14545,22,NA,"1581342555878281217","South Florida, USA *SOFLA",NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"158","@KsaintK9 @Kriseman Red tide is an algae bloom and it is natural. Not saying that between @Kriseman sewer dumping and piney point it wasn’t worse this year but you can’t blame it on DeSantis.. ",FALSE,"1626059071",2021-07-21 21:17:21,"en","1417956890567483394","everyone","1417896816243249153","steve schroeder","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,FALSE,"","stevedawgs","2013-07-27T18:22:55.000Z",0,1,1,0,0,94,228,7333,2,"1268620320",NA,NA,NA,NA,"@KsaintK9 @Kriseman Red tide is an algae bloom and it is natural. Not saying that between @Kriseman sewer dumping and piney point it wasn’t worse this year but you can’t blame it on DeSantis.",TRUE
"159","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"1256088677375258625",2021-07-21 22:21:16,"en","1417972973558960129","everyone","1417972973558960129","Immortal Batman","https://pbs.twimg.com/profile_images/1623132723215835136/ftHEEwDs_normal.jpg",FALSE,FALSE,"“The~””R~”@= Resistance Cabal United. #DemVoice1, #wtpBLUE, Hurricane Batman.","DavidMK187","2020-05-01T05:11:11.000Z",25,0,0,0,0,2935,4328,166577,6,NA,"1557769104441819136",NA,NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"160","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"419238022",2021-07-21 22:47:58,"en","1417979694167859207","everyone","1417979694167859207","Melissa Longanecker 💔","https://pbs.twimg.com/profile_images/1295430075958153219/1ULKH-Td_normal.jpg",FALSE,FALSE,"💙#Resister 🔥#Persister ☮️ #GunReform 🗳#VotingRights 🌎 #ClimateAction 🖤🤎#BLM ♀️#WomensRights 🌈#LGBQT🗳#DemCastFL 🗳 #wtpBLUE 🗳 #DemVoice1🗳 #ONEV1","Tildys","2011-11-23T03:48:25.000Z",25,0,0,0,0,7964,8227,117787,21,NA,"1403718936265478144",NA,NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"161","@LawlerTrevor @Kriseman He has endorsed Ken Welch, I believe.. ",FALSE,"537565362",2021-07-21 23:13:30,"en","1417986118017032197","everyone","1417896816243249153","Protect Trans Kids","https://pbs.twimg.com/profile_images/1600451927296409601/DfnT5jyr_normal.jpg",FALSE,FALSE,"Mastodon: @katemccreedy@ohai.social  Instagram: @katermccreedy Counter Social: @katemccreedy Post: @katemccreedy Spoutible: @katemccreedy https://t.co/fo9PsImMMk","KateMcCreedy","2012-03-26T19:14:06.000Z",0,1,0,0,0,826,4997,26599,5,"837023219739680768","1184783627068071937","St Petersburg, FL",NA,NA,"@LawlerTrevor @Kriseman He has endorsed Ken Welch, I believe.",TRUE
"162","@LawlerTrevor @Kriseman . https   www tampabay com news florida politics elections 2021 07 19 kriseman endorses ken welch for st petersburg mayor",FALSE,"537565362",2021-07-21 23:13:56,"qme","1417986227605757959","everyone","1417896816243249153","Protect Trans Kids","https://pbs.twimg.com/profile_images/1600451927296409601/DfnT5jyr_normal.jpg",FALSE,FALSE,"Mastodon: @katemccreedy@ohai.social  Instagram: @katermccreedy Counter Social: @katemccreedy Post: @katemccreedy Spoutible: @katemccreedy https://t.co/fo9PsImMMk","KateMcCreedy","2012-03-26T19:14:06.000Z",0,0,1,0,0,826,4997,26599,5,"537565362","1184783627068071937","St Petersburg, FL",NA,NA,"@LawlerTrevor @Kriseman https://t.co/DX0ZzBanHR",TRUE
"163","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"2903133183",2021-07-22 01:06:54,"en","1418014656505974785","everyone","1418014656505974785","The time is now! Democracy is at stake 💔 🌊","https://pbs.twimg.com/profile_images/544993363951628289/czp9_GEt_normal.jpeg",FALSE,FALSE,"Floridian, USAF Veteran, Son of a WWII POW, Vote Blue in 2022. wtpBLUE  DemCastFL Resist Resistance. Opinions are my own.","TimeIsNow2020","2014-12-03T01:56:32.000Z",25,0,0,0,0,11837,12488,98313,21,NA,"1500984721001652224",NA,NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"164","@DemsKeys @TimeIsNow2020 #TampaBay #Sarasota &amp; rest of #Florida should rid themselves of @GovRonDeSantis who cares so very little about the people &amp; lives of #Florida residents.

He’s focused on his #Political future, not on #COVID19 or curbing #Corporations from #Pollution.

#Tampa #Bradenton #RedTide. ",FALSE,"1154952166815281157",2021-07-22 01:15:17,"en","1418016769281769473","everyone","1417866029544390667","Starbright489 #VotingRightsFoundational","https://pbs.twimg.com/profile_images/1254656343107088385/hAULf7RX_normal.jpg",FALSE,FALSE,"#OnePersonOneVote #STOPWhiteTerrorism: PA constituent, BFA painting/educ, illustrator, sailor. *Time for majority rule* #ElectionReform. RT not endorsement","Starbright489","2019-07-27T03:10:29.000Z",2,0,1,0,0,234,3411,44511,1,"1161269334188183553","1563680695922434048","Pennsylvania, USA",NA,NA,"@DemsKeys @TimeIsNow2020 #TampaBay #Sarasota &amp; rest of #Florida should rid themselves of @GovRonDeSantis who cares so very little about the people &amp; lives of #Florida residents.

He’s focused on his #Political future, not on #COVID19 or curbing #Corporations from #Pollution.

#Tampa #Bradenton #RedTide",TRUE
"165","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"25299335",2021-07-22 02:14:20,"en","1418031626739720193","everyone","1418031626739720193","Heather ~ Parkland Mom","https://pbs.twimg.com/profile_images/1397548727565434880/rGXtBQ9g_normal.jpg",FALSE,FALSE,"#MSDStrong
#BlackLivesMatter 
❤️🧡💛💚💙💜 
#DemcastFL  
Goals:
#RubioOut
#FlipFloridaBlue
#ElectWomen
#BanAssaultWeapons 🦅💔","Kiwiheather","2009-03-19T14:05:25.000Z",25,0,0,0,0,7932,6378,14825,12,NA,"964362894606389250","Parkland, FL",NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"166","@stevedawgs @Kriseman Desantis shares in the blame just like all the other politicians in power over the last 40+ years who have turned their eyes away from the blatant facts of the matter for money.. ",FALSE,"1268620320",2021-07-22 02:34:52,"en","1418036795309240322","everyone","1417896816243249153","K9Saint","https://pbs.twimg.com/profile_images/1239632825353207809/AIe3aZ5O_normal.jpg",FALSE,FALSE,"","KsaintK9","2013-03-15T03:07:26.000Z",0,0,0,0,0,47,455,707,0,"1626059071",NA,NA,NA,NA,"@stevedawgs @Kriseman Desantis shares in the blame just like all the other politicians in power over the last 40+ years who have turned their eyes away from the blatant facts of the matter for money.",TRUE
"167","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"3511420753",2021-07-22 06:26:37,"en","1418095118439964679","everyone","1418095118439964679","Pinky says vote blue #Resist☮️","https://pbs.twimg.com/profile_images/1272417056214810624/UW2cCoqt_normal.jpg",FALSE,FALSE,"Punk rock lesbo mom. Guitar, songwriter, producer. Lover of US constitution, make a better world. #49ers
Proud to #RESIST since 1980. #VoteBlue 
No DMs  #Z24","pfefer_r","2015-09-10T03:53:39.000Z",25,0,0,0,0,7796,8583,92306,6,NA,"1541309157722099712","beautiful NorCal",NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"168","@KsaintK9 @stevedawgs @Kriseman Natural occurrence that has been happening for a very long time 

Also…

. https   www gainesville com news 20190419 scientists ocean currents not fertilizers major cause of 2018 red tide bloom",FALSE,"1058156687071293440",2021-07-22 06:35:22,"en","1418097319900336130","everyone","1417896816243249153","Fortified Verdad🐊","https://pbs.twimg.com/profile_images/1595952254787661826/eu0pQft__normal.jpg",FALSE,FALSE,"Truth is Hate speech in an Empire of Lies. Don’t steal, the government hates competition. 👍🏻👍🏽👍🏾👍🏿🇵🇷🇺🇸 NPA","TheVerdadnow","2018-11-02T00:39:48.000Z",0,0,1,0,0,989,1421,43086,3,"1268620320",NA,"Florida, USA",NA,NA,"@KsaintK9 @stevedawgs @Kriseman Natural occurrence that has been happening for a very long time 

Also…

https://t.co/frkuVN7Y8l",TRUE
"169","RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
 . https   www wfla com news pinellas county 13000 gallons of raw sewage discharged into smacks bayou in pinellas county. https   twitter com bruceritchie status 1417841385919680519",FALSE,"315310596",2021-07-22 06:43:05,"en","1418099259786862592","everyone","1418099259786862592","Marilyn Egan","https://pbs.twimg.com/profile_images/871735992423768064/CYg2OR6I_normal.jpg",FALSE,FALSE,"Environmental & political activist","MarilynEgan1","2011-06-11T17:10:16.000Z",25,0,0,0,0,4373,4809,75682,3,NA,"1234140382209957889","Delray Beach, FLORIDA ",NA,NA,"RT @DemsKeys: Tampa Bay Area spewed 
😣sewage 
😣wastewater
😣“Industrial reuse water”
 
Florida has an infrastructure crisis, #ClimateCrisis, and leadership problem. Welcome back from Texas Ron.

#BuildBackBetterFL 
give the GQP ""deregathons"" a pass.

#DemCastFL #ONEV1
https://t.co/idzykpgUXT https://t.co/7JPJvCkN0y",FALSE
"170","@Kriseman . https   twitter com Jo42720287 status 1418180259086835713 photo 1",FALSE,"1261087383275155458",2021-07-22 12:04:56,"qme","1418180259086835713","everyone","1417896816243249153","Willie Brown & Kamala's love child","https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg",FALSE,FALSE,"","Jo42720287","2020-05-15T00:14:57.000Z",0,0,5,0,0,987,4013,15020,3,"62009570","1564689991007100929","USA",NA,NA,"@Kriseman https://t.co/9eHonFGGCi",TRUE
"171","@Kriseman lol.  i remember when you and Buddy Dyer excitedly endorsed Gillum.   dope.

How did you and your city contribute to the algae?. ",FALSE,"1220818908011225095",2021-07-22 13:10:08,"en","1418196665421418498","everyone","1417896816243249153","notyerbusiness","https://pbs.twimg.com/profile_images/1613558017508737025/TKszJcQt_normal.jpg",FALSE,FALSE,"Mom, sister, aunt. single, gardener, traveler. DeSantis, Zeldin, Mark Robinson. i drive dogs to freedom. yous/youz/yaz.","itsstillmelazy","2020-01-24T21:21:50.000Z",0,0,0,0,0,923,1775,39863,3,"62009570",NA,NA,NA,NA,"@Kriseman lol.  i remember when you and Buddy Dyer excitedly endorsed Gillum.   dope.

How did you and your city contribute to the algae?",TRUE
"172","@SSconey @Kriseman The one in this thread... Might want to do your research...
. https   twitter com JeremyRedfernFL status 1418020283965923328",FALSE,"727099189",2021-07-22 13:33:57,"en","1418202660411478016","everyone","1417896816243249153","Ronin Tico 🇺🇸✝️","https://pbs.twimg.com/profile_images/1366106281153622016/amw7JENN_normal.jpg",FALSE,FALSE,"Father, husband, IT Administrator and Developer, and Gen-Xer.","LeoMancini1977","2012-07-30T23:42:08.000Z",0,0,0,0,0,182,118,16054,7,"15911975","1617607281566437377","Good ol US of A in Sunny FL",NA,NA,"@SSconey @Kriseman The one in this thread... Might want to do your research...
https://t.co/5N3EeLSzU8",TRUE
