"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"29","Check out this map - from a respiratory standpoint #redtide is affecting much of the west coast @NOAA @KellyRingFox13 @MarkWilsonTV @fox13news . https   tidesandcurrents noaa gov hab gomx_data conditions conditions_report_SFL pdf",NA,"1027683787210145794",2018-08-09 22:31:22,"en","everyone",FALSE,"1027683787210145794","50131147",NA,FALSE,"2009-06-23T22:56:46.000Z","Tampa, Florida",FALSE,"DoctorJoette","Mom, pet lover, physician and former reporter with a longstanding belief that an ounce of prevention is worth 1000 pounds of cure.","Doctor Joette","https://pbs.twimg.com/profile_images/1277386253428838400/E-gNE_IV_normal.jpg",3,0,3,0,0,"dc62519fda13b4ec",4058,3686,3898,93,NA,"Check out this map - from a respiratory standpoint #redtide is affecting much of the west coast @NOAA @KellyRingFox13 @MarkWilsonTV @fox13news https://t.co/TUDgCPKtEN"
"30","Finally, Rick Scott was called out by local NBC news at his press conference on the red tide problem! His answer, “I’m proud of my record on environment”, when asked about cuts to environmental programs. So he’s glad his republican administration cut funding?. ",NA,"1028041315492216835",2018-08-10 22:12:04,"en","everyone",FALSE,"1028041315492216835","876971881567571968",NA,FALSE,"2017-06-20T01:16:04.000Z","Florida, USA",FALSE,"gfounder1","retired financial advisor from Indiana now living in Florida. Proud resister to GOP. Crazy about my grandsons. Past  Breakfast Optimist Club member & Rotarian.","terry","https://pbs.twimg.com/profile_images/1130984309718945792/NDig0A_A_normal.jpg",0,1,0,0,0,"011aeb76023deccb",502,1172,57839,0,NA,"Finally, Rick Scott was called out by local NBC news at his press conference on the red tide problem! His answer, “I’m proud of my record on environment”, when asked about cuts to environmental programs. So he’s glad his republican administration cut funding?"
"31","Scott continues to blame Obama but thankfully the news reminded listeners it’s Congress that needed to appropriate the money to fix the dike. And the REPUBLICAN LED CONGRESS WOULD NOT APPROVE the money needed. Typical republican, lie, lie &amp; lie some more.. ","876971881567571968","1028041315492216835",2018-08-10 22:12:05,"en","everyone",FALSE,"1028041321410383872","876971881567571968",NA,FALSE,"2017-06-20T01:16:04.000Z","Florida, USA",FALSE,"gfounder1","retired financial advisor from Indiana now living in Florida. Proud resister to GOP. Crazy about my grandsons. Past  Breakfast Optimist Club member & Rotarian.","terry","https://pbs.twimg.com/profile_images/1130984309718945792/NDig0A_A_normal.jpg",0,0,0,0,0,"011aeb76023deccb",502,1172,57839,0,NA,"Scott continues to blame Obama but thankfully the news reminded listeners it’s Congress that needed to appropriate the money to fix the dike. And the REPUBLICAN LED CONGRESS WOULD NOT APPROVE the money needed. Typical republican, lie, lie &amp; lie some more."
"32","@jnganie1 @marcorubio We have had Red Tide before.. ","914591244030013440","1026820760072081409",2018-08-12 12:18:33,"en","everyone",FALSE,"1028616726596988930","15725445","https://t.co/Wy2m6rjJhN",FALSE,"2008-08-04T18:06:42.000Z","Tampa",FALSE,"rbmshow","Host of the Morning Report and Rep for Urban Game Changers Florida. Pushing back mainstream media false narratives. While staying respectful and reasonable.","FIGHT BACK MEDIA NETWORK","https://pbs.twimg.com/profile_images/1569341271210135554/riVL4VSx_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",2083,1930,47998,92,"1245535413231669250","@jnganie1 @marcorubio We have had Red Tide before."
"33","#Dolphin tracked since 2006 found dead amid #RedTide outbreak; total now up to 11 |  . https   www wtsp com. https   twitter com intent user",NA,"1029040782043439105",2018-08-13 16:23:35,"en","everyone",FALSE,"1029040782043439105","1283766950","https://t.co/nrSSZ0b5pL",FALSE,"2013-03-20T16:59:24.000Z","Chicago, IL",FALSE,"KatieMcCallTV","Journalist - Host - Voice Over 🎙 🎥 Vanderbilt Commodore ⭐️","Katie McCall","https://pbs.twimg.com/profile_images/1242162977299730432/bo3mVjji_normal.jpg",0,0,2,0,0,"dc62519fda13b4ec",3776,1882,4728,90,NA,"#Dolphin tracked since 2006 found dead amid #RedTide outbreak; total now up to 11 | https://t.co/WSHrLxX63j https://t.co/Sz63kW2g9p"
"34","11th dolphin found deceased, believed to be first local victim of red tide. @WFLAhbit.ly/2MFwNY9. ",NA,"1029096746679513089",2018-08-13 20:05:58,"en","everyone",FALSE,"1029096746679513089","1090139174",NA,TRUE,"2013-01-14T20:55:38.000Z","Tampa, FL",FALSE,"WFLAAvery","Morning News Co-Anchor @wfla","Avery Cotton","https://pbs.twimg.com/profile_images/1450945115070029831/6ZW6bs2m_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",4661,1477,17287,96,NA,"11th dolphin found deceased, believed to be first local victim of red tide. @WFLAhbit.ly/2MFwNY9"
"35","Blame long line of politicians for Florida’s recurring algae crisis | Fred Grimm  @grimm_fred #redtide #lovefl. http   www sun sentinel com opinion fl op column fred grimm lake okeechobee blame 20180803 story html",NA,"1029195026885214210",2018-08-14 02:36:30,"en","everyone",FALSE,"1029195026885214210","179231375","https://t.co/EA5YonbqzU",FALSE,"2010-08-16T20:49:40.000Z","Tampa, Florida",FALSE,"NewMurphyLaw","Tech PR professional. Michigan born. #LoveFL #GoBolts","Krystle Murphy","https://pbs.twimg.com/profile_images/1363975575342358529/a0DA9Geu_normal.jpg",1,0,1,0,0,"dc62519fda13b4ec",1179,1175,6505,61,NA,"Blame long line of politicians for Florida’s recurring algae crisis | Fred Grimm https://t.co/vw8bE98OMB @grimm_fred #redtide #lovefl"
"36","Harmful #AlgalBloom trajectory forecast by OCG @USF shows some #KBrevis, the #algae responsible for #Florida #RedTide, along #beach between #StPete &amp; #Clearwater. #WFTV . https   twitter com GWaldenWFTV status 1029401725906681856 photo 1",NA,"1029401725906681856",2018-08-14 16:17:51,"en","everyone",FALSE,"1029401725906681856","27750332","https://t.co/nQrWky2ePo",TRUE,"2009-03-30T22:41:31.000Z","Orlando, FL",FALSE,"GWaldenWFTV","Grew up on a Wisconsin dairy farm with 10 brothers & sisters. BS Geological Engineering & Geology Wisconsin. MS Atmospheric Science UCLA. Meteorologist @WFTV.","George Waldenberger","https://pbs.twimg.com/profile_images/851264637450334210/e8qhdOCZ_normal.jpg",0,0,0,0,0,"5a5924d17d76eb63",8492,959,30484,234,NA,"Harmful #AlgalBloom trajectory forecast by OCG @USF shows some #KBrevis, the #algae responsible for #Florida #RedTide, along #beach between #StPete &amp; #Clearwater. #WFTV https://t.co/PP7BmSDKQg"
"37","Environmentalists double down, blast @FLGovScott for #RedTide crisis . https   www wfla com 1368609867",NA,"1029505964750323712",2018-08-14 23:12:03,"en","everyone",FALSE,"1029505964750323712","1090139174",NA,TRUE,"2013-01-14T20:55:38.000Z","Tampa, FL",FALSE,"WFLAAvery","Morning News Co-Anchor @wfla","Avery Cotton","https://pbs.twimg.com/profile_images/1450945115070029831/6ZW6bs2m_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",4661,1477,17287,96,NA,"Environmentalists double down, blast @FLGovScott for #RedTide crisis https://t.co/cpCpQ6QmiB"
"38","@elgangster es el Red Tide,. ","27943169","1030043639609737218",2018-08-16 10:48:35,"es","everyone",FALSE,"1030043639609737218","923305058426589184",NA,FALSE,"2017-10-25T21:47:34.000Z","Tampa, FL",FALSE,"benitez3_jose","From Ponce, Always elegant like Uvita, Elon Musk Fan, Porsche 964, pets lover, Favorite book El Quijote","Jose, the Ghost of Kyiv","https://pbs.twimg.com/profile_images/1557806298233819140/YndHkT6T_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",61,108,7270,0,NA,"@elgangster es el Red Tide,"
"39","Experts concerned about dolphin population with approaching red tide @WFLAJeff  @WFLA. https   www wfla com 1376721453",NA,"1030260085019299841",2018-08-17 01:08:40,"en","everyone",FALSE,"1030260085019299841","85644587","https://t.co/WMNw7U3zfR",TRUE,"2009-10-27T19:42:48.000Z","United States",FALSE,"ryanminnaugh","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg",2,0,1,0,0,"9db9aa483565ef9c",1296,1133,7719,17,NA,"Experts concerned about dolphin population with approaching red tide @WFLAJeff https://t.co/duSdhC0cIH @WFLA"
"40","I’m no @JustinMosely, but I am at @_NWService learning about some of the advancements in technology that led to today’s hurricane forecasting, @MoteMarineLab hopes they can focus on research to forecast red tide the way meteorologists forecast hurricanes! . https   twitter com jessdlang status 1032312275930152961 photo 1",NA,"1032312275930152961",2018-08-22 17:03:20,"en","everyone",FALSE,"1032312275930152961","1962930078",NA,FALSE,"2013-10-15T16:22:57.000Z",NA,FALSE,"jessdlang","","Jessica Lang","https://pbs.twimg.com/profile_images/1355753456582201348/Uy6qjp8Z_normal.jpg",3,1,15,2,0,"07d9f78873c82001",1686,189,1147,6,"1243976444373610499","I’m no @JustinMosely, but I am at @_NWService learning about some of the advancements in technology that led to today’s hurricane forecasting, @MoteMarineLab hopes they can focus on research to forecast red tide the way meteorologists forecast hurricanes! https://t.co/jFVjaQxSgn"
"41","@SNNTV. ","1962930078","1032312275930152961",2018-08-22 17:04:00,"qam","everyone",FALSE,"1032312443966578688","1962930078",NA,FALSE,"2013-10-15T16:22:57.000Z",NA,FALSE,"jessdlang","","Jessica Lang","https://pbs.twimg.com/profile_images/1355753456582201348/Uy6qjp8Z_normal.jpg",0,0,0,0,0,"79535b534e17173e",1686,189,1147,6,"1243976444373610499","@SNNTV"
"42","I been wanting sea food but this red tide ain’t bout to kill me 🚮. ",NA,"1032388840856596482",2018-08-22 22:07:35,"en","everyone",FALSE,"1032388840856596482","3183481883",NA,FALSE,"2015-04-19T15:19:24.000Z","Tampa, FL",FALSE,"topnotch_rob","LongLiveLilJeff 3️⃣ StainGang4️⃣💚","TopNotch3️⃣","https://pbs.twimg.com/profile_images/1368350062577922048/tNdROAVk_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",1001,750,56329,6,"1453158075456802819","I been wanting sea food but this red tide ain’t bout to kill me 🚮"
"43","Red tide health impacts: Toxins can trigger coughing, sneezing | @WFLARod reports . https   www wfla com 1388978373",NA,"1032389850396127232",2018-08-22 22:11:35,"en","everyone",FALSE,"1032389850396127232","85644587","https://t.co/WMNw7U3zfR",TRUE,"2009-10-27T19:42:48.000Z","United States",FALSE,"ryanminnaugh","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg",1,0,1,0,0,"dc62519fda13b4ec",1296,1133,7719,17,NA,"Red tide health impacts: Toxins can trigger coughing, sneezing | @WFLARod reports https://t.co/yyGFllR0nB"
"44","Red Tide is so bad that a reporter in a helicopter could smell the odor of the beach 100 feet below him. This year's outbreak is the worst. Rick Scott you own this. Quite blaming Bill Nelson for you're failure to act.. ",NA,"1032406340944252928",2018-08-22 23:17:07,"en","everyone",FALSE,"1032406340944252928","918601320977895424",NA,FALSE,"2017-10-12T22:16:36.000Z","Tampa, FL",FALSE,"PLashley6","Florida Freethinker, Doesn't Obey Well. 
Volunteer of America, Sometimes Obscene. All Lives Matter 🌎 ✌ 
#FBR #PRU","PhillipLashley6","https://pbs.twimg.com/profile_images/977674350462685188/1KZmCmhD_normal.jpg",0,0,0,0,0,"01af119d415cd7d2",3837,4250,15243,1,"1053292727302045696","Red Tide is so bad that a reporter in a helicopter could smell the odor of the beach 100 feet below him. This year's outbreak is the worst. Rick Scott you own this. Quite blaming Bill Nelson for you're failure to act."
"45","AND @WFLAAvery giving an update on #redtide . Take it from me, it’s no joke! . https   twitter com WFLA status 1032567225646022658",NA,"1032567703322669056",2018-08-23 09:58:19,"en","everyone",FALSE,"1032567703322669056","144287906",NA,FALSE,"2010-05-15T21:26:04.000Z","Tampa, FL",FALSE,"JanaJonesTV","Find what makes you come alive and go do it. IG: wflajana","Jana Jones","https://pbs.twimg.com/profile_images/1299378257767227398/wobc1p2a_normal.jpg",0,0,2,0,0,"4b121d921ac7e762",1421,921,4886,23,NA,"AND @WFLAAvery giving an update on #redtide . Take it from me, it’s no joke! https://t.co/8VIn58NGzf"
"46","This Red tide shit crazy 🌊🤢🤮. ",NA,"1032634031832281088",2018-08-23 14:21:53,"en","everyone",FALSE,"1032634031832281088","317857714","https://t.co/UrBYZnRe6a",FALSE,"2011-06-15T15:50:43.000Z","United States",FALSE,"TFRESHTHECEO","T.Fresh CEO/Founder of @spiffedupent1 , @2smackdpapers, @dunbarrentalgroup, @dunbardelicacies ‼️Booking contact Spiffedupent1@gmail.com #TeamSpiffy #2smackd","CEO & Entrepreneur 💰💸💲","https://pbs.twimg.com/profile_images/861973765198139392/_tJ18nDQ_normal.jpg",0,0,0,0,0,"074d5ce471c43508",727,823,17351,8,"1593676417786683394","This Red tide shit crazy 🌊🤢🤮"
"47","A breaking news story added to our assignments while covering #redtide. Horrible case of child neglect. Thankfully the kids will be ok.
STORY&gt;&gt; 
#tampabay #sarasota #breakingnews #tvnews #reporterlife #florida #heat #summer #wfla . https   www wfla com news sarasota county sarasota police children found unresponsive after grandfather father pass out in vehicle 1390909239. https   twitter com WFLACorey status 1032783654378987521 video 1",NA,"1032783654378987521",2018-08-24 00:16:26,"en","everyone",FALSE,"1032783654378987521","18753503","https://t.co/6OczQSSujA",FALSE,"2009-01-08T04:25:03.000Z","Philadelphia, PA",FALSE,"coreydavis6abc","📺 Reporter @6abc","Corey Davis","https://pbs.twimg.com/profile_images/1510626917371813894/UCchI5Q3_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",4290,4474,11151,104,"1510626972220727305","A breaking news story added to our assignments while covering #redtide. Horrible case of child neglect. Thankfully the kids will be ok.
STORY&gt;&gt; https://t.co/QSbUscBIYj
#tampabay #sarasota #breakingnews #tvnews #reporterlife #florida #heat #summer #wfla https://t.co/niYWaOBQln"
"48","#Sarasota crews begin removing dead fish from iconic Bayfront #redtide @WFLACorey  @WFLA. https   www wfla com 1391566182",NA,"1032805436179841024",2018-08-24 01:42:59,"en","everyone",FALSE,"1032805436179841024","85644587","https://t.co/WMNw7U3zfR",TRUE,"2009-10-27T19:42:48.000Z","United States",FALSE,"ryanminnaugh","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg",11,1,4,1,0,"9db9aa483565ef9c",1296,1133,7719,17,NA,"#Sarasota crews begin removing dead fish from iconic Bayfront #redtide @WFLACorey https://t.co/9QABDarOn6 @WFLA"
"49","@ryanminnaugh This deserves to be in front of your eyes, Ryan
Do with as you wish. I'll be interested
. https   patents google com patent US6984330","85644587","1032805436179841024",2018-08-24 01:54:49,"en","everyone",FALSE,"1032808415846969344","578516563",NA,FALSE,"2012-05-13T00:32:41.000Z",NA,FALSE,"gporter812","Proud kid raised in a barn. My playgrounds were on the backside of 🐎racetracks.

It is easier to fool the people, than to convince them they have been fooled.","gary","https://pbs.twimg.com/profile_images/1511849726953545737/PVAmk6PV_normal.jpg",0,0,0,0,0,NA,438,413,53379,3,"1598475194154340353","@ryanminnaugh This deserves to be in front of your eyes, Ryan
Do with as you wish. I'll be interested
https://t.co/h7KkjOAtxC"
"50","Update: EPC water monitoring results indicate #redtide (K. brevis) remains at background levels in Tampa Bay. Visit FWC to learn more about red tide in #Florida:  

 @MyFWC @HillsboroughFL . https   goo gl ew8jdP. https   twitter com EPCHC status 1033353852559470593 photo 1",NA,"1033353852559470593",2018-08-25 14:02:11,"en","everyone",FALSE,"1033353852559470593","40763441","http://t.co/KFwyvcvTWU",FALSE,"2009-05-17T23:42:42.000Z","Hillsborough County, FL",FALSE,"EPCHC","The EPC encourages environmental stewardship in our mission to protect the natural resources and quality of life for the citizens of Hillsborough County,","EPC of Hillsborough","https://pbs.twimg.com/profile_images/876819193596973063/puB0_xBe_normal.jpg",1,0,1,0,0,"01afc45d690c1f0f",374,256,2021,5,"1623397423614664704","Update: EPC water monitoring results indicate #redtide (K. brevis) remains at background levels in Tampa Bay. Visit FWC to learn more about red tide in #Florida:  https://t.co/uCKWPAkfr8

 @MyFWC @HillsboroughFL https://t.co/2J2w7xXpe4"
"51","Check out our latest blog post. Updates on what’s really going on with the #redtide and the local fishing report! #vacation #fishing #tampabay . http   www inshoresociety com blog",NA,"1034219536654917633",2018-08-27 23:22:07,"en","everyone",FALSE,"1034219536654917633","3214574091","http://t.co/fXpK08RPsW",FALSE,"2015-04-27T20:12:38.000Z","Tampa, FL",FALSE,"InshoreSociety","","Inshore Society","https://pbs.twimg.com/profile_images/594618696301191171/3zrPcTWO_normal.png",0,0,1,0,0,"dc62519fda13b4ec",141,245,102,4,NA,"Check out our latest blog post. Updates on what’s really going on with the #redtide and the local fishing report! #vacation #fishing #tampabay https://t.co/OMvmzOP7kT"
"52","Jamie told me that we probably should eat fish bc of the red tides, but that was after I already made salmon. She was right, I feel sick 🤢. ",NA,"1034267968971198466",2018-08-28 02:34:34,"en","everyone",FALSE,"1034267968971198466","393462887",NA,FALSE,"2011-10-18T15:36:02.000Z",NA,FALSE,"ErikaGabriella_","Spread Happiness ✨ UTampa '20","Erika Benitez 🌻","https://pbs.twimg.com/profile_images/1580660422557974528/5kosZytG_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",811,685,21850,1,"1181584390465433601","Jamie told me that we probably should eat fish bc of the red tides, but that was after I already made salmon. She was right, I feel sick 🤢"
"53","@realDonaldTrump I am disgusted by everything involved with your administration. Signed a voter in #FLoridaPrimaries thank goodness for @AndrewGillum and @SenBillNelson let’s get rid of this #RedTide that is currently plaguing our government #BlueWave #BlueWave2018. ","25073877","1034772809350885376",2018-08-29 17:40:10,"en","everyone",FALSE,"1034858259524608001","20928929",NA,FALSE,"2009-02-15T19:05:25.000Z","Florida, USA",FALSE,"alliecat1026","citizen: Earth : Northern Hemisphere. she/her. lover of old books, new ideas & WAM.","Alexandra🇪🇸🇺🇸","https://pbs.twimg.com/profile_images/1378363206058541057/mYEqVICv_normal.jpg",1,1,6,0,0,"dc62519fda13b4ec",128,893,3056,8,"938026990212452353","@realDonaldTrump I am disgusted by everything involved with your administration. Signed a voter in #FLoridaPrimaries thank goodness for @AndrewGillum and @SenBillNelson let’s get rid of this #RedTide that is currently plaguing our government #BlueWave #BlueWave2018"
"54","Hangin on Sandkey ... No red tide here!! #sandkey #cousins #summer #beach . https   twitter com cyndibelle status 1034916195982626827 photo 1",NA,"1034916195982626827",2018-08-29 21:30:23,"en","everyone",FALSE,"1034916195982626827","26660432",NA,FALSE,"2009-03-26T01:59:23.000Z","Cincinnati Ohio",FALSE,"cyndibelle","Travel is the only thing you buy that makes you richer!! 🌴🌞👙🐠✈️","Cyndi Belle Albers","https://pbs.twimg.com/profile_images/1512488397708972036/dQ5kPLur_normal.jpg",0,0,2,0,0,"44c12398792e903e",132,87,2083,1,NA,"Hangin on Sandkey ... No red tide here!! #sandkey #cousins #summer #beach https://t.co/HOtfQm6Uwf"
"55","Red tide detected in high concentrations off Pinellas coast #redtide @WFLApeter  @WFLA. https   www wfla com 1405532253",NA,"1034967693403742208",2018-08-30 00:55:01,"en","everyone",FALSE,"1034967693403742208","85644587","https://t.co/WMNw7U3zfR",TRUE,"2009-10-27T19:42:48.000Z","United States",FALSE,"ryanminnaugh","Executive Producer/Digital Professional, Husband, Dad, Yankee Fan.","Ryan Minnaugh","https://pbs.twimg.com/profile_images/1368521178692911104/xfZa8_qR_normal.jpg",0,0,0,0,0,"9db9aa483565ef9c",1296,1133,7719,17,NA,"Red tide detected in high concentrations off Pinellas coast #redtide @WFLApeter https://t.co/lmvat6jey5 @WFLA"
"56","@Cable_Rocks @Mac_D_of_SYN @zbyte64 @OldSamJacinto @Dictionarycom Regarding Scott, as in ""don't monkey up the environment.  The red tide killing sea life and destroying industries is just fake news.""  Is that what you mean by don't mess up Scott's successes?. ","707355779397849089","1034835947572129793",2018-08-30 04:49:36,"en","everyone",FALSE,"1035026728270409729","1548980701",NA,FALSE,"2013-06-26T19:45:05.000Z","Florida, USA",FALSE,"floridablue97","University of Michigan, 1980, #GoBlue University of Florida, 1982. 
Mets #LFGM, Jets, Islanders fan.","Karl","https://pbs.twimg.com/profile_images/1363318934376693760/UMftG-DL_normal.jpg",0,0,0,0,0,"70b7be4d968912d3",2300,4632,20022,0,NA,"@Cable_Rocks @Mac_D_of_SYN @zbyte64 @OldSamJacinto @Dictionarycom Regarding Scott, as in ""don't monkey up the environment.  The red tide killing sea life and destroying industries is just fake news.""  Is that what you mean by don't mess up Scott's successes?"
"57","@MyFWC calls for catch-and-release of snook and redfish in areas affected by red tide.  This is temporary. . https   twitter com MichaelPaluska status 1035180814189903879 photo 1","19339778","1035180814189903879",2018-08-30 15:01:53,"en","everyone",FALSE,"1035180814189903879","82925465","https://t.co/ubIaHDiqQ4",TRUE,"2009-10-16T17:11:30.000Z","Tampa, FL",FALSE,"MichaelPaluska","Special projects Reporter at ABC Action News.","Michael Paluska","https://pbs.twimg.com/profile_images/1507698331249790979/ycOs_bfx_normal.jpg",0,0,0,0,0,"dc62519fda13b4ec",1696,1494,5506,72,NA,"@MyFWC calls for catch-and-release of snook and redfish in areas affected by red tide.  This is temporary. https://t.co/Hp80HODtq2"
"58","@MajorityFwd WRONG!!!!!! Red Tide has been around for YEARS!!! We are not doing anything different today that we did 20-30 yrs ago! Nice try tho. ","718499819283726336","1035230930447654912",2018-08-30 22:58:38,"en","everyone",FALSE,"1035300793568698368","2827954475",NA,FALSE,"2014-10-13T18:21:15.000Z","United States",FALSE,"beauxvisages2","🕉 Seek Peace! 🌸","Just Karen™️ 🦋","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg",3,5,21,0,0,"dc62519fda13b4ec",3864,1961,40677,16,"886038729323945984","@MajorityFwd WRONG!!!!!! Red Tide has been around for YEARS!!! We are not doing anything different today that we did 20-30 yrs ago! Nice try tho"
"59","@QuiteP0sh @MajorityFwd Ding! Ding! Ding! This person GETS IT!!!! Florida sewage system is the worst in the country and it is rotting with Septic tanks. On top of Red Tide bacteria and we have had NO name storms this summer. None! These storms are crucial to move this toxic water out into the Gulf.. ","2848821372","1035230930447654912",2018-08-31 21:02:03,"en","everyone",FALSE,"1035633842378424320","2827954475",NA,FALSE,"2014-10-13T18:21:15.000Z","United States",FALSE,"beauxvisages2","🕉 Seek Peace! 🌸","Just Karen™️ 🦋","https://pbs.twimg.com/profile_images/1324141535949148160/eD33yi5E_normal.jpg",0,0,1,0,0,"dc62519fda13b4ec",3864,1961,40677,16,"886038729323945984","@QuiteP0sh @MajorityFwd Ding! Ding! Ding! This person GETS IT!!!! Florida sewage system is the worst in the country and it is rotting with Septic tanks. On top of Red Tide bacteria and we have had NO name storms this summer. None! These storms are crucial to move this toxic water out into the Gulf."
"60","@MajorityFwd LIES - #FNN - LIES ; do YOU Know #RedTide is also on Texas Beaches? HATERS GOTTA HATE &amp; Will Post Anything to Demonstrate their HATE FOR TRUTH! Serious Health Issues will Effect this person SOON effecting Relationships with Family &amp; Friends Negatively - Pray4this person, SAD 😢!. ","718499819283726336","1035232649600753670",2018-09-01 04:24:50,"en","everyone",FALSE,"1035745272226295808","48525329",NA,FALSE,"2009-06-18T23:04:55.000Z","Sun City Center, FL",FALSE,"dcemrh","","Mr H","https://pbs.twimg.com/profile_images/376697717/USA_normal.gif",0,0,1,0,0,"00ee737d2da1259c",123,233,28808,11,NA,"@MajorityFwd LIES - #FNN - LIES ; do YOU Know #RedTide is also on Texas Beaches? HATERS GOTTA HATE &amp; Will Post Anything to Demonstrate their HATE FOR TRUTH! Serious Health Issues will Effect this person SOON effecting Relationships with Family &amp; Friends Negatively - Pray4this person, SAD 😢!"
"61","@itsbraineyFOX13 how might the tropical disturbance impact the red tide?. ","1419586694","1036590491700215809",2018-09-03 12:23:26,"en","everyone",FALSE,"1036590491700215809","798896570",NA,FALSE,"2012-09-02T19:27:24.000Z",NA,FALSE,"KaufmanAaron","Jeremiah 20:11","Aaron Kaufman","https://pbs.twimg.com/profile_images/489185676064063488/_McBpq1Q_normal.jpeg",0,1,0,0,0,"dc62519fda13b4ec",121,230,2436,3,NA,"@itsbraineyFOX13 how might the tropical disturbance impact the red tide?"
