"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","name","protected","created_at.y","description","verified","username","profile_image_url","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"98","RT @ReutersLegal: Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know)  @AlisonFrankel #OnTheCase ($) . https   signon thomsonreuters com. https   twitter com ReutersLegal status 1113189981403660289 photo 1","en",2019-04-03 11:18:36,"146099829",FALSE,"everyone","1113400400210792449","1113400400210792449",NA,"RecallAttorneys",FALSE,"2010-05-20T16:00:43.000Z","Personal Injury Lawyers, Trial Attorneys and advocates for victims of defective products, drugs or devices. http://t.co/8K1eTsf2",FALSE,"recallattorneys","https://pbs.twimg.com/profile_images/1752829733/RALogo2_normal.jpeg","USA","863384987676094465","http://t.co/6hRAaF3UJA",NA,3,0,0,0,0,770,618,10620,33,"RT @ReutersLegal: Tampa Bay Bucs want $20 million oil spill award from BP (but don't want anyone to know) https://t.co/R18065leGy @AlisonFrankel #OnTheCase ($) https://t.co/RYa3VZPG3O",FALSE
"99","Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:07:00,"41407157",FALSE,"everyone","1113412580519874561","1113412580519874561",NA,"Rick Stroud",FALSE,"2009-05-20T17:42:31.000Z","Busy covering Bucs/NFL for Tampa Bay Times and the host of Sports Day Tampa Bay, a podcast available on Apple Podcasts (ITunes) and @tampabay.com",TRUE,"NFLSTROUD","https://pbs.twimg.com/profile_images/1161918724988948482/qmwEDfGF_normal.jpg","Tampa Bay","752629258846085124",NA,NA,8,19,17,0,0,56621,2065,59093,1866,"Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"100","Wild story: Bucs and Lightning are seeking millions in compensation from ... the Deepwater Horizon oil spill in 2010.
. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:11:22,"15601977",FALSE,"everyone","1113413681499529216","1113413681499529216",NA,"Greg Auman",FALSE,"2008-07-25T18:52:57.000Z","Now covering the NFC South for @FOXsports — Bucs, Falcons, Panthers, Saints. On Bucs since 2013, previously @TheAthleticNFL. email greg.auman@fox.com.",TRUE,"gregauman","https://pbs.twimg.com/profile_images/1594378948930052097/iLL05Av5_normal.jpg","Tampa, Florida","1622292792612634625","https://t.co/pdgWVW2Zak",NA,0,3,4,1,0,61724,1440,225708,1839,"Wild story: Bucs and Lightning are seeking millions in compensation from ... the Deepwater Horizon oil spill in 2010.
https://t.co/IuFgKiIM9O",FALSE
"101","@NFLSTROUD @YahooSports Fans should be seeking millions from the Bucs for their awful play, terrible decisions and hideous uniforms the last 10 years.. ","en",2019-04-03 12:14:21,"17202594",FALSE,"everyone","1113414431327891459","1113412580519874561","41407157","David J Potts",FALSE,"2008-11-06T01:34:23.000Z","Musician/Singer-Songwriter , Proud Dad  
My new album  Some Other Sky is out now!
https://t.co/xpgr1BSKrz",FALSE,"DivineTurbine","https://pbs.twimg.com/profile_images/1650738813914734593/OXtihBaV_normal.jpg","Wesley Chapel, Florida",NA,"https://t.co/YckO7p8esQ",NA,0,0,7,0,0,2889,2881,76447,56,"@NFLSTROUD @YahooSports Fans should be seeking millions from the Bucs for their awful play, terrible decisions and hideous uniforms the last 10 years.",TRUE
"102","RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:16:30,"862510175168679944",FALSE,"everyone","1113414971231285250","1113414971231285250",NA,"Cannon Crossfire",FALSE,"2017-05-11T03:30:25.000Z","Stayed tuned for the freshest Bucs beat in the Bay. Official Instagram @cannon_crossfire",FALSE,"CannonCrossfire","https://pbs.twimg.com/profile_images/1172482683525586945/AHRo8bYH_normal.jpg","Tampa, FL",NA,"https://t.co/DSgAOPvphR",NA,8,0,0,0,0,159,226,5721,2,"RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"103","@NFLSTROUD @YahooSports The BP spill kept a lot of tourists for the area. I’m sure a small percentage of attendance are tourists. My ex employer received BP money and they’re a local electrical contractor.. ","en",2019-04-03 12:16:46,"175484693",FALSE,"everyone","1113415040084979713","1113412580519874561","41407157","Kenny K",FALSE,"2010-08-06T18:53:14.000Z","",FALSE,"KCK7489","https://pbs.twimg.com/profile_images/1240057684843548673/RZ60nv5m_normal.jpg","Tampa",NA,NA,NA,0,0,4,0,0,38,328,1122,0,"@NFLSTROUD @YahooSports The BP spill kept a lot of tourists for the area. I’m sure a small percentage of attendance are tourists. My ex employer received BP money and they’re a local electrical contractor.",TRUE
"104","RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:17:41,"4810354757",FALSE,"everyone","1113415270595428353","1113415270595428353",NA,"ChampaBay 💎",FALSE,"2016-01-15T03:35:28.000Z","Weekend Warrior having fun in ⛳️ and pickleball  & DFS and playing fantasy sports ⚾️ 🏈 🏒",FALSE,"FLSportsTalk","https://pbs.twimg.com/profile_images/1600268262071324689/VGSY0m-h_normal.jpg","Tampa, FL",NA,NA,NA,8,0,0,0,0,85,546,10199,4,"RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"105","RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:18:07,"159323186",FALSE,"everyone","1113415380863733763","1113415380863733763",NA,"Joe Tincher",FALSE,"2010-06-25T02:14:41.000Z","Ohio native, Florida resident. Liberal, union worker, blog writer, truth seeker, deep thinker, bourbon drinker, weekend traveler, storyteller. #Bucs #Rays #LFC",FALSE,"JoeTincher","https://pbs.twimg.com/profile_images/964249684968726529/XkIa5U8o_normal.jpg","Clearwater, Florida",NA,NA,NA,8,0,0,0,0,138,1191,21225,4,"RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"106","RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:20:19,"2604088416",FALSE,"everyone","1113415935115837441","1113415935115837441",NA,"Thomas Bassinger",FALSE,"2014-07-04T20:59:00.000Z","Floating in a most peculiar way

@phillyinquirer editor

Co-author, Football Outsiders Almanac:
https://t.co/ezII8yilwd

https://t.co/FVszv37gqj",TRUE,"tometrics","https://pbs.twimg.com/profile_images/1420060562420117513/kddtGDjy_normal.jpg","Philadelphia","1546872116296949761","https://t.co/2jOrRTi1jd",NA,8,0,0,0,0,2673,944,30450,118,"RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"107","@NFLSTROUD @YahooSports When you have the least cap space in the league lmao. ","en",2019-04-03 12:22:00,"2493144223",FALSE,"everyone","1113416356815360000","1113412580519874561","41407157","Mike Evans is Him",FALSE,"2014-05-13T15:18:45.000Z","1.Mike Evans 2. Your WR",FALSE,"Dontatme____2","https://pbs.twimg.com/profile_images/1569379238003834880/Ao2N9t0m_normal.jpg",NA,"1392310796772954115",NA,NA,0,1,1,0,0,63,96,1873,0,"@NFLSTROUD @YahooSports When you have the least cap space in the league lmao",TRUE
"108","@NFLSTROUD @YahooSports Even billionaires won’t say no to free money...... ","en",2019-04-03 12:24:36,"2922276448",FALSE,"everyone","1113417010619322368","1113412580519874561","41407157","Stank Bastard",FALSE,"2014-12-15T00:56:12.000Z","Tampa Bay Buccaneers Addict | Gave Up Sex For Tom Brady | Buccanidiots Podcast CEO | Loose Cannons Podcast | 🚫Shoes | @Buccanidiots #GoBucs #Bucs #Buccaneeers",TRUE,"StankBastard","https://pbs.twimg.com/profile_images/1361809555441745920/XW8u1CUy_normal.jpg","Tampa FL","971746324864434176","https://t.co/oEMPGNqMrr",NA,0,0,4,0,0,10192,1247,40600,85,"@NFLSTROUD @YahooSports Even billionaires won’t say no to free money.....",TRUE
"109","RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:27:09,"3294143869",FALSE,"everyone","1113417652129751040","1113417652129751040",NA,"⚡️⚡️⚡️⚡️⚡️",FALSE,"2015-07-26T02:03:08.000Z","",FALSE,"TBL_2020","https://pbs.twimg.com/profile_images/1519799348581875712/kWEG19cj_normal.jpg",NA,NA,NA,NA,8,0,0,0,0,234,2723,54598,0,"RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"110","RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill  via @YahooSports. https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 12:35:44,"185755178",FALSE,"everyone","1113419812552806400","1113419812552806400",NA,"Jeremie Poplin",FALSE,"2010-09-01T19:22:35.000Z","Sideline for @tulsafootball via @learfield. 1-4pm on @theblitz1170",TRUE,"jeremiepoplin","https://pbs.twimg.com/profile_images/1447914781319499776/2DGneuiA_normal.jpg","Tulsa, OK",NA,NA,NA,8,0,0,0,0,4494,2458,88151,72,"RT @NFLSTROUD: Somebody smarter than me has to explain why the Bucs or Lightning for that matter felt they lost millions in the BP Deepwater Horizon spill. 

Buccaneers quietly seeking millions in compensation from BP's Deepwater Horizon oil spill https://t.co/Ow8LIGQFeL via @YahooSports",FALSE
"111","@NFLSTROUD @YahooSports Rick youre a smart guy. The oil spill ravaged the local economy. Tourism plummeted and that had an effect on many businesses around the gulf. Especially big ones that rely on tourism and extra spending.. ","en",2019-04-03 12:36:21,"975375141872992258",FALSE,"everyone","1113419968966795264","1113412580519874561","41407157","Mark",FALSE,"2018-03-18T14:15:30.000Z","",FALSE,"8One3hree","https://pbs.twimg.com/profile_images/1089491650152411137/UDH-CumW_normal.jpg",NA,NA,NA,NA,0,0,0,1,0,6,107,2014,0,"@NFLSTROUD @YahooSports Rick youre a smart guy. The oil spill ravaged the local economy. Tourism plummeted and that had an effect on many businesses around the gulf. Especially big ones that rely on tourism and extra spending.",TRUE
"112","@NFLSTROUD @YahooSports Probably claiming loss of attendance driven revenue due to financial hardship faced by fans. Will more than likely use attendance figures from 2007-2009 and compare them to years post-spill and argue the spill was why attendance dropped.. ","en",2019-04-03 12:36:33,"1263149353",FALSE,"everyone","1113420020435038208","1113412580519874561","41407157","ajaaav",FALSE,"2013-03-12T23:47:12.000Z","",FALSE,"ajaaav","https://pbs.twimg.com/profile_images/1587128637429522432/CrBSvloJ_normal.jpg",NA,"1605332512972017664",NA,NA,0,0,2,0,0,127,215,13780,3,"@NFLSTROUD @YahooSports Probably claiming loss of attendance driven revenue due to financial hardship faced by fans. Will more than likely use attendance figures from 2007-2009 and compare them to years post-spill and argue the spill was why attendance dropped.",TRUE
"113","@NFLSTROUD @YahooSports I really don’t know to take this story since it came out on April 1 (the dumbest day on the calendar). Is this real or fake?. ","en",2019-04-03 12:44:24,"337377526",FALSE,"everyone","1113421995323142144","1113412580519874561","41407157","Bucky Bolen",FALSE,"2011-07-17T23:01:59.000Z","Air Force Vet. @GeorgiaSouthern Alum. Fan of the @floridagators/@Buccaneers/@TBLightning/@chelseafc/@usmnt/@uswnt. Future @wsop Main Event Champion.",FALSE,"buckybolen","https://pbs.twimg.com/profile_images/1596865713700016130/iNRm86xR_normal.jpg","Charleston, SC","879861881741213696",NA,NA,0,0,0,0,0,160,2127,2793,3,"@NFLSTROUD @YahooSports I really don’t know to take this story since it came out on April 1 (the dumbest day on the calendar). Is this real or fake?",TRUE
"114","@MattBurgner1 It's a real story.. ","en",2019-04-03 12:50:07,"15601977",FALSE,"everyone","1113423433763835905","1113413681499529216","261038537","Greg Auman",FALSE,"2008-07-25T18:52:57.000Z","Now covering the NFC South for @FOXsports — Bucs, Falcons, Panthers, Saints. On Bucs since 2013, previously @TheAthleticNFL. email greg.auman@fox.com.",FALSE,"gregauman","https://pbs.twimg.com/profile_images/1594378948930052097/iLL05Av5_normal.jpg","Tampa, Florida","1622292792612634625","https://t.co/pdgWVW2Zak",NA,0,1,0,0,0,62654,1411,229089,1853,"@MattBurgner1 It's a real story.",TRUE
"115","Gotta get that 2d round money . https   sports yahoo com tampa bay buccaneers dp deepwater horizon oil spill damages 001457350 html","en",2019-04-03 13:06:28,"14668381",FALSE,"everyone","1113427548094988290","1113427548094988290",NA,"Lex Shrapnel",FALSE,"2008-05-06T02:43:35.000Z","Faith Fitness Family Freedom Finance Football (@Buccaneers ffl) (CMT638) well armed tree hugging libertarian hippie Christian. Former voice of Kissimmee Cobras",FALSE,"vinsane38","https://pbs.twimg.com/profile_images/1306970986529665025/RswvFNv4_normal.jpg","USA","1349109851146870789",NA,NA,0,0,0,0,0,539,2318,12727,24,"Gotta get that 2d round money https://t.co/OvaUxyvpeU",FALSE
"116","@gregauman I have been saying it for years. Deepwater Horizon is the sole reason the Bucs haven't made the playoffs. The fans are owed millions too.. ","en",2019-04-03 13:16:45,"773210855748009984",FALSE,"everyone","1113430134948802560","1113413681499529216","15601977","The Original John",FALSE,"2016-09-06T17:26:48.000Z","Bucs. Bolts. Florida State Seminoles.",FALSE,"JohnTavanyar","https://pbs.twimg.com/profile_images/865591180364591105/RSPYTjQd_normal.jpg",NA,NA,NA,NA,0,0,1,0,0,24,74,1291,1,"@gregauman I have been saying it for years. Deepwater Horizon is the sole reason the Bucs haven't made the playoffs. The fans are owed millions too.",TRUE
"117","@NFLSTROUD @YahooSports They have to show attendence suffered.  Doubt they have that data. ","en",2019-04-03 13:19:04,"1089328322",FALSE,"everyone","1113430718254845953","1113412580519874561","41407157","SrqHusky",FALSE,"2013-01-14T15:27:22.000Z","",FALSE,"Srqhusky73","https://pbs.twimg.com/profile_images/707492124338561024/XB-klPCt_normal.jpg",NA,NA,NA,NA,0,0,0,0,0,83,501,2940,2,"@NFLSTROUD @YahooSports They have to show attendence suffered.  Doubt they have that data",TRUE
"118","@NFLSTROUD @YahooSports . https   twitter com R9Hacker status 1113435164850282496 photo 1","qme",2019-04-03 13:36:44,"185184810",FALSE,"everyone","1113435164850282496","1113412580519874561","41407157","Darren Summers",FALSE,"2010-08-31T12:21:25.000Z","",FALSE,"R9Hacker","https://pbs.twimg.com/profile_images/1343866969/image_normal.jpg",NA,NA,NA,NA,0,0,0,0,0,60,536,643,2,"@NFLSTROUD @YahooSports https://t.co/2m7Sb23h9C",TRUE
