"","text","possibly_sensitive","conversation_id","id","in_reply_to_user_id","author_id","created_at.x","lang","reply_settings","created_at.y","description","name","protected","location","username","profile_image_url","verified","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"35","I'm allergic to oak. It usually blooms between March and May. This entire summer my eyes have been bleeding from #RedTide. I live two miles from Indian Rocks Beach.
@AndrewGillum will do something about it! . https   twitter com AndrewGillum status 1038611535948599297",FALSE,"1038632838323679232","1038632838323679232",NA,"2862682151",2018-09-09 03:39:00,"en","everyone","2014-11-05T15:36:14.000Z","Biden/Harris 2020
Obama/Clinton Democrat
Your Vice President is a Black Woman 
LGBTQ 🌈Ally 🌈
I ❤ My Dog","💛Fatting Anne Lamott 💛",FALSE,"Clearwater, FL","KoriWasinger","https://pbs.twimg.com/profile_images/1332155318663606272/COYbzl14_normal.jpg",FALSE,"1299719325138464768",NA,0,0,0,0,0,"e54569d90c7032c0",3335,1510,193117,88,"I'm allergic to oak. It usually blooms between March and May. This entire summer my eyes have been bleeding from #RedTide. I live two miles from Indian Rocks Beach.
@AndrewGillum will do something about it! https://t.co/Gtr2HViKWZ"
"36","Came to our happy place. The Bait House in Clearwater Beach. Nice ride over, some red tide around Madeira and Reddington Beaches.  #greatfood #ringtoss #CWB… . https   www instagram com p Bngz1P0HRvMyv4OexHG2mA70LG wXkV1tCuAPk0",FALSE,"1038831772266586112","1038831772266586112",NA,"180350135",2018-09-09 16:49:29,"en","everyone","2010-08-19T12:21:09.000Z","Husband to an amazing wife and Father to the best 2 daughters in the world. #GOD #maga","Matt Vogler",FALSE,"Tampa, FL","Gcortho","https://pbs.twimg.com/profile_images/547936775730372608/WCnKcux7_normal.jpeg",FALSE,NA,NA,0,0,1,0,0,"700eeb799fa55a4b",386,1127,4233,2,"Came to our happy place. The Bait House in Clearwater Beach. Nice ride over, some red tide around Madeira and Reddington Beaches.  #greatfood #ringtoss #CWB… https://t.co/177EU6VY50"
"37","Walk swim walk no red tide here . https   www mapmywalk com workout 3138920401",FALSE,"1039531853101899776","1039531853101899776",NA,"62637676",2018-09-11 15:11:22,"en","everyone","2009-08-03T22:18:03.000Z","","John F. Lambert",FALSE,NA,"lambertwit","https://pbs.twimg.com/profile_images/3547030168/5c9ebaa635ac4cbe03341523ad3da715_normal.jpeg",FALSE,NA,"http://t.co/GlfIVJJxDU",0,0,0,0,0,"700eeb799fa55a4b",57,188,804,0,"Walk swim walk no red tide here https://t.co/X33HSbKfjb"
"38","@carla_vassiliou #prayforourbeaches🙋‍♂️🐡🐠🐟🐋🐳#Redtide#sadforourpristinebeaches🌴🐬🐋🌺 . https   twitter com carla_vassiliou status 1039982523013574658 photo 1",FALSE,"1039982523013574658","1039982523013574658","3217366373","3217366373",2018-09-12 21:02:10,"en","everyone","2015-04-28T14:31:17.000Z","Adventurous beach Lover. Living my best life 🧬💓","Carlav_Salt life",FALSE,"Clearwater, FL","carla_vassiliou","https://pbs.twimg.com/profile_images/613803080073789441/mz9mbS-z_normal.jpg",FALSE,NA,NA,0,0,0,0,0,"07d9ced29ec80000",120,384,2301,15,"@carla_vassiliou #prayforourbeaches🙋‍♂️🐡🐠🐟🐋🐳#Redtide#sadforourpristinebeaches🌴🐬🐋🌺 https://t.co/z3WQzdjp4S"
"39","Red Tide: Is Florida seafood safe to eat? Some is, some not.  @lreiley has the answers.    via @TB_Times #RedTide #foodtravelchat. http   www tampabay com news business agriculture Red Tide Is Florida seafood safe to eat _171735760",FALSE,"1040226989863522304","1040226989863522304",NA,"15518828",2018-09-13 13:13:35,"en","everyone","2008-07-21T18:36:22.000Z","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks","Sharon Kennedy Wynne",FALSE,"St. Petersburg, Fla.","SharonKWn","https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg",TRUE,NA,"https://t.co/nqGE2gcEFd",0,0,0,0,0,"26b27cadf61e2e58",2889,1296,15437,84,"Red Tide: Is Florida seafood safe to eat? Some is, some not.  @lreiley has the answers.   https://t.co/VIYjrZYwv8 via @TB_Times #RedTide #foodtravelchat"
"40","Dad comes to visit us for the first time in #florida and we feed him to sharks! We then walked him straight out to the #redtide. Anyone else up for a visit? 🦈😷❗️😂 #clearwateraquarium… . https   www instagram com p BnrbkcnHAkn",FALSE,"1040326494072045574","1040326494072045574",NA,"728977637050220546",2018-09-13 19:48:59,"en","everyone","2016-05-07T15:59:47.000Z","I make art to advance social and environmental causes. 💚💪🌎🌳🎨","Steph Hargrove",FALSE,"Clearwater, FL","art4theppl","https://pbs.twimg.com/profile_images/1166030721061928963/7z0LSRdg_normal.jpg",FALSE,"1261336221541957634","https://t.co/nIVBPlidju",0,0,0,0,0,"700eeb799fa55a4b",58,335,857,2,"Dad comes to visit us for the first time in #florida and we feed him to sharks! We then walked him straight out to the #redtide. Anyone else up for a visit? 🦈😷❗️😂 #clearwateraquarium… https://t.co/15rA9HLCTE"
"41","Just when I thought we were safe from the #RedTide I swim right into a snapper corpse. ",FALSE,"1040388382533271552","1040388382533271552",NA,"537637786",2018-09-13 23:54:54,"en","everyone","2012-03-26T22:59:22.000Z","Proverbs 31:26","Marissa Poole",FALSE,NA,"rissa_poole","https://pbs.twimg.com/profile_images/1562968712302534656/HWiM3HSQ_normal.jpg",FALSE,NA,NA,0,0,0,0,0,"700eeb799fa55a4b",301,401,5538,0,"Just when I thought we were safe from the #RedTide I swim right into a snapper corpse"
"42","Sad, dead fish at Honeymoon Island #redtide @FOX13News . https   twitter com ChristieoTV status 1040635255315673088 photo 1",FALSE,"1040635255315673088","1040635255315673088",NA,"403580377",2018-09-14 16:15:53,"en","everyone","2011-11-02T18:06:43.000Z","Social media producer, storyteller, teaching businesses how to turn followers into customers. Cheese, coffee addict. Hockey is life 🏒","Christie O'Sullivan",FALSE,"Tampa, FL","ChristieoTV","https://pbs.twimg.com/profile_images/1177594552779186176/K44Q0Hw8_normal.jpg",TRUE,NA,"https://t.co/nA4xZ1H6oq",3,0,6,0,0,"608a091166e5ddb0",906,957,3579,38,"Sad, dead fish at Honeymoon Island #redtide @FOX13News https://t.co/gj8TyA0V8L"
"43","Damn the red tide made it’s way to clearwater ☹️. ",FALSE,"1041324077582041088","1041324077582041088",NA,"1320583322",2018-09-16 13:53:01,"en","everyone","2013-04-01T15:34:58.000Z","you only have one life to make your dreams come true 🙏","cody",FALSE,"Florida, USA","coddeee","https://pbs.twimg.com/profile_images/1604824525128060929/U5VqUOY7_normal.jpg",FALSE,NA,NA,0,0,3,0,0,"4ad609c5e10fc033",433,211,30946,3,"Damn the red tide made it’s way to clearwater ☹️"
"44","@StephenKing Love it! ""Red Tide Rick."". ",FALSE,"1042155609364283392","1042307356208623616","2233154425","3047057417",2018-09-19 07:00:13,"en","everyone","2015-02-20T15:30:10.000Z","Director, Time Out of Time, Indie Feature, Screenwriter, Supporting Film in Florida, Member of theTampa Bay Film Society, Supporter for Indie Films.","Chuck Durbin",FALSE,"Palm Harbor, Florida","cdurbin2112","https://pbs.twimg.com/profile_images/1171482622037331969/b_1sP8Xz_normal.jpg",FALSE,NA,"https://t.co/OxzVsE6hfN",0,0,2,0,0,"c5a8a3c8523b835e",4886,5494,3710,60,"@StephenKing Love it! ""Red Tide Rick."""
"45","My friend took this picture over the weekend of St. Pete Beach littered with dead fish thanks to red tide. @AndrewGillum how do you plan to address this if elected governor? #florida #redtide . https   twitter com ARichmondnews status 1042395150310363136 photo 1",FALSE,"1042395150310363136","1042395150310363136",NA,"2506915454",2018-09-19 12:49:05,"en","everyone","2014-05-19T09:19:55.000Z","#CorgiCrew 🐶 IG: @ashleydrichmond","Corgmom",FALSE,"FL","ashleytweets216","https://pbs.twimg.com/profile_images/1532468103426236423/TNcc0JSy_normal.jpg",FALSE,"1537256171236737025",NA,0,1,1,0,0,"e54569d90c7032c0",1355,953,22913,42,"My friend took this picture over the weekend of St. Pete Beach littered with dead fish thanks to red tide. @AndrewGillum how do you plan to address this if elected governor? #florida #redtide https://t.co/jfibbS1jM3"
"46","No sign of #RedTide anywhere in #Tarponsprings ! Come out on our boat trips to enjoy the clear, calm water and great weather for #scubadiving trips and #fishingcharters  
🌊👌😎⛵️🎣 . https   twitter com NarcosisScubaCe status 1042410231257591808 photo 1",FALSE,"1042410231257591808","1042410231257591808",NA,"1029015884",2018-09-19 13:49:00,"en","everyone","2012-12-22T18:21:32.000Z","(727)-934-DIVE (3483)","#Narcosis Scuba",FALSE,"528 East Tarpon Avenue","NarcosisScubaCe","https://pbs.twimg.com/profile_images/1620791927103782916/YwLGsLSP_normal.jpg",FALSE,NA,"https://t.co/vWBBssA62N",2,3,3,1,0,"4ad609c5e10fc033",156,227,1926,0,"No sign of #RedTide anywhere in #Tarponsprings ! Come out on our boat trips to enjoy the clear, calm water and great weather for #scubadiving trips and #fishingcharters  
🌊👌😎⛵️🎣 https://t.co/0FdhkUTBsT"
"47","@NarcosisScubaCe @1ChordWonder Sweet
 
☂️😇☂️ 
Fallout101 . https   www rawstory com 2018 09 just not montana tavern refuses donald trump jr kimberly guilfoyle   W6GdhOhb0vc twitter. https   twitter com aiwandia status 1042423268991352832 photo 1",FALSE,"1042410231257591808","1042423268991352832","1029015884","920774385866129408",2018-09-19 14:40:49,"en","everyone","2017-10-18T22:11:35.000Z","It's been a long time coming, gonna be a long time gone, and it appears to be a law. Time, such a long long time before the dawn.☂️☂️☂️☂️☂️","Aiwandia",FALSE,"Brought to you by the Richard Blum Poverty Institute.","aiwandia","https://pbs.twimg.com/profile_images/923702975536574464/O8kgLxTf_normal.jpg",FALSE,NA,NA,0,1,0,0,0,NA,16,426,2525,1,"@NarcosisScubaCe @1ChordWonder Sweet
https://t.co/iztpyNzzAc 
☂️😇☂️ 
Fallout101 https://t.co/IG6uQWcUbt"
"48","@aiwandia @NarcosisScubaCe FUCK OFF!. ",FALSE,"1042410231257591808","1042425270517555200","920774385866129408","23024891",2018-09-19 14:48:46,"en","everyone","2009-03-06T03:39:03.000Z","I do NOT shut up!
Truth Social - @1chordwonder

Calling out #MSM #PublicOfficials #Perverts #Abusers #Greed #Apathy #LookAlikes #TunnelDwellers","JS™",FALSE,"USA","1ChordWonder","https://pbs.twimg.com/profile_images/1356119699730411520/QTtDdO40_normal.jpg",FALSE,"1149535945533710336",NA,0,0,0,0,0,NA,3538,3547,186360,31,"@aiwandia @NarcosisScubaCe FUCK OFF!"
"49","@NarcosisScubaCe How much are the dive charters?. ",FALSE,"1042410231257591808","1042451042670178304","1029015884","358464377",2018-09-19 16:31:11,"en","everyone","2011-08-19T23:49:31.000Z","Astrophysicist, Explorer, and Combat Veteran.","Antonio Paris",FALSE,"3rd Rock from the Sun","AntonioParis","https://pbs.twimg.com/profile_images/1349060470859206656/wyTmqUPf_normal.jpg",TRUE,"1609875199058448385","https://t.co/vqAXrEZUot",0,0,0,0,0,NA,373970,135569,56739,1933,"@NarcosisScubaCe How much are the dive charters?"
"50","Locals schooled me on the unfortunate Red Tide epidemic. I had no idea.... 🐟 🐢. ",FALSE,"1042641550457675776","1042641550457675776",NA,"372097739",2018-09-20 05:08:11,"en","everyone","2011-09-12T03:48:43.000Z","“Rest At The End, Not In The Middle” KB24[8] 🕊","⚜️ ØPTIMUS  GALACTUS 💫",FALSE,"Ponte Vedra Beach, FL","KiDxTWEETx","https://pbs.twimg.com/profile_images/1589537081222742017/U5yjyAik_normal.jpg",FALSE,"1578083610577485830",NA,0,0,0,0,0,"700eeb799fa55a4b",1030,1164,87323,15,"Locals schooled me on the unfortunate Red Tide epidemic. I had no idea.... 🐟 🐢"
"51","@ARichmondnews @AndrewGillum I'm very curious. Why doesn't @AndrewGillum mention this????
It's a huge topic!
His silence is so @HillaryClinton -ish! Is he trying to lose???. ",FALSE,"1042395150310363136","1042797822876119040","2506915454","1241209424",2018-09-20 15:29:09,"en","everyone","2013-03-04T12:06:22.000Z","@polarbearpalacelouisville on Instagram
Protect wolves, polar bears & old ladies
#Colorado
#Cats #Wolves #MountainLions #Jazz #UniversalBasicIncome #FreeNarnia","StarWolf",FALSE,"Denver, USA","AstralLobo","https://pbs.twimg.com/profile_images/784111103101968384/9ZQKCe1G_normal.jpg",FALSE,NA,NA,0,0,0,0,0,NA,2265,3632,55470,121,"@ARichmondnews @AndrewGillum I'm very curious. Why doesn't @AndrewGillum mention this????
It's a huge topic!
His silence is so @HillaryClinton -ish! Is he trying to lose???"
"52","Red tide may be of the most horrifying things I have ever seen and most sickening thing I’ve ever smelt. ",FALSE,"1043004551295422464","1043004551295422464",NA,"171480118",2018-09-21 05:10:37,"en","everyone","2010-07-27T12:57:30.000Z","legal assistant // public defender","Andrew",FALSE,"Tampa, FL","ceVascoDaGama","https://pbs.twimg.com/profile_images/1552807212929744896/tNaMJWh6_normal.jpg",FALSE,NA,NA,0,0,3,0,0,"26b27cadf61e2e58",215,168,7863,4,"Red tide may be of the most horrifying things I have ever seen and most sickening thing I’ve ever smelt"
"53","Unfortunately, the dreaded red tide has reached us at our beloved honeymoon island. We could use volunteer help to speed up the process to get our beaches back. If you or your family can help, please call 727-469-5942. Your city thanks you!. ",FALSE,"1043105604024393728","1043105604024393728",NA,"238568234",2018-09-21 11:52:10,"en","everyone","2011-01-15T13:41:14.000Z","I was born and raised in Dunedin and am proud to be a city commissioner.  I am married to my wife Carin and have two lovely children Lindsey and Chelsea.","Jeff Gow",FALSE,"Dunedin, FL","jeffgow4","https://pbs.twimg.com/profile_images/1247165879021760513/kmjZilsz_normal.jpg",FALSE,NA,NA,3,1,3,0,0,"608a091166e5ddb0",203,336,500,0,"Unfortunately, the dreaded red tide has reached us at our beloved honeymoon island. We could use volunteer help to speed up the process to get our beaches back. If you or your family can help, please call 727-469-5942. Your city thanks you!"
"54","ESCAPING RED TIDE: Fred Howard Beach in Tarpon Springs has been busy lately! They haven’t had a single issue with #RedTide. I spoke with families that drove from Sarasota &amp; Clearwater. @abcactionnews 4 &amp; 5 NEW HOPE for all #Pinellas beaches @TarponSprings @PinellasCoNews . https   twitter com SarahHollenbeck status 1043189858716594181 photo 1",FALSE,"1043189858716594181","1043189858716594181",NA,"19272161",2018-09-21 17:26:58,"en","everyone","2009-01-21T02:39:00.000Z","TV News in-depth storytelling manager @abcactionnews, Chicago native, @mizzou journalism alum, mom, dog lover. IL-MO-FL-KS-back to FL","Sarah J. Hollenbeck",FALSE,"St Petersburg, FL","SarahHollenbeck","https://pbs.twimg.com/profile_images/1152053776548847617/b6vHLltq_normal.jpg",TRUE,NA,"https://t.co/bBF2G5DfCy",3,1,6,0,0,"07d9c9a3b3084003",4639,2083,13689,182,"ESCAPING RED TIDE: Fred Howard Beach in Tarpon Springs has been busy lately! They haven’t had a single issue with #RedTide. I spoke with families that drove from Sarasota &amp; Clearwater. @abcactionnews 4 &amp; 5 NEW HOPE for all #Pinellas beaches @TarponSprings @PinellasCoNews https://t.co/YQnS6F8FqR"
"55","Since #redtide took over the local beaches, I have to find my zen elsewhere. 🏝🎨🙃 #mandalasketchbook #mandalameditation #floridabeachlife #redtidesucks #missingthebeach #mandalaart @… . https   www instagram com p Bn_8NFhHlRD",FALSE,"1043213231324635136","1043213231324635136",NA,"728977637050220546",2018-09-21 18:59:50,"en","everyone","2016-05-07T15:59:47.000Z","I make art to advance social and environmental causes. 💚💪🌎🌳🎨","Steph Hargrove",FALSE,"Clearwater, FL","art4theppl","https://pbs.twimg.com/profile_images/1166030721061928963/7z0LSRdg_normal.jpg",FALSE,"1261336221541957634","https://t.co/nIVBPlidju",0,0,0,0,0,"700eeb799fa55a4b",58,335,857,2,"Since #redtide took over the local beaches, I have to find my zen elsewhere. 🏝🎨🙃 #mandalasketchbook #mandalameditation #floridabeachlife #redtidesucks #missingthebeach #mandalaart @… https://t.co/HXXhxCZ4XZ"
"56","@SarahHollenbeck @abcactionnews @TarponSprings @PinellasCoNews Need to spend some money on Fred Howard #makebigger #beach-beautify. ",FALSE,"1043189858716594181","1043460730312372224","19272161","1028463488",2018-09-22 11:23:19,"en","everyone","2012-12-22T13:01:19.000Z","Living the Life in Florida!","Becky Newell",FALSE,"Trinity Florida","BeckyNewell65","https://pbs.twimg.com/profile_images/739891709480423424/0mRS7y0v_normal.jpg",FALSE,NA,NA,0,0,0,0,0,NA,63,169,3018,2,"@SarahHollenbeck @abcactionnews @TarponSprings @PinellasCoNews Need to spend some money on Fred Howard #makebigger #beach-beautify"
"57","f red tide bro....my nose is on fire. ",FALSE,"1043711876172075008","1043711876172075008",NA,"153555676",2018-09-23 04:01:17,"en","everyone","2010-06-08T21:35:17.000Z","USF alum ♐️","tiara 🧚🏽",FALSE,NA,"tiarakamm","https://pbs.twimg.com/profile_images/1604225269203668995/-Anve20u_normal.jpg",FALSE,"1603953760039886848",NA,0,0,0,0,0,"e54569d90c7032c0",455,237,64724,10,"f red tide bro....my nose is on fire"
"58","Still no more red tide  . https   www mapmywalk com workout 3165951244",FALSE,"1044605191805423616","1044605191805423616",NA,"62637676",2018-09-25 15:11:00,"en","everyone","2009-08-03T22:18:03.000Z","","John F. Lambert",FALSE,NA,"lambertwit","https://pbs.twimg.com/profile_images/3547030168/5c9ebaa635ac4cbe03341523ad3da715_normal.jpeg",FALSE,NA,"http://t.co/GlfIVJJxDU",0,0,0,0,0,"700eeb799fa55a4b",57,188,804,0,"Still no more red tide  https://t.co/ucDmXwkRSD"
