"","text","possibly_sensitive","id","created_at.x","author_id","conversation_id","reply_settings","lang","in_reply_to_user_id","profile_image_url","location","protected","description","verified","username","name","created_at.y","url","pinned_tweet_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"236","@bradentonherald : Based on Bradenton’s own reports, at least 30 million gallons of raw sewage have been spilled into the Manatee River since July 2017.
. https   www bradenton com news local article255765506 html",FALSE,"1460242125531095054",2021-11-15 13:43:47,"2786005869","1460242125531095054","everyone","en","19344401","https://pbs.twimg.com/profile_images/1209443083294609410/uSHZWmMB_normal.jpg","435 Cortez Road West, Bradenton, FL 34207",FALSE,"The Official Twitter page of the Manatee County Democratic Party. #DemocratsDeliver #VotingIsYourSuperpower #MakeADifference!",FALSE,"DemocratManatee","Manatee County Dems","2014-09-26T18:14:27.000Z","https://t.co/526SIEhfh2","1616111600670326797",0,0,0,0,0,1945,1009,11671,30,NA,"@bradentonherald : Based on Bradenton’s own reports, at least 30 million gallons of raw sewage have been spilled into the Manatee River since July 2017.
https://t.co/D0oI11O1s9",FALSE
"237","Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River -  #GoogleAlerts. https   www bradenton com news local article255765506 html",FALSE,"1460276082125516806",2021-11-15 15:58:43,"534263140","1460276082125516806","everyone","en",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",NA,FALSE,"",FALSE,"FloridaIssues","Florida Issues","2012-03-23T12:49:26.000Z",NA,NA,1,0,1,0,0,1025,11,135944,38,NA,"Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River - https://t.co/h5dgsqATDr #GoogleAlerts",FALSE
"238","RT @FloridaIssues: Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River -  #GoogleAlerts. https   www bradenton com news local article255765506 html",FALSE,"1460281056821751816",2021-11-15 16:18:29,"17340590","1460281056821751816","everyone","en",NA,"https://pbs.twimg.com/profile_images/1496950123259170822/irpah-GS_normal.jpg","Clermont, FL",FALSE,"Retired RACER & folk singer, LGBT, USN vet, Liberal, ex-film critic,  wife-Mom-Granny, Golden Retrievers, Border Reiver Scot descendant, weather & space geek.",FALSE,"cindyscott54","Cindy Scott 🏳️‍🌈🇺🇲🏴󠁧󠁢󠁳󠁣󠁴󠁿🦮⚓🎸🏎🎥","2008-11-12T15:00:49.000Z","https://t.co/evbIqUoWmQ","1019751005934817281",1,0,0,0,0,4028,4917,193303,195,NA,"RT @FloridaIssues: Lawsuit aims to put a stop to Bradenton's sewage spills into Manatee River - https://t.co/h5dgsqATDr #GoogleAlerts",FALSE
"239","Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River  It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver. https   www bradenton com news local article255765506 html",FALSE,"1460359225683726345",2021-11-15 21:29:06,"60949196","1460359225683726345","everyone","en",NA,"https://pbs.twimg.com/profile_images/1535735645322330117/c5vrV-dv_normal.jpg","Bradenton, FL",FALSE,"Former Councilman City of Bradenton (5 Terms) - U of Miami, Morehouse and Eckerd College - U of Phoenix MPA - FAMU College of Law J.D. #Resist #BLM #FBR #DrCole",FALSE,"Councilman_Byrd","Harold E. Byrd, Jr.","2009-07-28T16:29:39.000Z",NA,NA,2,0,5,0,0,2759,3101,11264,12,NA,"Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver",FALSE
"240","Suncoast Waterkeeper and other environmental groups plan to sew the city of Bradenton for a history of sewage spills in the Manatee River. . https   patch com florida bradenton bradenton sewage spills targeted impending lawsuit",FALSE,"1460392725832949763",2021-11-15 23:42:13,"163490388","1460392725832949763","everyone","en",NA,"https://pbs.twimg.com/profile_images/1042051379659825152/nOlfgZNq_normal.jpg","Bradenton, FL",FALSE,"Local news, alerts, events and more. We're your source for all things Bradenton.",FALSE,"BradentonPatch","Bradenton Patch","2010-07-06T15:11:36.000Z","https://t.co/DKAhcr7pzx",NA,0,0,0,0,0,1018,1218,7729,38,NA,"Suncoast Waterkeeper and other environmental groups plan to sew the city of Bradenton for a history of sewage spills in the Manatee River. https://t.co/58GaCbF9U3",FALSE
"241","Waterkeepers doing their jobs along Gulf coast. Progress made, but more accountability needed. Bradenton could face lawsuit over sewage spills . https   www wfla com news local news manatee county bradenton could face lawsuit over sewage spills",FALSE,"1460972426536402949",2021-11-17 14:05:44,"1432452900584841221","1460972426536402949","everyone","en",NA,"https://pbs.twimg.com/profile_images/1443328269097611269/rVtP4Vxt_normal.jpg","Cape Coral, FL",FALSE,"Just a citizen trying to beat the system and combat red tide: save precious natural resources from development and agriculture.",FALSE,"CombatRedTide","CombatRedTide","2021-08-30T21:19:39.000Z",NA,NA,0,0,0,0,0,18,122,439,0,NA,"Waterkeepers doing their jobs along Gulf coast. Progress made, but more accountability needed. Bradenton could face lawsuit over sewage spills https://t.co/809Dcccec6",FALSE
"242","RT @Councilman_Byrd: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River  It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver. https   www bradenton com news local article255765506 html",FALSE,"1461153695199109125",2021-11-18 02:06:02,"14464980","1461153695199109125","everyone","en",NA,"https://pbs.twimg.com/profile_images/1611460144809779224/mwEe77oO_normal.jpg","Florida, USA",FALSE,"Professor Emeritus. Studying Italian & Spanish. Mah Jongg player. Ailurophile. Watercolorist. Married with 2 Ragdoll cats. Learning to play the piano.",FALSE,"DelaneyKirk","DrDelaneyKirk 🐾","2008-04-21T18:11:53.000Z",NA,"1623056573474930688",2,0,0,0,0,11046,10586,63399,149,NA,"RT @Councilman_Byrd: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver",FALSE
"243","RT @Councilman_Byrd: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River  It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver. https   www bradenton com news local article255765506 html",FALSE,"1461390159816105988",2021-11-18 17:45:40,"2786005869","1461390159816105988","everyone","en",NA,"https://pbs.twimg.com/profile_images/1209443083294609410/uSHZWmMB_normal.jpg","435 Cortez Road West, Bradenton, FL 34207",FALSE,"The Official Twitter page of the Manatee County Democratic Party. #DemocratsDeliver #VotingIsYourSuperpower #MakeADifference!",FALSE,"DemocratManatee","Manatee County Dems","2014-09-26T18:14:27.000Z","https://t.co/526SIEhfh2","1616111600670326797",2,0,0,0,0,1945,1009,11671,30,NA,"RT @Councilman_Byrd: Lawsuit aims to put a stop to Bradenton’s sewage spills into Manatee River https://t.co/gEKvWYnQxQ It’s unclear what approach the city will take, but Bloom said he hopes to be part of the solution #Bradenton #Environment #Suncoast #ManateeRiver",FALSE
"244","Environmental groups will sue the City of Bradenton over their continuous discharges of sewage into the Manatee River. . https   thebradentontimes com groups file notice to sue city of bradenton over discharges p23679 158 htm",FALSE,"1462466824742658048",2021-11-21 17:03:56,"22491377","1462466824742658048","everyone","en",NA,"https://pbs.twimg.com/profile_images/1483887619452936196/UDG-eMxZ_normal.jpg","Bradenton, FL",FALSE,"Editor of https://t.co/8XJrWkBtux — Manatee County's most trusted source for fact-based news and analysis without an agenda!",FALSE,"BradentonTimes","Mitch Maley","2009-03-02T15:01:54.000Z","https://t.co/TaeV0DVZPW",NA,0,0,0,0,0,8466,1447,14239,192,NA,"Environmental groups will sue the City of Bradenton over their continuous discharges of sewage into the Manatee River. https://t.co/MoPP0YpAo0",FALSE
"245","Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465700916749688840",2021-11-30 15:15:04,"6942422","1465700916749688840","everyone","en",NA,"https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota, Florida",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"HeraldTribune","Sarasota Herald-Tribune","2007-06-19T21:13:46.000Z","https://t.co/W5oFw0FxIi",NA,3,0,4,1,0,61781,836,119057,922,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq",FALSE
"246","RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465702049882906625",2021-11-30 15:19:34,"1400149065065811974","1465702049882906625","everyone","en",NA,"https://pbs.twimg.com/profile_images/1592399861390909441/AXZtquvR_normal.jpg","🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",FALSE,"Married to the best man ever, mother and grandmother.  God is good.  All DM's will be ignored.",FALSE,"MariaYa95351033","Thalossophile","2021-06-02T17:55:40.000Z",NA,NA,3,0,0,0,0,551,759,23427,0,NA,"RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq",FALSE
"247","RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465704120317190151",2021-11-30 15:27:48,"445107982","1465704120317190151","everyone","en",NA,"https://pbs.twimg.com/profile_images/1578163038355881984/bdST10Lr_normal.jpg",NA,FALSE,"watchdog editor @heraldtribune | always repping @MiamiDolphins @MiamiHeat @fsufootball",TRUE,"JoshSalman","Josh Salman","2011-12-24T01:17:16.000Z","https://t.co/QbiSCA2u1F",NA,3,0,0,0,0,2867,977,17917,104,NA,"RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq",FALSE
"248","RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465704291956518922",2021-11-30 15:28:29,"1462879144761380868","1465704291956518922","everyone","en",NA,"https://pbs.twimg.com/profile_images/1605784536427675649/q1LKX5lA_normal.jpg",NA,FALSE,"Sarasota County Disaster Recovery | UCF Graduate Student | Emergency Management",FALSE,"_brettnapier","Brett A. Napier","2021-11-22T20:22:51.000Z","https://t.co/V1PGckbj4C",NA,3,0,0,0,0,18,91,23,0,NA,"RT @HeraldTribune: Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/UqlqSCGpMq",FALSE
"249","“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry . http   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465742675852804096",2021-11-30 18:01:00,"6942422","1465742675852804096","everyone","en",NA,"https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png","Sarasota, Florida",FALSE,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",TRUE,"HeraldTribune","Sarasota Herald-Tribune","2007-06-19T21:13:46.000Z","https://t.co/W5oFw0FxIi",NA,4,1,3,0,0,61781,836,119057,922,NA,"“We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o",FALSE
"250","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry . http   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465743301915594762",2021-11-30 18:03:30,"60949196","1465743301915594762","everyone","en",NA,"https://pbs.twimg.com/profile_images/1535735645322330117/c5vrV-dv_normal.jpg","Bradenton, FL",FALSE,"Former Councilman City of Bradenton (5 Terms) - U of Miami, Morehouse and Eckerd College - U of Phoenix MPA - FAMU College of Law J.D. #Resist #BLM #FBR #DrCole",FALSE,"Councilman_Byrd","Harold E. Byrd, Jr.","2009-07-28T16:29:39.000Z",NA,NA,4,0,0,0,0,2759,3101,11264,12,NA,"RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o",FALSE
"251","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry . http   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465744415977361419",2021-11-30 18:07:55,"445107982","1465744415977361419","everyone","en",NA,"https://pbs.twimg.com/profile_images/1578163038355881984/bdST10Lr_normal.jpg",NA,FALSE,"watchdog editor @heraldtribune | always repping @MiamiDolphins @MiamiHeat @fsufootball",TRUE,"JoshSalman","Josh Salman","2011-12-24T01:17:16.000Z","https://t.co/QbiSCA2u1F",NA,4,0,0,0,0,2867,977,17917,104,NA,"RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o",FALSE
"252","Environmental groups plan to file lawsuit sewage in Manatee River - Sarasota Herald-Tribune -  #GoogleAlerts. https   cm heraldtribune com offers reg",FALSE,"1465750737791725575",2021-11-30 18:33:02,"534263140","1465750737791725575","everyone","en",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",NA,FALSE,"",FALSE,"FloridaIssues","Florida Issues","2012-03-23T12:49:26.000Z",NA,NA,0,0,0,0,0,1025,11,135944,38,NA,"Environmental groups plan to file lawsuit sewage in Manatee River - Sarasota Herald-Tribune - https://t.co/oDuELWEdC1 #GoogleAlerts",FALSE
"253","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry . http   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465794178579902474",2021-11-30 21:25:39,"397469365","1465794178579902474","everyone","en",NA,"https://pbs.twimg.com/profile_images/3472814492/058bfe1a789dcaba6fb4a29f0a23c18b_normal.jpeg","Bradenton, Fl.",FALSE,"After nearly 50 years in journalism in Florida, this ol' Lakeland Muskie is retired, but keeping his hand in writing.",FALSE,"vinmannix","Vin Mannix","2011-10-24T18:46:18.000Z","https://t.co/eU06rUFn2m","1595127949342433280",4,0,0,0,0,1999,993,41380,20,NA,"RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o",FALSE
"254","@HeraldTribune @vinmannix Sounds like the GOP voting against the infrastructure bill was a bad thing.. ",FALSE,"1465796276239360011",2021-11-30 21:34:00,"1437943361558691841","1465742675852804096","everyone","en","6942422","https://pbs.twimg.com/profile_images/1437945515325501440/5j4Hg-H1_normal.jpg","Bleeding Kansas to Sarasota",FALSE,"Patriot!

Treating the MAGA TRAITORS like those who claimed to be ""sound on the goose"" since 1854.

Historical FACTS don't care about dipshit MAGA feelings.",FALSE,"Grim_Chieftain","James H. Lane","2021-09-15T00:56:40.000Z",NA,"1439413711375151109",0,0,0,0,0,240,542,8109,2,NA,"@HeraldTribune @vinmannix Sounds like the GOP voting against the infrastructure bill was a bad thing.",TRUE
"255","RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry . http   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1465816980431249417",2021-11-30 22:56:16,"349049976","1465816980431249417","everyone","en",NA,"https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Bradenton, Fla.",FALSE,"",TRUE,"MRMasferrer","Marc R. Masferrer","2011-08-05T13:16:34.000Z",NA,NA,4,0,0,0,0,3163,1919,76814,119,NA,"RT @HeraldTribune: “We cherish the Manatee River and all of our bodies of water. Unfortunately, the price tag when you have aged infrastructure is in the millions.” - Bradenton City Administrator Rob Perry https://t.co/lUFteYDN0o",FALSE
"256","@ByronDonalds You literally have shit pouring into the streets in FL but yet you vote against infrastructure and peddle more fear.  No solutions Donalds - zero accomplished in congress.  . https   www google com amp s amp heraldtribune com amp 8793626002",FALSE,"1465842162805919748",2021-12-01 00:36:20,"1022533598249984000","1465830601857064961","everyone","en","96015533","https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg",NA,FALSE,"Pink’s not well and back at the hotel.",FALSE,"Tilted_Toast","Tilted Toast","2018-07-26T17:26:22.000Z",NA,"1346445413440761857",0,0,1,0,0,36,150,4915,1,NA,"@ByronDonalds You literally have shit pouring into the streets in FL but yet you vote against infrastructure and peddle more fear.  No solutions Donalds - zero accomplished in congress.  https://t.co/UzcD16OfYV",FALSE
"257","@BitcoinBilla @ByronDonalds This guy loves shit.  So what does that say about Donalds. . https   www google com amp s amp heraldtribune com amp 8793626002",FALSE,"1465842475789164550",2021-12-01 00:37:34,"1022533598249984000","1465830601857064961","everyone","en","887186520934944768","https://pbs.twimg.com/profile_images/1577243469248086016/NIRFhWga_normal.jpg",NA,FALSE,"Pink’s not well and back at the hotel.",FALSE,"Tilted_Toast","Tilted Toast","2018-07-26T17:26:22.000Z",NA,"1346445413440761857",0,0,0,0,0,36,150,4915,1,NA,"@BitcoinBilla @ByronDonalds This guy loves shit.  So what does that say about Donalds. https://t.co/UzcD16OfYV",FALSE
"258","Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1",FALSE,"1466023470458880006",2021-12-01 12:36:47,"20243","1466023470458880006","everyone","en",NA,"https://pbs.twimg.com/profile_images/15102242/miro66_normal.jpg","Florida ",FALSE,"I still don't know what I'm doing.",FALSE,"crowdedfalafel","tom","2006-11-24T12:16:55.000Z","https://t.co/J2aUzD9BTg","457876326566068224",5,0,4,0,0,707,2957,19283,35,NA,"Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7",FALSE
"259","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1",FALSE,"1466023525798584321",2021-12-01 12:37:00,"2826987948","1466023525798584321","everyone","en",NA,"https://pbs.twimg.com/profile_images/514175961189715968/qi5IT74g_normal.png","Sarasota County, FL",FALSE,"Citizens for Sarasota County -- a new coalition to promote ethical, responsive government.",FALSE,"PublicGood2050","Public Good","2014-09-22T22:11:57.000Z","http://t.co/EfZPVlfgi9",NA,5,0,0,0,0,277,341,6790,12,NA,"RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7",FALSE
"260","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1",FALSE,"1466023543859253255",2021-12-01 12:37:04,"14699205","1466023543859253255","everyone","en",NA,"https://pbs.twimg.com/profile_images/53912530/dv_normal.jpg",NA,FALSE,"",FALSE,"TwartVader","TwartVader","2008-05-08T11:49:17.000Z",NA,NA,5,0,0,0,0,46,126,6654,3,NA,"RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7",FALSE
"261","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1",FALSE,"1466023559952752651",2021-12-01 12:37:08,"109613995","1466023559952752651","everyone","en",NA,"https://pbs.twimg.com/profile_images/495319540427784192/fSdnbOv1_normal.jpeg","Sarasota, FL",FALSE,"All things relating to the quality of life in Lake Sarasota, Fl.",FALSE,"lakesarasota","Lake Sarasota","2010-01-29T17:20:38.000Z","http://t.co/mf389Wtxan",NA,5,0,0,0,0,874,531,7212,23,NA,"RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7",FALSE
"262","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1",FALSE,"1466023577946402817",2021-12-01 12:37:13,"938757225266507776","1466023577946402817","everyone","en",NA,"https://pbs.twimg.com/profile_images/938758749434478592/-GrE-QKE_normal.jpg",NA,FALSE,"Fresh Start Sarasota supports an open, community-based plan to enhance the inherent value of the Celery Fields bird sanctuary, integrating public land uses.",FALSE,"FreshStarSrq","Fresh Start Sarasota","2017-12-07T13:08:58.000Z",NA,NA,5,0,0,0,0,105,84,2906,2,NA,"RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7",FALSE
"263","Aging infrastructure is a huge problem that will cost a lot of money to fix. But we'd better find that money, and soon.  via @heraldtribune. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1466066981673746433",2021-12-01 15:29:41,"2701863841","1466066981673746433","everyone","en",NA,"https://pbs.twimg.com/profile_images/1261323378079735808/MGIjyXmc_normal.jpg","Florida, USA",FALSE,"Fighting political corruption in Florida by galvanizing public resolve to end the systemic pollution and mismanagement of our waterways.",FALSE,"VoteWaterFL","VoteWater","2014-08-02T22:02:05.000Z","https://t.co/KznHCq17zJ",NA,0,0,1,0,0,1857,1077,4426,25,NA,"Aging infrastructure is a huge problem that will cost a lot of money to fix. But we'd better find that money, and soon. https://t.co/ZFuTIT6HHY via @heraldtribune",FALSE
"264","Environmental groups plan to file lawsuit sewage in Manatee River | Raw and partially treated sewage bypassed the city's aging treatment plant and\u00a0was diverted into\u00a0the M #environmental
. https   www jdsupra com legalnews environmental deconfliction 2021 the 2461234",FALSE,"1466096102495506441",2021-12-01 17:25:24,"1288022119805153280","1466096102495506441","everyone","en",NA,"https://pbs.twimg.com/profile_images/1509553501336403972/Dof_DHv7_normal.jpg","United States",FALSE,"Digital creator
◾Digital Marketing, Simple Branding Tips for business growth.
◾Email:sou247017@gmail.com
🟧 • DM me for inquirie",FALSE,"sourav_marketer","Sourav Bhowmick","2020-07-28T08:09:43.000Z","https://t.co/Jd252OzFV2",NA,0,0,0,0,0,1069,1285,2411,2,NA,"Environmental groups plan to file lawsuit sewage in Manatee River | Raw and partially treated sewage bypassed the city's aging treatment plant and\u00a0was diverted into\u00a0the M #environmental
https://t.co/PLJQVSnEOo",FALSE
"265","Entergy Shareholders Create Cleaner Communities Through $1M in Environmental Grants | Entergy Corporation’s shareholders are helping protect the environment by contributing to part #environmental
. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1466099375956889606",2021-12-01 17:38:24,"1288022119805153280","1466099375956889606","everyone","en",NA,"https://pbs.twimg.com/profile_images/1509553501336403972/Dof_DHv7_normal.jpg","United States",FALSE,"Digital creator
◾Digital Marketing, Simple Branding Tips for business growth.
◾Email:sou247017@gmail.com
🟧 • DM me for inquirie",FALSE,"sourav_marketer","Sourav Bhowmick","2020-07-28T08:09:43.000Z","https://t.co/Jd252OzFV2",NA,0,0,0,0,0,1069,1285,2411,2,NA,"Entergy Shareholders Create Cleaner Communities Through $1M in Environmental Grants | Entergy Corporation’s shareholders are helping protect the environment by contributing to part #environmental
https://t.co/71fYw93qRN",FALSE
"266","Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018  via @heraldtribune. https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002",FALSE,"1466165123068964873",2021-12-01 21:59:40,"31169294","1466165123068964873","everyone","en",NA,"https://pbs.twimg.com/profile_images/593762344246751233/UxGs5qZZ_normal.jpg","florida",FALSE,"Retired govt & environmental reporter@t The Ledger, Lakeland FL;  Spending more time outdoors these days.",TRUE,"LedgerTom","tom palmer","2009-04-14T17:09:04.000Z",NA,NA,0,0,0,0,0,356,66,17580,59,NA,"Bradenton to be sued by environmental groups over 160 million gallons in sewage spills since 2018 https://t.co/EtyVpHFQKc via @heraldtribune",FALSE
"267","RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
 . https   www heraldtribune com story news local manatee 2021 11 30 sewage spills manatee river bradenton florida environmental groups plan to sue lawsuit 160 m gallons 8793626002. https   twitter com crowdedfalafel status 1466023470458880006 photo 1",FALSE,"1466217258070560769",2021-12-02 01:26:49,"3437337791","1466217258070560769","everyone","en",NA,"https://pbs.twimg.com/profile_images/1221291032224071680/zJqAENvR_normal.jpg","sarasota ",FALSE,"",FALSE,"LohrKrista","Krista Lohr","2015-08-23T22:54:17.000Z",NA,NA,5,0,0,0,0,155,346,2981,1,NA,"RT @crowdedfalafel: Bradenton sued for dumping an estimated 160 million gallons of sewage into the Manatee River - plaintiffs include Suncoast Waterkeeper 
https://t.co/CwqTFH8BWH https://t.co/OYndQWAZO7",FALSE
