"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","pinned_tweet_id","url","profile_image_url","verified","username","created_at.y","name","description","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","withheld.x_copyright","text_with_display_links","reply.to.thread.no.term"
"24","RT @kkuizon: 26 to 28 million gallons of wastewater is believed to have spilled into Sarasota Bay. This comes following a leak from an underwater pipe from Longboat Key @fox13news #Longboatkey #Sarasota #Manatee . https   twitter com kkuizon status 1278444520510763009 photo 1",NA,FALSE,2020-07-01 23:35:23,"everyone","1278472299642003458","2842239604","en","1278472299642003458",FALSE,"831903738071830532",NA,"https://pbs.twimg.com/profile_images/1250637488533749760/Qpv-9Art_normal.jpg",FALSE,"S_uckmynutt","2014-10-23T22:00:26.000Z","nic","Wake up to find out that you are the eyes of the world💀🌹",NA,12,0,0,0,0,495,273,67262,4,NA,NA,"RT @kkuizon: 26 to 28 million gallons of wastewater is believed to have spilled into Sarasota Bay. This comes following a leak from an underwater pipe from Longboat Key @fox13news #Longboatkey #Sarasota #Manatee https://t.co/JGlyCCD342",FALSE
"25","@kkuizon @FOX13News All that stuck up money out there ...dont worry there shit doesn't atink. ","26014932",FALSE,2020-07-02 00:44:40,"everyone","1278444520510763009","1274752267346903040","en","1278489735917375488",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1276367455489871873/-SXQKmRJ_normal.jpg",FALSE,"Derrick10338108","2020-06-21T17:13:32.000Z","Derrick","Want to see the good in everyone...ready to make your life a living hell if I have to",NA,0,0,1,0,0,29,51,54,0,NA,NA,"@kkuizon @FOX13News All that stuck up money out there ...dont worry there shit doesn't atink",TRUE
"26","Wastewater spill may have long-term impact on Sarasota Bay @fox13news #longboatkey #sarasota #manatee . https   www fox13news com news wastewater spill may have long term impact on sarasota bay",NA,FALSE,2020-07-02 01:11:47,"everyone","1278496557134946304","26014932","en","1278496557134946304",FALSE,NA,"https://t.co/C8yRkQVAYP","https://pbs.twimg.com/profile_images/964559428560281600/xGdD0z3r_normal.jpg",TRUE,"kkuizon","2009-03-23T14:53:08.000Z","Kim Kuizon FOX 13","Fox 13 WTVT Reporter. Florida Girl living the dream. Wife, new mom, Gator, adventure seeker-outdoor lover & trying to juggle it all at once. Opinions are my own","Tampa Bay",1,0,1,1,0,7308,516,21130,190,NA,NA,"Wastewater spill may have long-term impact on Sarasota Bay @fox13news #longboatkey #sarasota #manatee https://t.co/Ldw2SL80h3",FALSE
"27","RT @kkuizon: Wastewater spill may have long-term impact on Sarasota Bay @fox13news #longboatkey #sarasota #manatee . https   www fox13news com news wastewater spill may have long term impact on sarasota bay",NA,FALSE,2020-07-02 01:13:29,"everyone","1278496984693911552","836348305567268865","en","1278496984693911552",FALSE,"1109118422216892416",NA,"https://pbs.twimg.com/profile_images/836350408868171776/kwaVmLAx_normal.jpg",FALSE,"indivisible_brd","2017-02-27T22:52:29.000Z","IndivisibleBradenton","Indivisible Bradenton","Bradenton, FL",1,0,0,0,0,1150,946,25194,24,NA,NA,"RT @kkuizon: Wastewater spill may have long-term impact on Sarasota Bay @fox13news #longboatkey #sarasota #manatee https://t.co/Ldw2SL80h3",FALSE
"28","@kkuizon @FOX13News Yay humans!. ","26014932",FALSE,2020-07-02 03:31:19,"everyone","1278444520510763009","758626133831192576","en","1278531673085423617",FALSE,"1514925908003536896",NA,"https://pbs.twimg.com/profile_images/990933509668790272/HRAIXkiW_normal.jpg",FALSE,"HellFireFlorida","2016-07-28T11:32:19.000Z","The Hellfire Club","Follow Hell Fire to get the latest common sense tweets. Not a Democrat. Not a Republican. All politicians are conmen.",NA,0,0,0,0,0,48,151,2123,1,NA,NA,"@kkuizon @FOX13News Yay humans!",TRUE
"29","@kkuizon @FOX13News Terrorist attack?. ","26014932",FALSE,2020-07-02 03:31:48,"everyone","1278444520510763009","758626133831192576","sv","1278531793113812993",FALSE,"1514925908003536896",NA,"https://pbs.twimg.com/profile_images/990933509668790272/HRAIXkiW_normal.jpg",FALSE,"HellFireFlorida","2016-07-28T11:32:19.000Z","The Hellfire Club","Follow Hell Fire to get the latest common sense tweets. Not a Democrat. Not a Republican. All politicians are conmen.",NA,0,0,0,0,0,48,151,2123,1,NA,NA,"@kkuizon @FOX13News Terrorist attack?",TRUE
"30","@_gulfcoastchris @kkuizon @FOX13News Poopy water?. ","731985605601693697",FALSE,2020-07-02 03:32:13,"everyone","1278444520510763009","758626133831192576","en","1278531897828749314",FALSE,"1514925908003536896",NA,"https://pbs.twimg.com/profile_images/990933509668790272/HRAIXkiW_normal.jpg",FALSE,"HellFireFlorida","2016-07-28T11:32:19.000Z","The Hellfire Club","Follow Hell Fire to get the latest common sense tweets. Not a Democrat. Not a Republican. All politicians are conmen.",NA,0,0,0,0,0,48,151,2123,1,NA,NA,"@_gulfcoastchris @kkuizon @FOX13News Poopy water?",TRUE
"31","RT @kkuizon: 26 to 28 million gallons of wastewater is believed to have spilled into Sarasota Bay. This comes following a leak from an underwater pipe from Longboat Key @fox13news #Longboatkey #Sarasota #Manatee . https   twitter com kkuizon status 1278444520510763009 photo 1",NA,FALSE,2020-07-02 10:39:05,"everyone","1278639322368016384","435423881","en","1278639322368016384",FALSE,NA,"https://t.co/dTLQF9jhU3","https://pbs.twimg.com/profile_images/1257806466502856705/gp9d2PKt_normal.jpg",FALSE,"redcarma","2011-12-13T01:46:22.000Z","Just Maryann ⚾️🏈🤘🎵🎶","Not my circus. Not my monkeys. Bronx girl. Sports Chick Extraordinaire. #USFAlum #YankeeGirl #CowboyNation #veggiegirl","Tampa Bay",12,0,0,0,0,339,1304,11447,12,NA,NA,"RT @kkuizon: 26 to 28 million gallons of wastewater is believed to have spilled into Sarasota Bay. This comes following a leak from an underwater pipe from Longboat Key @fox13news #Longboatkey #Sarasota #Manatee https://t.co/JGlyCCD342",FALSE
"32","Break in main wastewater sewer line in Manatee County. 

“We’re really afraid of the ecological consequences and right now today, we’re worried about the health and potential human impacts,” said Justin Bloom, Founder of Suncoast Waterkeeper. 

. https   rebrandly com 404",NA,FALSE,2020-07-07 19:43:00,"everyone","1280588146401587201","1046953802245578753","en","1280588146401587201",FALSE,"1304150592277929984","https://t.co/nrcNO8vykn","https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg",FALSE,"HelpFloridaHeal","2018-10-02T02:43:32.000Z","Help Florida Heal","We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.","Boca Grande, FL",1,0,0,1,0,147,347,1461,2,NA,NA,"Break in main wastewater sewer line in Manatee County. 

“We’re really afraid of the ecological consequences and right now today, we’re worried about the health and potential human impacts,” said Justin Bloom, Founder of Suncoast Waterkeeper. 

https://t.co/jp21kOMit5",FALSE
"33","RT @ReadCarlos: On Friday, a contractor hit a sewer line at 5250 Gulf of Mexico Drive on Longboat Key at about 7:30 p.m. resulting in a spill of less than 1,000 gallons of wastewater. Repairs will be completed by Wednesday. The spill has been plugged and bypassed.. ",NA,FALSE,2020-07-10 17:22:01,"everyone","1281639829516750851","816013053745627136","en","1281639829516750851",FALSE,"1621846317419962368",NA,"https://pbs.twimg.com/profile_images/1028519708381732865/f0iw2Swi_normal.jpg",FALSE,"Artymedon","2017-01-02T20:07:27.000Z","Felsenhardt","🕵️‍♂️pianist, botanist, linguist
#civil,#rights,#Communautes Francophones","South Carolina, USA",1,0,0,0,0,357,4928,14514,0,NA,NA,"RT @ReadCarlos: On Friday, a contractor hit a sewer line at 5250 Gulf of Mexico Drive on Longboat Key at about 7:30 p.m. resulting in a spill of less than 1,000 gallons of wastewater. Repairs will be completed by Wednesday. The spill has been plugged and bypassed.",FALSE
"34","The town of Longboat Key has been fined over $242,000 by the @FLDEPNews  for a sewage break and ensuing spill that occurred in June sending around 28 million gallons of #sewage wastewater into #Sarasota Bay in June . https   thebradentontimes com longboat key fined for sarasota bay sewage spill p22231 158 htm",NA,FALSE,2020-10-07 12:01:11,"everyone","1313811606900559873","1088196428961406976","en","1313811606900559873",FALSE,NA,"https://t.co/AR8sz1dyFZ","https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg",FALSE,"awsproject","2019-01-23T22:07:01.000Z","American Water Security Project","Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",NA,0,0,0,0,0,92,95,1368,1,NA,NA,"The town of Longboat Key has been fined over $242,000 by the @FLDEPNews  for a sewage break and ensuing spill that occurred in June sending around 28 million gallons of #sewage wastewater into #Sarasota Bay in June https://t.co/DVe0xRcfBm",FALSE
"35","Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 11:54:36,"everyone","1376865441847599106","213164823","en","1376865441847599106",FALSE,NA,"https://t.co/YleaqdcAN8","https://pbs.twimg.com/profile_images/560772860545757185/UJ0f-WFA_normal.jpeg",TRUE,"ZackSampson","2010-11-08T04:18:07.000Z","Zack Sampson","Investigative reporter @TB_Times. zsampson@tampabay.com. On Signal: 813-534-0157. he/him.","St. Petersburg, Fla.",9,0,2,1,0,3326,869,14759,153,NA,NA,"Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"36","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 12:31:18,"everyone","1376874677432426498","1705235282","en","1376874677432426498",FALSE,NA,"https://t.co/zCm8SMts8h","https://pbs.twimg.com/profile_images/1430913248807751685/27cwBhxb_normal.jpg",TRUE,"mahoneysthename","2013-08-27T17:44:53.000Z","Emily L. Mahoney","Political editor @TB_Times reporting on power, and those who hold it, in Florida. Writer of The Buzz newsletter. emahoney@tampabay.com.","St Petersburg, FL",9,0,0,0,0,5185,2298,6324,213,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"37","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 13:14:17,"everyone","1376885491648364549","617581678","en","1376885491648364549",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1516912986044219393/3EY2-XpH_normal.jpg",FALSE,"mayaburke","2012-06-24T23:39:56.000Z","maya","assistant director for @TBEP1991 https://t.co/vZegZF5OjC #envsocsci #marsocsci #scipol #openscience #floridawoman","saint petersburg, florida",9,0,0,0,0,205,730,469,2,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"38","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 13:19:04,"everyone","1376886695098916866","2978125883","en","1376886695098916866",FALSE,NA,"https://t.co/xh76ohM4a5","https://pbs.twimg.com/profile_images/674965971765870592/2tyTjwMT_normal.jpg",FALSE,"fawda123","2015-01-14T14:24:15.000Z","Marcus W Beck","Water quality data guy with experience in bioassessment and estuaries, semi-pro amateur in #rstats package and Shiny application dev. He/him.","St. Petersburg, FL",9,0,0,0,0,309,411,671,8,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"39","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 13:37:59,"everyone","1376891458284888065","758819956427370497","en","1376891458284888065",FALSE,NA,"https://t.co/KgYkAopxLv","https://pbs.twimg.com/profile_images/1348700850168934402/wTQgV5ul_normal.jpg",FALSE,"marmite_usf","2016-07-29T00:22:30.000Z","Dr Tim Conway","Associate Prof @USFCMS. Interested in how tiny amounts of trace metals influence earth system cycling. I tweet many Florida birds. All views are my own. He/him.",NA,9,0,0,0,0,1261,1135,9585,5,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"40","Wastewater from Piney Point released into Tampa Bay following leak at phosphogypsum stacks . https   www heraldtribune com story news local manatee 2021 03 30 wastewater piney point manatee county released into tampa bay 7053574002",NA,FALSE,2021-03-30 13:42:07,"everyone","1376892496844886027","6942422","en","1376892496844886027",FALSE,NA,"https://t.co/W5oFw0FxIi","https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png",TRUE,"HeraldTribune","2007-06-19T21:13:46.000Z","Sarasota Herald-Tribune","The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.","Sarasota, Florida",2,0,3,0,0,61781,836,119057,922,NA,NA,"Wastewater from Piney Point released into Tampa Bay following leak at phosphogypsum stacks https://t.co/DcNClXXbWE",FALSE
"41","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 13:46:31,"everyone","1376893603591651328","41584448","en","1376893603591651328",FALSE,"1089643831946108930",NA,"https://pbs.twimg.com/profile_images/378800000485677998/c6d3bad1b76e3471de5cdf6b0f7ef9e4_normal.jpeg",TRUE,"CoreyGJohnson","2009-05-21T13:22:33.000Z","Corey Johnson","Reporter @ProPublica. @PulitzerPrize winner. @FAMU_1887 alum. Digger for truth. ATL born & made. Send tips to corey.johnson@propublica.org","Tampa, FL",9,0,0,0,0,9582,5961,19319,349,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"42","RT @HeraldTribune: Wastewater from Piney Point released into Tampa Bay following leak at phosphogypsum stacks . https   www heraldtribune com story news local manatee 2021 03 30 wastewater piney point manatee county released into tampa bay 7053574002",NA,FALSE,2021-03-30 14:03:44,"everyone","1376897938392186886","995153815","en","1376897938392186886",FALSE,"917047464179453963","https://t.co/5XH2RMzgxQ","https://pbs.twimg.com/profile_images/3018991263/cc4c03d5b9f5c0c31112bfb5e81660a7_normal.jpeg",TRUE,"tbenderphoto1","2012-12-07T14:12:59.000Z","TBenderPhoto","Photojournalist Thomas Bender has been capturing live news events with his own distinctive flair for 38 years at the Sarasota @HeraldTribune https://t.co/mheS1ILRJJ","FL",2,0,0,0,0,19425,19200,14281,111,NA,NA,"RT @HeraldTribune: Wastewater from Piney Point released into Tampa Bay following leak at phosphogypsum stacks https://t.co/DcNClXXbWE",FALSE
"43","Wastewater from Piney Point released into Tampa Bay following leak at phosphogypsum stacks  via @heraldtribune #RemoveRon. https   www heraldtribune com story news local manatee 2021 03 30 wastewater piney point manatee county released into tampa bay 7053574002",NA,FALSE,2021-03-30 15:15:49,"everyone","1376916078828355586","1275139095350706176","en","1376916078828355586",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1436357432398262281/4QitiPaa_normal.jpg",FALSE,"MargeLovallo","2020-06-22T18:50:56.000Z","Marge LOVALLO🇺🇦🇺🇦🇺🇦🙏🏻💙💙💙💙💙💙🌊🌊🌊🌊","artist gardener","34233",0,0,0,0,0,324,203,38749,1,NA,NA,"Wastewater from Piney Point released into Tampa Bay following leak at phosphogypsum stacks https://t.co/9CtRBORB2D via @heraldtribune #RemoveRon",FALSE
"44","Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 15:21:02,"everyone","1376917392417300480","14304462","en","1376917392417300480",FALSE,"1593648689536413696","https://t.co/cGIDc1tNIf","https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg",TRUE,"TB_Times","2008-04-04T17:14:50.000Z","Tampa Bay Times","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","St. Petersburg, Florida",4,2,2,0,0,319685,5489,267635,3122,NA,NA,"Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/ZuIByL2ttm",FALSE
"45","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 15:24:09,"everyone","1376918173572755461","17873369","en","1376918173572755461",FALSE,NA,"https://t.co/uISsduaLRA","https://pbs.twimg.com/profile_images/1169326335266873344/TEB8ae5V_normal.jpg",TRUE,"CharlieFrago","2008-12-04T18:03:12.000Z","Charlie Frago","Tampa City Hall reporter for @TB_Times. Formerly covered St. Petersburg and Clearwater. Retweets and Favorites aren't endorsements.","Tampa, FL",9,0,0,0,0,4927,3737,14783,155,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"46","@TB_Times Ugh. ","14304462",FALSE,2021-03-30 15:24:27,"everyone","1376917392417300480","20930240","und","1376918250731212801",FALSE,"1633881770528473092",NA,"https://pbs.twimg.com/profile_images/1581114670429134849/7MII8y25_normal.jpg",FALSE,"SouthernJewel","2009-02-15T19:25:19.000Z","Donna in Lakeland FL","🇺🇦 😷 #StandWithUkraine #LoverOfCarbs “Morality in terms of behavior, not in terms of theology” Frank Zappa 👋 SouthernJewel on Post, Spoutible and Mastadon","Lakeland, FL",0,0,0,0,0,1555,293,124522,28,NA,NA,"@TB_Times Ugh",TRUE
"47","RT @TB_Times: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 15:26:24,"everyone","1376918742861369345","1081334787669925889","en","1376918742861369345",FALSE,NA,NA,"https://pbs.twimg.com/profile_images/1081335221436534785/XyMgNzMB_normal.jpg",FALSE,"LeslieW29356829","2019-01-04T23:41:18.000Z","Leslie Williams","",NA,4,0,0,0,0,115,1210,10555,0,NA,NA,"RT @TB_Times: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/ZuIByL2ttm",FALSE
"48","RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 17:18:28,"everyone","1376946944019423242","400965715","en","1376946944019423242",FALSE,NA,"https://t.co/c8s5P88oWP","https://pbs.twimg.com/profile_images/1552639674174373888/G-8JjELr_normal.jpg",TRUE,"MalenaCarollo","2011-10-29T21:03:31.000Z","Malena Carollo","Investigative reporter for @themarkup | Formerly @TB_Times, @CSMPasscode | alumna @Columbiajourn | Signal/📞: (813) 591-0688","Tampa, FL",9,0,0,0,0,1861,1253,4046,92,NA,NA,"RT @ZackSampson: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/KApnXQUCH2",FALSE
"49","RT @TB_Times: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. . https   www tampabay com news environment 2021 03 30 leak at old phosphate plant could cause discharges into tampa bay",NA,FALSE,2021-03-30 19:25:13,"everyone","1376978839428083715","1331655852110082049","en","1376978839428083715",FALSE,NA,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"GJDavis6","2020-11-25T17:48:08.000Z","GJDavis","",NA,4,0,0,0,0,1,17,463,0,NA,NA,"RT @TB_Times: Wastewater appears to be leaking at an old phosphate plant in Palmetto. To prevent “a potential catastrophic failure,"" state regulators have approved controlled releases to Port Manatee on Tampa Bay. https://t.co/ZuIByL2ttm",FALSE
"50","DeSantis administration approves plan to dump more than 400 million gallons of polluted water directly into Manatee Harbor. . https   www heraldtribune com story news local manatee 2021 03 30 wastewater piney point manatee county released into tampa bay 7053574002",NA,FALSE,2021-03-30 19:40:19,"everyone","1376982641275195393","17669628","en","1376982641275195393",FALSE,NA,"https://t.co/bN0yx9bANs","https://pbs.twimg.com/profile_images/1484728581804769281/PT2TxJSi_normal.jpg",FALSE,"iamsharpe","2008-11-27T04:29:43.000Z","Ben Sharpe","Run @evergreenstrat. Past: @NelsonForSenate, @SenBillNelson, @New_BlueDC, @FlaDems, @CATECOMM, @OFA. Opinions are my own, unless others share them.","Tallahassee, FL",13,1,8,1,0,5781,4373,71029,172,NA,NA,"DeSantis administration approves plan to dump more than 400 million gallons of polluted water directly into Manatee Harbor. https://t.co/xKiHWWDulY",FALSE
