"","text","conversation_id","reply_settings","created_at.x","possibly_sensitive","id","author_id","lang","in_reply_to_user_id","profile_image_url","description","name","username","created_at.y","protected","verified","pinned_tweet_id","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","url","text_with_display_links","reply.to.thread.no.term"
"101","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430134608029433859","everyone",2021-08-24 11:47:15,TRUE,"1430134608029433859","807932378","en",NA,"https://pbs.twimg.com/profile_images/1082771089527312384/H5DFLPPi_normal.jpg","interested. not interesting.","RickiRat","rickicrat","2012-09-07T01:16:59.000Z",FALSE,FALSE,"1558089052049506307",NA,7,0,0,0,0,NA,155,995,18244,1,NA,"RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
"102","@TB_Times Enough, St. Pete! It’s time to take these sewage snd other spills seriously and spend the infrastructure money required to make permanent fixes. Tourists do not want to swim in waste water and neither do locals.. ","1430130902974222337","everyone",2021-08-24 11:47:47,FALSE,"1430134741378928641","58055775","en","14304462","https://pbs.twimg.com/profile_images/1480723287789473801/Zbut9yHi_normal.jpg","Since I don’t have a dog, I take my existential angst out for a walk. Make me laugh & I’m your friend forever #RA #Movies #TV ✌🏽","G~","GinaRClark","2009-07-18T23:00:51.000Z",FALSE,FALSE,"1126866482288373761",NA,0,0,1,0,0,NA,1688,2080,30020,77,NA,"@TB_Times Enough, St. Pete! It’s time to take these sewage snd other spills seriously and spend the infrastructure money required to make permanent fixes. Tourists do not want to swim in waste water and neither do locals.",TRUE
"103","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430138436271366147","everyone",2021-08-24 12:02:28,FALSE,"1430138436271366147","1027514301295329280","en",NA,"https://pbs.twimg.com/profile_images/1539499268028899328/TWya90WN_normal.jpg","|| JHB, SA🇿🇦💜|| She/her💜/21/ || Only time I feel inspired is when I'm swervin' through my town . ~ @jackharlow💜///Aspiring Music Journalist💜 // @5sos","siwekubheka|| Gazebo💜🦋💙","SiweKubheka","2018-08-09T11:17:54.000Z",FALSE,FALSE,"1618178054538371073","5.) Detox 🤍",7,0,0,0,0,NA,108,390,90415,0,"https://t.co/AVrwag2TJd","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
"104","@TB_Times Good job Pinellas.. ","1430130902974222337","everyone",2021-08-24 13:15:55,FALSE,"1430156920829194247","1857157704","en","14304462","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","","Ranger Rick","TampaFLPolitico","2013-09-12T11:58:10.000Z",FALSE,FALSE,NA,"Tampa, FL",0,1,1,0,0,NA,235,314,21951,1,NA,"@TB_Times Good job Pinellas.",TRUE
"105","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430164150978809856","everyone",2021-08-24 13:44:39,FALSE,"1430164150978809856","3359231747","en",NA,"https://pbs.twimg.com/profile_images/617428634953846784/rAZPBl86_normal.jpg","#ClearwaterBankruptcy 2451 McMullen Booth Rd Clearwater FL 33759 #Bankruptcy #EstatePlanning #ClwtrBkAtty #Probate #Trusts #SMClaims https://t.co/2cMl9BrTGO","ClearwaterBankruptcy","ClearwaterBK","2015-07-04T19:55:09.000Z",FALSE,FALSE,"1469447639733350403","Clearwater, FL, USA",7,0,0,0,0,NA,2060,1856,112557,99,"https://t.co/fqAQkEs62K","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
"106","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430226884084764677","everyone",2021-08-24 17:53:56,FALSE,"1430226884084764677","36975859","en",NA,"https://pbs.twimg.com/profile_images/1479417033490063361/lFk7Rx57_normal.jpg","I'm happy to be here. Get your vaccines.","Nancybunchanumbers","clizzie27","2009-05-01T16:10:45.000Z",FALSE,FALSE,NA,"Somewhere wearing my mask",7,0,0,0,0,NA,120,317,5897,2,NA,"RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
"107","RT @tbtnewspaper: 74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430257913642242052","everyone",2021-08-24 19:57:14,FALSE,"1430257913642242052","19447498","en",NA,"https://pbs.twimg.com/profile_images/1402598114536656897/aPtK4gM3_normal.jpg","(She/Her) Snarky, mostly harmless author, geek, Pagan witch, Oxford comma ♥️er. Gives good brain. Part-time shield maiden in training. Spoonie. #AuDHD","Tymber Dalton / Lesli Richardson","TymberDalton","2009-01-24T14:20:40.000Z",FALSE,FALSE,"1589806881023098884","Dagnabbit, Florida!",2,0,0,0,0,NA,4509,5002,215343,236,"https://t.co/XH3kF2SC7I","RT @tbtnewspaper: 74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",FALSE
"108","The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430272255691476992","everyone",2021-08-24 20:54:13,FALSE,"1430272255691476992","14304462","en",NA,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","Tampa Bay Times","TB_Times","2008-04-04T17:14:50.000Z",FALSE,TRUE,"1593648689536413696","St. Petersburg, Florida",1,4,1,2,0,NA,319685,5489,267635,3122,"https://t.co/cGIDc1tNIf","The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
https://t.co/wvkQelKZ2V",FALSE
"109","@TB_Times FUUUCK! 🤦‍♀️. ","1430272255691476992","everyone",2021-08-24 21:05:49,FALSE,"1430275173912129547","24108606","en","14304462","https://pbs.twimg.com/profile_images/905209035741429761/PUm6bsQ-_normal.jpg","","name2yla","name2yla","2009-03-13T02:30:13.000Z",FALSE,FALSE,NA,"St Petersburg, FL",0,0,0,0,0,NA,215,1020,3250,1,NA,"@TB_Times FUUUCK! 🤦‍♀️",TRUE
"110","@stkbullgod thats some shit.... https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430275899958628356","everyone",2021-08-24 21:08:42,FALSE,"1430275899958628356","307538973","en","606678031","https://pbs.twimg.com/profile_images/1420050764462972928/p1XMfjzH_normal.jpg","FO/PM

If your ever feeling generous : https://t.co/L9WezCdc43","BigBamboo Capital","bigcoveranch","2011-05-29T20:33:58.000Z",FALSE,FALSE,NA,NA,0,1,0,0,0,NA,957,705,11954,34,NA,"@stkbullgod thats some shit...https://t.co/xjiqSkhMff",FALSE
"111","@TB_Times Something doesn't smell right. ","1430272255691476992","everyone",2021-08-24 21:15:33,FALSE,"1430277624279019520","2955994821","en","14304462","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","Mario Malpica","MalpicaIII","2015-01-02T04:02:12.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,4,84,2423,0,NA,"@TB_Times Something doesn't smell right",TRUE
"112","@TB_Times More evidence of how badly infrastructure improvements are needed, especially in coastal environments.. ","1430272255691476992","everyone",2021-08-24 21:20:30,FALSE,"1430278868070539264","467907971","en","14304462","https://pbs.twimg.com/profile_images/1571175606502526977/NMssKyFZ_normal.jpg","PRIMITIVE FEMINIST 💛🤍💜

#GunViolenceIsMaleViolence

Don't be a sexist racist

#MERF

Porn hurts humans

#DefundTobacco","Flux 🌈","Gone2Ceed","2012-01-18T23:54:21.000Z",FALSE,FALSE,"1612264898255355906","Treetops ",0,0,1,0,0,NA,329,1330,34424,4,NA,"@TB_Times More evidence of how badly infrastructure improvements are needed, especially in coastal environments.",TRUE
"113","Boca Ciega Bay absorbed a big flush of wastewater over the weekend @gabestern326 reports. The sewer pipe was so old the city didn’t know it existed. @TB_Times @TBTimesBiz . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430284115102912518","everyone",2021-08-24 21:41:21,FALSE,"1430284115102912518","15518828","en",NA,"https://pbs.twimg.com/profile_images/744440755456966656/bid9_O7Z_normal.jpg","Sharon Kennedy Wynne, entertainment & events writer, editor at the Tampa Bay Times @TB_Times. Mom, foodie, news junkie & fan of rollercoasters and theme parks","Sharon Kennedy Wynne","SharonKWn","2008-07-21T18:36:22.000Z",FALSE,TRUE,NA,"St. Petersburg, Fla.",0,0,2,0,0,NA,2889,1296,15439,84,"https://t.co/nqGE2gcEFd","Boca Ciega Bay absorbed a big flush of wastewater over the weekend @gabestern326 reports. The sewer pipe was so old the city didn’t know it existed. @TB_Times @TBTimesBiz https://t.co/HDaC09s9Qj",FALSE
"114","@TB_Times Dear god close down all these fukin companys that are poluting our waters,. ","1430130902974222337","everyone",2021-08-24 21:44:35,FALSE,"1430284932039987202","926115417831231490","en","14304462","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","William Bethel","WilliamBethel14","2017-11-02T15:54:56.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,6,50,48,0,NA,"@TB_Times Dear god close down all these fukin companys that are poluting our waters,",TRUE
"115","@TB_Times This proves how much we needed that vote from House Dems today to get the infrastructure plan rolling! Republicans like Bilirakis and DeSantis are destroying everything we love about Florida. I hope this doesn’t create another Red Tide when we’re not even out of this one yet…. ","1430272255691476992","everyone",2021-08-24 22:02:53,FALSE,"1430289535095738370","1093263310236123144","en","14304462","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","barely a spec 🏳️‍🌈","barely_a_spec","2019-02-06T21:40:59.000Z",FALSE,FALSE,"1636180835136069634",NA,0,0,0,0,0,NA,788,996,97920,5,NA,"@TB_Times This proves how much we needed that vote from House Dems today to get the infrastructure plan rolling! Republicans like Bilirakis and DeSantis are destroying everything we love about Florida. I hope this doesn’t create another Red Tide when we’re not even out of this one yet…",TRUE
"116","RT @TB_Times: The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430303672962068481","everyone",2021-08-24 22:59:04,FALSE,"1430303672962068481","1158675868820152321","en",NA,"https://pbs.twimg.com/profile_images/1158938563641323520/aSw0RhmL_normal.jpg","I block assholes & stupid people.","SaladBar","LettuceCrisper","2019-08-06T09:47:09.000Z",FALSE,FALSE,NA,NA,1,0,0,0,0,NA,453,502,22710,0,NA,"RT @TB_Times: The wastewater burst from a decades-old pipe that was located within St. Petersburg’s city limits but owned by St. Pete Beach.
https://t.co/wvkQelKZ2V",FALSE
"117","What in the actual fuck. First red tide since June due to waste water/radioactive chemicals dumping into  the bay. Now this shit. Tons and tons of dead sea life has washed up all summer. I havent even gone to the water out of fear of sickness. 
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430303937291292676","everyone",2021-08-24 23:00:07,FALSE,"1430303937291292676","1258160720010764290","en",NA,"https://pbs.twimg.com/profile_images/1563126334687256576/sd7Jw3dg_normal.jpg","Pittsburgh born n raised. Widow. Mother. Survivor of the drug war. Occupational Therapist. South West FL. Gardener. Lover of art and music.","meowmers","headi420","2020-05-06T22:24:37.000Z",FALSE,FALSE,NA,"🌎 ",0,0,2,0,0,NA,2462,2151,15952,12,NA,"What in the actual fuck. First red tide since June due to waste water/radioactive chemicals dumping into  the bay. Now this shit. Tons and tons of dead sea life has washed up all summer. I havent even gone to the water out of fear of sickness. 
https://t.co/EsoTVlW4cI",FALSE
"118","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430325552976642064","everyone",2021-08-25 00:26:00,FALSE,"1430325552976642064","14304462","en",NA,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","Tampa Bay Times","TB_Times","2008-04-04T17:14:50.000Z",FALSE,TRUE,"1593648689536413696","St. Petersburg, Florida",4,4,9,4,0,NA,319685,5489,267635,3122,"https://t.co/cGIDc1tNIf","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",FALSE
"119","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430325781813682176","everyone",2021-08-25 00:26:55,FALSE,"1430325781813682176","1607949020","en",NA,"https://pbs.twimg.com/profile_images/378800000160382498/b44a85d75a27696a557bc89d5a44e296_normal.jpeg","","freemoney","FREEMONEYNEWS","2013-07-20T10:14:50.000Z",FALSE,FALSE,NA,NA,4,0,0,0,0,NA,362,5007,10748,9,NA,"RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",FALSE
"120","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430327149928534020","everyone",2021-08-25 00:32:21,FALSE,"1430327149928534020","28146175","en",NA,"https://pbs.twimg.com/profile_images/457612831018721280/DF9-Dklr_normal.jpeg","","Bunny","amarkari","2009-04-01T17:12:44.000Z",FALSE,FALSE,NA,"Tampa, FL",4,0,0,0,0,NA,16,447,4530,1,NA,"RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",FALSE
"121","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430328631000276998","everyone",2021-08-25 00:38:14,FALSE,"1430328631000276998","589575291","en",NA,"https://pbs.twimg.com/profile_images/464493135167373312/YfcxZFzB_normal.jpeg","Leland Fellow. Tulane MPH. RPCV Botswana. Interested in global health, human rights, & international politics. Views expressed are my own. She/her","Tiphaine Monroe","TiphaineMonroe","2012-05-24T23:03:34.000Z",FALSE,FALSE,NA,"Florida, USA",4,0,0,0,0,NA,72,881,5839,0,NA,"RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",FALSE
"122","@TB_Times We MUST normalize hiring qualified people! How do you miss a pipe that leaks 75,000 gallons???. ","1430325552976642064","everyone",2021-08-25 00:56:13,FALSE,"1430333156163477510","1093263310236123144","en","14304462","https://pbs.twimg.com/profile_images/1229945979538989057/UbSXe9J0_normal.jpg","lesbian ~ Black Lives Matter ~ Trans Rights Are Human Rights ~ I used to be funny before the world started ending ~ she/her","barely a spec 🏳️‍🌈","barely_a_spec","2019-02-06T21:40:59.000Z",FALSE,FALSE,"1636180835136069634",NA,0,0,1,0,0,NA,788,996,97920,5,NA,"@TB_Times We MUST normalize hiring qualified people! How do you miss a pipe that leaks 75,000 gallons???",TRUE
"123","@TB_Times Shlt run state. ","1430325552976642064","everyone",2021-08-25 01:02:01,FALSE,"1430334615802220545","970837254217326594","en","14304462","https://pbs.twimg.com/profile_images/1547020617534382084/2MFixmUY_normal.jpg","Provide Ukraine with longer range weapons to WIN not simply defend themselves.","Marty","MartyOTW","2018-03-06T01:43:33.000Z",FALSE,FALSE,"1348820822987825153",NA,0,0,0,0,0,NA,193,1063,9339,1,NA,"@TB_Times Shlt run state",TRUE
"124","@TB_Times What is the mayor loves dumping sewage in the waters.   Wasn’t aware?    For the cost of your salary ???? They should fire him and hired “not aware!” Oh forgot the mayor only fires people who know what they are doing.. ","1430325552976642064","everyone",2021-08-25 01:36:48,FALSE,"1430343368329072640","483398591","en","14304462","https://pbs.twimg.com/profile_images/1356691978612842507/VE9793X7_normal.jpg","","Daddy","FloridaSpoiler","2012-02-04T23:58:44.000Z",FALSE,FALSE,NA,"Sarasota ",0,0,0,0,0,NA,8,53,4053,0,NA,"@TB_Times What is the mayor loves dumping sewage in the waters.   Wasn’t aware?    For the cost of your salary ???? They should fire him and hired “not aware!” Oh forgot the mayor only fires people who know what they are doing.",TRUE
"125","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430365740834689028","everyone",2021-08-25 03:05:42,FALSE,"1430365740834689028","327668707","en",NA,"https://pbs.twimg.com/profile_images/1307334166502158337/1SaDOUxH_normal.jpg","Over-Educated, Humanist Mother, Science & Facts Matter. Climate Change is Real. LGBTQIA Supporter  #LGBTQIA  #BlackLivesMatter #RESIST #MeToo #PlannedParenthood","Wynter ☮️🗽⚖️🏳‍🌈😷💉🌊🧶🌻","k_wynter","2011-07-01T23:18:56.000Z",FALSE,FALSE,NA,NA,4,0,0,0,0,NA,576,1289,22455,4,NA,"RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/ybkUf4S3bD",FALSE
"126","What the f is going on? . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430391147411775489","everyone",2021-08-25 04:46:39,FALSE,"1430391147411775489","1350324853052743681","en",NA,"https://pbs.twimg.com/profile_images/1362270946518839296/xpUMTeo0_normal.jpg","Florida born in raised","do it for good or dont do it","alwalker222","2021-01-16T06:11:59.000Z",FALSE,FALSE,"1373824897349255168",NA,0,1,0,0,0,NA,518,752,20645,3,NA,"What the f is going on? https://t.co/Yus3Nxx5YG",FALSE
"127","@alwalker222 40+ years of neglected infrastructure is starting to fail.. ","1430391147411775489","everyone",2021-08-25 05:04:29,FALSE,"1430395633383452674","69588952","en","1350324853052743681","https://pbs.twimg.com/profile_images/1571300913867808768/ebMtW9eX_normal.jpg","Degrees: English Education and  Registered Nursing with Case Management specialty. Staunch Civil Rights advocate in education and healthcare. TX grown, FL home.","🇺🇸🇯🇵The Opinionated Nurse💉❤️‍🩹👩🏻‍⚕️","CrystalTheMaker","2009-08-28T13:35:48.000Z",FALSE,FALSE,NA,"Florida, USA",0,1,1,0,0,NA,914,798,15305,8,NA,"@alwalker222 40+ years of neglected infrastructure is starting to fail.",TRUE
"128","@CrystalTheMaker Facts. ","1430391147411775489","everyone",2021-08-25 05:16:43,FALSE,"1430398714741510148","1350324853052743681","en","69588952","https://pbs.twimg.com/profile_images/1362270946518839296/xpUMTeo0_normal.jpg","Florida born in raised","do it for good or dont do it","alwalker222","2021-01-16T06:11:59.000Z",FALSE,FALSE,"1373824897349255168",NA,0,0,1,0,0,NA,512,756,20815,4,NA,"@CrystalTheMaker Facts",TRUE
"129","74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay -  #GoogleAlerts. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430495430253715457","everyone",2021-08-25 11:41:02,FALSE,"1430495430253715457","534263140","en",NA,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg","","Florida Issues","FloridaIssues","2012-03-23T12:49:26.000Z",FALSE,FALSE,NA,NA,2,1,1,1,0,NA,1025,11,135944,38,NA,"74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",FALSE
"130","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430526382178713605","everyone",2021-08-25 13:44:02,FALSE,"1430526382178713605","14304462","en",NA,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","Tampa Bay Times","TB_Times","2008-04-04T17:14:50.000Z",FALSE,TRUE,"1593648689536413696","St. Petersburg, Florida",3,4,5,1,0,NA,319685,5489,267635,3122,"https://t.co/cGIDc1tNIf","The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/oCNvPl2SvJ",FALSE
"131","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430528844679852037","everyone",2021-08-25 13:53:49,FALSE,"1430528844679852037","2414913756","en",NA,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Le Chat Biden Democrat","LeChatNoire4","2014-03-27T21:29:48.000Z",FALSE,FALSE,"1222268511134896129","Florida",3,0,0,0,0,NA,14255,13707,1103640,336,NA,"RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/oCNvPl2SvJ",FALSE
"132","@TB_Times First Red Tide, now this?. ","1430526382178713605","everyone",2021-08-25 13:55:25,FALSE,"1430529249698582535","1393289812451463174","en","14304462","https://pbs.twimg.com/profile_images/1462909076246044676/l8kLJK0j_normal.jpg","Marketing. Technology. Politics.","david j","DvdMJhnsn","2021-05-14T19:39:24.000Z",FALSE,FALSE,NA,"Florida, USA",0,0,1,0,0,NA,4,51,109,1,NA,"@TB_Times First Red Tide, now this?",TRUE
"133","@TB_Times The City doesn’t even know where the 💩 pipes are….    🤡. ","1430526382178713605","everyone",2021-08-25 13:58:32,FALSE,"1430530033794310146","1857157704","en","14304462","https://pbs.twimg.com/profile_images/1280482594774269952/7F1X2RNT_normal.jpg","","Ranger Rick","TampaFLPolitico","2013-09-12T11:58:10.000Z",FALSE,FALSE,NA,"Tampa, FL",0,0,0,0,0,NA,235,314,21951,1,NA,"@TB_Times The City doesn’t even know where the 💩 pipes are….    🤡",TRUE
"134","RT @FloridaIssues: 74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay -  #GoogleAlerts. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430530279022673923","everyone",2021-08-25 13:59:31,FALSE,"1430530279022673923","2414913756","en",NA,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Le Chat Biden Democrat","LeChatNoire4","2014-03-27T21:29:48.000Z",FALSE,FALSE,"1222268511134896129","Florida",2,0,0,0,0,NA,14255,13707,1103640,336,NA,"RT @FloridaIssues: 74,500 gallons of wastewater spill into Pinellas County's Boca Ciega Bay - https://t.co/ls3BtPxzBF #GoogleAlerts",FALSE
"135","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430534239557140491","everyone",2021-08-25 14:15:15,FALSE,"1430534239557140491","1011113850","en",NA,"https://pbs.twimg.com/profile_images/1486542278697136128/H1Jj1cPi_normal.jpg","Photojournalist covering sports, news & current events. Still independent, still self-funded, still own all my copyrights. Please add me to your media list.","DJ Loyd","yourstoryinpix","2012-12-14T13:13:20.000Z",FALSE,FALSE,"1491153723707772928","Pensacola Beach, Florida",3,0,0,0,0,NA,174,726,21919,4,"https://t.co/rlxBSv3nwX","RT @TB_Times: The pipe was so old that the city of St. Pete Beach was unaware it existed, St. Pete Beach Public Works Director Mike Clarke said.
https://t.co/oCNvPl2SvJ",FALSE
"136","@TB_Times . https   twitter com ImRandomDefault status 1430536579265740805 photo 1","1430526382178713605","everyone",2021-08-25 14:24:33,FALSE,"1430536579265740805","934509469131788291","qme","14304462","https://pbs.twimg.com/profile_images/1643842416456130560/y36WjFQW_normal.jpg","Just pretend we're talking until the cops leave","Random Default","ImRandomDefault","2017-11-25T19:49:54.000Z",FALSE,FALSE,NA,"Tampa Bay",0,0,0,0,0,NA,340,402,8119,3,NA,"@TB_Times https://t.co/Lekz6s1Fdf",TRUE
"137","@TB_Times Hey here’s a thought…….@Kriseman rather than spending taxpayer dollars on ridiculous things such as the pier and gay pride parades, perhaps those dollars could be better spent on infrastructure so that shit isn’t spilling into the bay.. ","1430526382178713605","everyone",2021-08-25 14:45:53,FALSE,"1430541947542908930","1032278051973935104","en","14304462","https://pbs.twimg.com/profile_images/1268588255064227840/4FhEpqKK_normal.jpg","Conservative, greyhound dad, THE Buckeyes, Trump supporter, MAGA. When you sit in the middle of the road, you get hit from both directions. BLM are terrorists.","Mayhem1965","BrianMayhem1965","2018-08-22T14:47:21.000Z",FALSE,FALSE,NA,"Clearwater, FL",0,0,0,0,0,NA,635,929,7677,2,NA,"@TB_Times Hey here’s a thought…….@Kriseman rather than spending taxpayer dollars on ridiculous things such as the pier and gay pride parades, perhaps those dollars could be better spent on infrastructure so that shit isn’t spilling into the bay.",TRUE
"138","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay.  via @gabestern326. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430555593677365252","everyone",2021-08-25 15:40:06,FALSE,"1430555593677365252","62575859","en",NA,"https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg","THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.","Craig Pittman","craigtimes","2009-08-03T17:55:56.000Z",FALSE,FALSE,"1437092398249689093","St. Petersburg FL",12,6,18,1,0,NA,20635,2287,180304,860,"https://t.co/Y1kqEYKFCg","One reason #Florida water quality is a big challenge: More than 100,000 gallons of wastewater leaked from a pipe Sunday morning, 74,500 gallons of which spilled into Boca Ciega Bay. https://t.co/ERLpVG1Drx via @gabestern326",FALSE
